순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,000660,SK하이닉스,61500000000000.0,2018-04-30,3.94,15.6,5.89,56.48,12.43
2,005380,현대차,35200000000000.0,2018-04-30,11.5,2.56,2.56,11.11,-14.06
3,068270,셀트리온,33900000000000.0,2018-04-30,-12.44,-17.02,64.42,208.47,-0.55
4,005490,POSCO,32500000000000.0,2018-04-30,14.44,-1.84,12.2,39.25,-8.19
5,207940,삼성바이오로직스,32300000000000.0,2018-04-30,0.21,11.93,30.48,178.86,-12.81
6,028260,삼성물산,26600000000000.0,2018-04-30,0.0,1.08,-2.44,13.36,-10.71
7,105560,KB금융,25600000000000.0,2018-04-30,0.82,-8.52,3.38,22.16,-14.38
8,051910,LG화학,25400000000000.0,2018-04-30,-6.61,-17.43,-11.22,31.39,-8.19
9,012330,현대모비스,24100000000000.0,2018-04-30,3.55,1.02,-2.36,11.71,-11.09
10,015760,한국전력,24000000000000.0,2018-04-30,14.0,4.32,-3.73,-17.42,-9.88
11,035420,NAVER,23600000000000.0,2018-04-30,-9.6,-23.09,-18.26,-10.5,-8.94
12,032830,삼성생명,23400000000000.0,2018-04-30,0.86,-6.4,-9.65,6.85,-8.12
13,055550,신한지주,22600000000000.0,2018-04-30,4.27,-10.77,-6.39,0.21,-6.09
14,051900,LG생활건강,21400000000000.0,2018-04-30,13.41,18.0,17.5,58.2,-2.34
15,034730,SK,20700000000000.0,2018-04-30,-0.68,-8.27,1.73,21.24,-5.1
16,090430,아모레퍼시픽,20400000000000.0,2018-04-30,10.09,12.76,6.89,19.52,-5.44
17,018260,삼성에스디에스,19000000000000.0,2018-04-30,-4.11,-3.54,18.36,78.18,-12.65
18,017670,SK텔레콤,18500000000000.0,2018-04-30,-2.14,-14.42,-11.26,-4.59,-2.41
19,096770,SK이노베이션,18200000000000.0,2018-04-30,-6.87,-6.43,-5.98,14.91,1.27
20,066570,LG전자,16700000000000.0,2018-04-30,-6.85,0.99,7.59,47.61,-5.78
21,086790,하나금융지주,14300000000000.0,2018-04-30,4.37,-7.46,-2.65,21.81,-12.36
22,011170,롯데케미칼,14200000000000.0,2018-04-30,-4.39,-1.19,12.04,21.05,-12.32
23,003550,LG,14000000000000.0,2018-04-30,-5.81,-10.68,-5.59,19.97,-8.88
24,033780,KT&G,13400000000000.0,2018-04-30,-2.2,-9.02,-8.6,-3.65,-1.12
25,000270,기아차,13400000000000.0,2018-04-30,6.77,-3.22,-4.2,-5.02,-4.23
26,000810,삼성화재,12700000000000.0,2018-04-30,-1.11,-4.29,-2.01,-0.19,-5.98
27,006400,삼성SDI,12600000000000.0,2018-04-30,-4.68,-10.27,-9.38,33.45,12.26
28,251270,넷마블,12600000000000.0,2018-04-30,-3.59,-13.24,-13.49,,6.78
29,010950,S-Oil,12400000000000.0,2018-04-30,-8.33,-12.35,-15.38,10.33,-3.64
30,002790,아모레G,11800000000000.0,2018-04-30,0.7,-2.05,-6.84,8.75,-13.29
31,000030,우리은행,10800000000000.0,2018-04-30,9.56,-5.31,-4.75,7.36,-5.3
32,024110,기업은행,9440000000000.0,2018-04-30,9.77,0.6,8.36,34.8,-8.01
33,009150,삼성전기,8850000000000.0,2018-04-30,12.32,12.32,15.05,62.11,7.59
34,035720,카카오,8470000000000.0,2018-04-30,-15.91,-19.86,-21.83,22.79,-6.31
35,034220,LG디스플레이,8390000000000.0,2018-04-30,-10.32,-27.96,-20.51,-20.24,-4.27
36,009540,현대중공업,8270000000000.0,2018-04-30,-9.47,-12.77,-16.55,-20.27,-5.44
37,010130,고려아연,8180000000000.0,2018-04-30,-9.5,-18.21,-17.59,1.88,-6.46
38,004020,현대제철,8090000000000.0,2018-04-30,18.82,5.39,5.57,10.38,4.46
39,036570,엔씨소프트,7900000000000.0,2018-04-30,-14.29,-18.64,-11.11,0.0,-2.5
40,139480,이마트,7530000000000.0,2018-04-30,-1.28,-8.78,22.17,17.39,-3.7
41,004990,롯데지주,7400000000000.0,2018-04-30,2.52,-7.0,-7.53,-17.63,-10.91
42,023530,롯데쇼핑,7200000000000.0,2018-04-30,9.17,7.56,21.9,6.37,-15.62
43,030200,KT,7120000000000.0,2018-04-30,-1.09,-8.86,-6.84,-15.37,-0.73
44,000720,현대건설,7080000000000.0,2018-04-30,45.54,46.54,67.81,31.0,17.3
45,267250,현대중공업지주,6880000000000.0,2018-04-30,-3.21,-10.39,-3.1,,-10.06
46,006800,미래에셋대우,6520000000000.0,2018-04-30,6.07,-11.9,-0.45,12.15,-4.5
47,021240,코웨이,6460000000000.0,2018-04-30,-2.56,-7.8,-8.09,-12.94,-2.86
48,086280,현대글로비스,6320000000000.0,2018-04-30,-0.3,19.08,15.81,16.21,-22.26
49,035250,강원랜드,6180000000000.0,2018-04-30,2.48,-11.76,-15.37,-20.06,-7.27
50,161390,한국타이어,6130000000000.0,2018-04-30,-7.74,-7.91,-8.93,-16.04,-13.55
51,018880,한온시스템,5820000000000.0,2018-04-30,-4.8,-16.15,-13.49,28.86,-7.34
52,078930,GS,5700000000000.0,2018-04-30,-1.29,-11.67,-9.59,3.37,-6.04
53,088350,한화생명,5410000000000.0,2018-04-30,0.65,-13.83,-19.72,1.3,-8.19
54,032640,LG유플러스,5370000000000.0,2018-04-30,0.41,-16.33,-5.02,-14.88,-2.03
55,128940,한미약품,5310000000000.0,2018-04-30,-8.81,-23.23,2.83,54.0,3.43
56,097950,CJ제일제당,5160000000000.0,2018-04-30,6.69,-4.85,-4.99,0.59,-0.73
57,071050,한국금융지주,5080000000000.0,2018-04-30,10.16,1.22,45.76,77.58,3.51
58,036460,한국가스공사,5060000000000.0,2018-04-30,13.11,8.95,33.01,17.6,9.85
59,008930,한미사이언스,4940000000000.0,2018-04-30,-16.34,-27.29,-13.48,30.57,-8.36
60,271560,오리온,4920000000000.0,2018-04-30,-2.73,6.41,18.01,,3.61
61,009830,한화케미칼,4770000000000.0,2018-04-30,-2.85,-18.45,-4.77,15.11,-9.5
62,001040,CJ,4740000000000.0,2018-04-30,2.2,-13.33,-10.71,-13.1,-10.15
63,004800,효성,4620000000000.0,2018-04-30,7.35,-2.59,-1.87,-8.68,1.9
64,008770,호텔신라,4550000000000.0,2018-04-30,20.96,22.75,51.44,128.35,6.9
65,005830,DB손해보험,4450000000000.0,2018-04-30,-3.23,-11.53,-13.36,-7.5,-9.06
66,005940,NH투자증권,4390000000000.0,2018-04-30,10.25,-8.24,12.23,18.18,1.92
67,029780,삼성카드,4320000000000.0,2018-04-30,4.04,-2.61,1.63,-6.52,-0.8
68,047810,한국항공우주,4210000000000.0,2018-04-30,-13.51,-19.25,-22.99,-32.29,2.55
69,002380,KCC,4130000000000.0,2018-04-30,13.17,-7.56,1.3,14.83,-12.28
70,004170,신세계,4110000000000.0,2018-04-30,16.78,25.94,79.18,104.16,8.14
71,012750,에스원,3730000000000.0,2018-04-30,-0.81,-0.51,7.92,0.51,-8.56
72,010060,OCI,3720000000000.0,2018-04-30,-0.64,-6.87,39.29,97.72,-16.03
73,000120,CJ대한통운,3570000000000.0,2018-04-30,13.82,8.3,-0.95,-6.01,-5.43
74,028050,삼성엔지니어링,3520000000000.0,2018-04-30,-0.83,2.57,44.18,47.13,1.67
75,001450,현대해상,3420000000000.0,2018-04-30,-1.67,-15.75,-18.09,4.22,-12.29
76,138930,BNK금융지주,3410000000000.0,2018-04-30,0.48,-1.42,5.03,9.31,-9.76
77,079440,아이엔지생명,3380000000000.0,2018-04-30,-7.73,-28.6,-13.35,,-10.19
78,016360,삼성증권,3310000000000.0,2018-04-30,-5.72,-14.91,5.4,7.23,-1.08
