순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,442000000000000.0,2021-09-30,-0.67,-8.18,-9.85,27.32,-5.8
2,000660,SK하이닉스,75000000000000.0,2021-09-30,-0.48,-19.22,-23.42,22.62,0.0
3,035420,NAVER,63700000000000.0,2021-09-30,-9.35,-7.07,3.05,30.86,4.9
4,207940,삼성바이오로직스,57800000000000.0,2021-09-30,-7.71,3.92,17.0,26.67,-0.34
5,051910,LG화학,54800000000000.0,2021-09-30,0.78,-8.71,-3.96,18.65,7.73
6,035720,카카오,52500000000000.0,2021-09-30,-22.11,-27.61,19.13,61.29,6.36
7,006400,삼성SDI,49400000000000.0,2021-09-30,-5.9,2.87,7.16,65.63,2.23
8,005380,현대차,42700000000000.0,2021-09-30,-4.76,-16.49,-8.88,12.04,4.0
9,068270,셀트리온,35800000000000.0,2021-09-30,-10.82,-3.35,-19.78,2.62,-22.74
10,000270,기아,32900000000000.0,2021-09-30,-1.69,-9.38,-3.68,73.13,4.8
11,323410,카카오뱅크,32500000000000.0,2021-09-30,-16.48,,,,-7.75
12,005490,POSCO,28800000000000.0,2021-09-30,-0.6,-5.17,2.33,68.37,-10.3
13,259960,크래프톤,24600000000000.0,2021-09-30,1.01,,,,-6.47
14,096770,SK이노베이션,24500000000000.0,2021-09-30,10.19,-10.32,18.83,90.65,-8.49
15,012330,현대모비스,24000000000000.0,2021-09-30,-7.16,-13.36,-15.24,10.0,-0.4
16,017670,SK텔레콤,23300000000000.0,2021-09-30,11.15,1.25,20.67,36.13,-4.48
17,028260,삼성물산,23100000000000.0,2021-09-30,-6.08,-9.52,-1.98,17.62,-7.69
18,105560,KB금융,23000000000000.0,2021-09-30,5.33,-0.9,0.73,47.27,2.35
19,051900,LG생활건강,20900000000000.0,2021-09-30,-6.11,-24.12,-15.86,-7.67,-12.42
20,055550,신한지주,20900000000000.0,2021-09-30,5.48,-0.49,8.89,46.38,-5.32
21,066570,LG전자,20900000000000.0,2021-09-30,-8.6,-22.02,-16.12,39.04,-5.49
22,302440,SK바이오사이언스,20700000000000.0,2021-09-30,-9.68,70.66,113.83,,-14.97
23,034730,SK,18900000000000.0,2021-09-30,3.68,-5.13,-4.63,35.01,-9.33
24,361610,SK아이이테크놀로지,16100000000000.0,2021-09-30,8.13,23.5,,,-26.33
25,015760,한국전력,15100000000000.0,2021-09-30,-1.05,-5.23,1.29,15.44,-4.03
26,032830,삼성생명,14700000000000.0,2021-09-30,0.0,-8.02,-6.26,20.33,-8.31
27,003550,LG,14600000000000.0,2021-09-30,-1.17,-9.27,7.71,32.86,-1.94
28,086790,하나금융지주,13900000000000.0,2021-09-30,6.3,0.76,12.21,65.12,-3.02
29,003670,포스코케미칼,13700000000000.0,2021-09-30,16.45,22.92,14.56,125.03,-17.8
30,011200,HMM,13700000000000.0,2021-09-30,-17.8,-23.23,19.93,367.41,-20.92
31,009150,삼성전기,13300000000000.0,2021-09-30,-0.56,0.28,-5.08,27.7,-10.42
32,036570,엔씨소프트,13200000000000.0,2021-09-30,-7.09,-26.46,-28.64,-25.19,3.98
33,018260,삼성에스디에스,12400000000000.0,2021-09-30,-5.31,-13.24,-17.69,-5.31,-4.67
34,010950,S-Oil,12400000000000.0,2021-09-30,16.65,7.32,33.17,113.18,-6.82
35,003490,대한항공,11700000000000.0,2021-09-30,8.36,6.98,23.22,130.57,-9.64
36,352820,하이브,11700000000000.0,2021-09-30,4.37,2.05,24.34,,12.23
37,033780,KT&G,11100000000000.0,2021-09-30,0.25,-3.79,0.12,-1.46,-0.12
38,000810,삼성화재,11100000000000.0,2021-09-30,4.68,6.58,24.67,29.12,-1.7
39,034020,두산중공업,10600000000000.0,2021-09-30,0.74,-13.84,55.68,68.21,18.73
40,090430,아모레퍼시픽,10400000000000.0,2021-09-30,-19.78,-29.17,-34.38,8.84,1.68
41,329180,현대중공업,10300000000000.0,2021-09-30,,,,,1.3
42,251270,넷마블,10100000000000.0,2021-09-30,-5.6,-11.94,-7.09,-28.92,4.66
43,010130,고려아연,9490000000000.0,2021-09-30,-0.59,16.57,23.74,33.6,6.76
44,009830,한화솔루션,8570000000000.0,2021-09-30,10.75,0.56,-7.91,20.2,-8.82
45,030200,KT,8510000000000.0,2021-09-30,0.46,2.52,17.27,42.05,-6.44
46,316140,우리금융지주,8480000000000.0,2021-09-30,5.43,1.75,15.35,35.78,13.73
47,018880,한온시스템,8350000000000.0,2021-09-30,-3.39,-5.43,-12.81,26.73,-7.99
48,011170,롯데케미칼,8280000000000.0,2021-09-30,-1.83,-8.0,-19.77,22.9,-7.04
49,326030,SK바이오팜,7990000000000.0,2021-09-30,-16.05,-17.07,-1.92,-34.82,-7.25
50,024110,기업은행,7820000000000.0,2021-09-30,1.94,0.0,14.88,31.09,5.24
51,009540,한국조선해양,7220000000000.0,2021-09-30,-13.19,-23.88,-24.16,23.34,0.98
52,034220,LG디스플레이,6780000000000.0,2021-09-30,-6.42,-22.65,-15.03,23.45,3.96
53,032640,LG유플러스,6550000000000.0,2021-09-30,7.53,-2.28,21.46,30.43,-4.33
54,011790,SKC,6400000000000.0,2021-09-30,14.58,6.62,31.01,103.61,5.33
55,004020,현대제철,6320000000000.0,2021-09-30,-5.49,-11.82,-1.04,92.48,-6.12
56,086280,현대글로비스,6240000000000.0,2021-09-30,-14.18,-20.34,-12.6,15.62,0.6
57,097950,CJ제일제당,6160000000000.0,2021-09-30,-8.59,-11.17,-0.36,3.67,-7.2
58,035250,강원랜드,6130000000000.0,2021-09-30,3.43,6.51,12.57,33.26,-2.97
