순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,487000000000000.0,2021-04-30,-0.85,-0.61,43.99,63.0,-1.72
2,000660,SK하이닉스,93200000000000.0,2021-04-30,-4.83,4.49,60.2,52.93,-2.34
3,051910,LG화학,65800000000000.0,2021-04-30,15.35,1.64,52.54,147.54,-10.73
4,035420,NAVER,59100000000000.0,2021-04-30,-4.52,4.81,23.97,82.03,-0.42
5,207940,삼성바이오로직스,53200000000000.0,2021-04-30,7.63,1.39,17.89,38.38,2.86
6,035720,카카오,50400000000000.0,2021-04-30,14.59,28.23,71.36,207.33,7.49
7,005380,현대차,45300000000000.0,2021-04-30,-3.42,-7.42,28.88,126.5,9.43
8,006400,삼성SDI,45000000000000.0,2021-04-30,-2.39,-10.9,47.96,128.67,-2.14
9,068270,셀트리온,36600000000000.0,2021-04-30,-17.77,-17.9,12.4,28.68,2.82
10,005490,POSCO,31700000000000.0,2021-04-30,12.87,48.27,75.0,97.29,-1.92
11,000270,기아,31200000000000.0,2021-04-30,-8.66,-6.67,52.48,159.7,10.0
12,066570,LG전자,25800000000000.0,2021-04-30,3.62,2.94,87.5,186.89,-3.81
13,012330,현대모비스,25600000000000.0,2021-04-30,-9.55,-14.96,19.73,56.98,3.15
14,028260,삼성물산,25400000000000.0,2021-04-30,7.94,4.62,23.08,28.3,1.47
15,096770,SK이노베이션,25000000000000.0,2021-04-30,21.3,-3.39,115.54,175.18,1.29
16,017670,SK텔레콤,24500000000000.0,2021-04-30,13.04,24.39,41.82,43.5,4.45
17,051900,LG생활건강,24000000000000.0,2021-04-30,-3.15,-1.16,2.6,11.04,-0.58
18,105560,KB금융,22700000000000.0,2021-04-30,-0.36,35.73,36.41,57.41,4.2
19,055550,신한지주,20700000000000.0,2021-04-30,7.82,30.51,31.8,30.93,5.62
20,034730,SK,19400000000000.0,2021-04-30,-1.78,-11.25,51.23,51.65,-3.8
21,036570,엔씨소프트,18200000000000.0,2021-04-30,-1.78,-12.91,6.96,29.08,2.65
22,032830,삼성생명,16300000000000.0,2021-04-30,4.34,15.72,29.27,66.4,1.84
23,090430,아모레퍼시픽,15800000000000.0,2021-04-30,-0.55,21.3,71.2,52.82,6.1
24,015760,한국전력,15200000000000.0,2021-04-30,1.72,3.5,18.55,-0.84,7.61
25,018260,삼성에스디에스,14200000000000.0,2021-04-30,-6.15,-6.39,8.61,12.62,-0.82
26,086790,하나금융지주,13700000000000.0,2021-04-30,10.4,39.82,50.16,65.4,-0.22
27,011200,HMM,13500000000000.0,2021-04-30,39.5,187.18,337.01,985.87,26.66
28,009150,삼성전기,13400000000000.0,2021-04-30,-4.28,-12.25,34.08,57.71,-6.15
29,302440,SK바이오사이언스,11600000000000.0,2021-04-30,20.16,,,,1.97
30,003670,포스코케미칼,11500000000000.0,2021-04-30,-3.56,10.78,115.4,206.46,0.0
31,033780,KT&G,11300000000000.0,2021-04-30,1.6,2.74,1.73,1.6,1.58
32,251270,넷마블,11100000000000.0,2021-04-30,1.97,-1.52,10.68,35.6,5.79
33,009540,한국조선해양,10900000000000.0,2021-04-30,14.13,63.3,95.79,85.61,-6.84
34,011170,롯데케미칼,10400000000000.0,2021-04-30,1.0,16.48,30.47,41.07,-7.57
35,010950,S-Oil,9810000000000.0,2021-04-30,5.45,27.71,60.41,24.43,9.07
36,000810,삼성화재,9380000000000.0,2021-04-30,5.04,17.86,10.61,3.94,6.06
37,003490,대한항공,9360000000000.0,2021-04-30,-1.65,-6.27,73.9,109.52,18.03
38,009830,한화솔루션,8810000000000.0,2021-04-30,-5.34,-7.53,8.71,226.52,-1.74
39,034220,LG디스플레이,8690000000000.0,2021-04-30,8.97,11.72,72.96,119.92,-3.7
40,352820,하이브,8660000000000.0,2021-04-30,1.22,20.03,72.86,,7.41
41,018880,한온시스템,8650000000000.0,2021-04-30,-9.75,-3.0,44.65,77.45,4.63
42,326030,SK바이오팜,8540000000000.0,2021-04-30,4.81,-24.83,-31.66,,3.67
43,010130,고려아연,8420000000000.0,2021-04-30,9.72,9.85,16.6,15.54,3.36
44,011780,금호석유,7920000000000.0,2021-04-30,0.97,5.05,95.49,240.31,-10.19
45,316140,우리금융지주,7730000000000.0,2021-04-30,5.94,21.59,20.36,26.78,3.27
46,004020,현대제철,7410000000000.0,2021-04-30,15.99,43.04,92.04,156.94,-3.96
47,030200,KT,7400000000000.0,2021-04-30,1.98,18.37,28.28,18.87,19.22
48,086280,현대글로비스,7200000000000.0,2021-04-30,0.79,1.05,14.63,89.16,-0.26
49,024110,기업은행,7160000000000.0,2021-04-30,6.02,23.75,18.6,22.66,11.97
50,006800,미래에셋증권,6350000000000.0,2021-04-30,2.57,5.27,19.48,78.26,-1.4
51,071050,한국금융지주,6240000000000.0,2021-04-30,30.54,37.76,63.27,123.55,-6.7
52,002790,아모레G,6060000000000.0,2021-04-30,10.03,24.79,68.77,26.51,3.81
53,161390,한국타이어앤테크놀로지,5960000000000.0,2021-04-30,-0.41,16.89,51.97,126.35,0.52
54,097950,CJ제일제당,5950000000000.0,2021-04-30,-3.77,-7.16,9.56,45.14,19.47
55,034020,두산중공업,5890000000000.0,2021-04-30,5.68,18.73,1.46,280.15,27.95
56,032640,LG유플러스,5760000000000.0,2021-04-30,6.88,10.46,19.46,-1.12,12.88
57,000720,현대건설,5610000000000.0,2021-04-30,15.07,25.22,64.44,43.79,11.31
58,267250,현대중공업지주,5560000000000.0,2021-04-30,24.6,49.79,64.1,44.86,-0.99
