순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,186000000000000.0,2015-12-30,-1.87,11.11,-0.63,-5.05,-8.73
2,005380,현대차,32800000000000.0,2015-12-30,1.02,-9.15,9.56,-11.83,-10.74
3,015760,한국전력,32100000000000.0,2015-12-30,2.15,2.04,9.17,17.1,5.2
4,028260,삼성물산,26600000000000.0,2015-12-30,-4.11,-4.44,-21.13,-11.39,6.43
5,090430,아모레퍼시픽,24200000000000.0,2015-12-30,2.73,7.66,-0.84,86.66,-2.17
6,012330,현대모비스,24000000000000.0,2015-12-30,-1.2,6.48,16.27,4.45,4.87
7,000660,SK하이닉스,22400000000000.0,2015-12-30,-2.69,-8.35,-27.3,-35.6,-11.22
8,032830,삼성생명,22000000000000.0,2015-12-30,6.8,11.22,2.33,-5.58,0.0
9,051910,LG화학,21800000000000.0,2015-12-30,3.3,15.06,17.95,81.49,-10.05
10,035420,NAVER,21700000000000.0,2015-12-30,4.28,28.27,3.78,-7.58,-4.56
11,000270,기아차,21300000000000.0,2015-12-30,0.19,-1.87,16.11,0.57,-14.16
12,018260,삼성에스디에스,19700000000000.0,2015-12-30,-2.68,-11.81,-2.12,-13.46,-12.8
13,055550,신한지주,18800000000000.0,2015-12-30,-4.58,-4.47,-4.81,-11.02,-2.4
14,017670,SK텔레콤,17400000000000.0,2015-12-30,-7.91,-18.06,-13.8,-19.59,-3.02
15,034730,SK,16900000000000.0,2015-12-30,-10.93,-1.43,-13.02,12.65,-1.87
16,051900,LG생활건강,16400000000000.0,2015-12-30,4.17,22.95,35.66,68.54,-5.62
17,000810,삼성화재,14600000000000.0,2015-12-30,0.33,9.82,4.59,8.85,-3.09
18,005490,POSCO,14500000000000.0,2015-12-30,-1.48,-1.19,-25.67,-39.56,7.21
19,033780,KT&G,14300000000000.0,2015-12-30,-2.34,-6.28,10.12,37.32,-0.96
20,105560,KB금융,12800000000000.0,2015-12-30,-5.96,-5.96,-10.16,-8.3,-7.84
21,003550,LG,12200000000000.0,2015-12-30,-3.8,16.26,14.56,15.69,4.1
22,096770,SK이노베이션,12000000000000.0,2015-12-30,1.96,32.65,6.56,52.76,0.77
23,002790,아모레G,11800000000000.0,2015-12-30,-3.58,-9.2,-20.86,48.3,0.34
24,010950,S-Oil,8940000000000.0,2015-12-30,7.01,26.84,17.46,64.05,-1.51
