순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,198000000000000.0,2014-04-30,0.6,4.92,,,7.45
2,005380,현대차,50700000000000.0,2014-04-30,-7.26,-1.92,,,-2.39
3,012330,현대모비스,28700000000000.0,2014-04-30,-7.23,-4.84,,,-2.37
4,000660,SK하이닉스,28500000000000.0,2014-04-30,8.37,6.08,,,9.96
5,005490,POSCO,26800000000000.0,2014-04-30,4.59,3.02,,,-6.02
6,015760,한국전력,25400000000000.0,2014-04-30,7.05,11.9,,,-1.01
7,035420,NAVER,24300000000000.0,2014-04-30,-5.38,9.33,,,2.71
8,000270,기아차,23200000000000.0,2014-04-30,-3.7,6.11,,,2.62
9,055550,신한지주,21300000000000.0,2014-04-30,-3.64,-1.42,,,-1.44
10,032830,삼성생명,19200000000000.0,2014-04-30,-3.9,-7.15,,,3.95
11,051910,LG화학,17400000000000.0,2014-04-30,4.37,1.15,,,-1.14
12,017670,SK텔레콤,17200000000000.0,2014-04-30,-0.7,-1.38,,,2.81
13,009540,현대중공업,14700000000000.0,2014-04-30,-8.08,-13.81,,,-4.39
14,105560,KB금융,13600000000000.0,2014-04-30,-5.63,-5.38,,,-1.28
15,000810,삼성화재,11600000000000.0,2014-04-30,3.16,-1.21,,,6.12
16,033780,KT&G,11400000000000.0,2014-04-30,3.37,9.38,,,0.24
17,066570,LG전자,11200000000000.0,2014-04-30,6.68,3.93,,,6.11
18,096770,SK이노베이션,10900000000000.0,2014-04-30,-3.28,-7.09,,,-9.75
19,086790,하나금융지주,10500000000000.0,2014-04-30,-7.39,-11.12,,,1.93
20,000830,삼성물산,10100000000000.0,2014-04-30,5.37,10.39,-0.61,9.83,12.65
21,023530,롯데쇼핑,10100000000000.0,2014-04-30,-4.05,-15.34,,,-6.87
22,003550,LG,9920000000000.0,2014-04-30,0.0,0.0,,,5.57
23,034220,LG디스플레이,9820000000000.0,2014-04-30,3.78,8.28,,,-1.1
24,086280,현대글로비스,9130000000000.0,2014-04-30,2.96,6.8,,,8.21
25,003600,SK,8590000000000.0,2014-04-30,-4.19,1.67,-8.5,15.46,0.55
26,030200,KT,8560000000000.0,2014-04-30,10.44,6.49,,,-7.32
27,004020,현대제철,7870000000000.0,2014-04-30,-1.17,-11.65,,,1.93
28,090430,아모레퍼시픽,7800000000000.0,2014-04-30,5.45,31.92,,,8.54
29,161390,한국타이어,7400000000000.0,2014-04-30,1.02,-3.24,,,1.34
30,051900,LG생활건강,7370000000000.0,2014-04-30,2.05,-1.26,,,8.05
31,034730,SK C&C,7080000000000.0,2014-04-30,-2.08,13.2,,,16.96
32,024110,기업은행,7020000000000.0,2014-04-30,-6.62,1.6,,,10.24
33,006400,삼성SDI,6880000000000.0,2014-04-30,0.0,5.23,,,0.33
34,010950,S-Oil,6800000000000.0,2014-04-30,-1.31,-11.95,,,-8.77
35,139480,이마트,6580000000000.0,2014-04-30,-5.79,-9.23,,,-0.85
36,010140,삼성중공업,6510000000000.0,2014-04-30,-8.0,-16.32,,,-0.17
37,010130,고려아연,6430000000000.0,2014-04-30,2.1,-2.16,,,9.1
38,035250,강원랜드,6390000000000.0,2014-04-30,-6.72,-11.82,,,2.01
39,021240,코웨이,6290000000000.0,2014-04-30,11.49,17.44,,,5.28
40,000720,현대건설,6210000000000.0,2014-04-30,-1.41,-4.45,,,-4.3
41,088350,한화생명,5840000000000.0,2014-04-30,-2.75,-8.2,,,-3.57
42,042660,대우조선해양,5720000000000.0,2014-04-30,-4.47,-13.33,,,-10.2
43,036460,한국가스공사,5700000000000.0,2014-04-30,0.0,-7.21,,,-5.66
44,011170,롯데케미칼,5590000000000.0,2014-04-30,-13.3,-22.93,,,-1.23
45,002380,KCC,5410000000000.0,2014-04-30,-2.28,5.54,,,14.01
46,009150,삼성전기,4940000000000.0,2014-04-30,-2.93,-0.75,,,-4.98
47,001800,오리온,4710000000000.0,2014-04-30,-3.9,-9.74,,,6.47
48,018880,한라비스테온공조,4600000000000.0,2014-04-30,-5.07,9.66,,,10.21
49,036570,엔씨소프트,4500000000000.0,2014-04-30,-6.82,3.27,,,-17.8
50,078930,GS,4470000000000.0,2014-04-30,0.21,-6.24,,,-9.88
51,032640,LG유플러스,4430000000000.0,2014-04-30,-3.33,-7.31,,,-5.52
