순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,183000000000000.0,2014-10-31,5.07,-7.37,-7.37,,3.46
2,005380,현대차,37400000000000.0,2014-10-31,-10.76,-30.75,-26.09,,5.29
3,000660,SK하이닉스,34500000000000.0,2014-10-31,1.5,4.4,18.18,,1.26
4,015760,한국전력,29800000000000.0,2014-10-31,-3.63,9.42,17.59,,-0.97
5,005490,POSCO,26700000000000.0,2014-10-31,-6.85,-9.33,-0.49,,-1.14
6,035420,NAVER,24900000000000.0,2014-10-31,-6.57,0.67,2.17,,0.26
7,012330,현대모비스,24300000000000.0,2014-10-31,-2.72,-19.09,-15.25,,-1.2
8,055550,신한지주,23900000000000.0,2014-10-31,3.5,-1.76,11.78,,-1.39
9,032830,삼성생명,23300000000000.0,2014-10-31,9.91,10.95,21.23,,4.72
10,017670,SK텔레콤,21600000000000.0,2014-10-31,-7.93,1.14,25.06,,5.06
11,000270,기아차,21100000000000.0,2014-10-31,-2.98,-14.45,-9.08,,6.91
12,105560,KB금융,16200000000000.0,2014-10-31,8.95,4.48,19.32,,-7.38
13,000810,삼성화재,13600000000000.0,2014-10-31,1.77,1.59,17.35,,7.83
14,090430,아모레퍼시픽,13400000000000.0,2014-10-31,-3.85,29.94,72.28,,8.7
15,051910,LG화학,13300000000000.0,2014-10-31,-21.72,-31.27,-23.95,,3.25
16,033780,KT&G,13000000000000.0,2014-10-31,0.53,-4.62,14.73,,2.0
17,034730,SK C&C,12100000000000.0,2014-10-31,0.0,43.92,71.38,,-8.04
18,000830,삼성물산,11300000000000.0,2014-10-31,-4.37,-1.9,11.57,14.76,-0.55
19,034220,LG디스플레이,11200000000000.0,2014-10-31,-7.79,-7.93,14.21,,8.29
20,003550,LG,11000000000000.0,2014-10-31,-17.19,-8.36,10.61,,2.36
21,086790,하나금융지주,10700000000000.0,2014-10-31,-3.77,-11.58,1.93,,-8.77
22,066570,LG전자,10700000000000.0,2014-10-31,-0.61,-14.97,-4.95,,-2.6
23,086280,현대글로비스,9980000000000.0,2014-10-31,-17.39,0.76,9.24,,4.51
24,051900,LG생활건강,9730000000000.0,2014-10-31,22.88,29.25,31.99,,0.0
25,002790,아모레G,9440000000000.0,2014-10-31,1.2,33.52,121.54,,-1.78
26,023530,롯데쇼핑,9340000000000.0,2014-10-31,-6.17,-6.91,-7.34,,1.18
27,006400,삼성SDI,8660000000000.0,2014-10-31,2.86,-21.5,-16.56,,6.35
28,024110,기업은행,8650000000000.0,2014-10-31,-1.88,1.62,23.23,,-3.83
29,030200,KT,8560000000000.0,2014-10-31,-4.37,-1.5,0.0,,-0.76
30,096770,SK이노베이션,8090000000000.0,2014-10-31,7.89,-15.46,-25.85,,-2.06
31,004020,현대제철,7940000000000.0,2014-10-31,-8.22,-14.02,0.89,,-6.02
32,003600,SK,7840000000000.0,2014-10-31,-11.41,-4.57,-8.74,-13.25,1.8
33,010130,고려아연,7600000000000.0,2014-10-31,3.21,-3.01,18.21,,6.21
34,009540,현대중공업,7540000000000.0,2014-10-31,-27.86,-34.09,-48.73,,24.5
35,035250,강원랜드,7490000000000.0,2014-10-31,-2.37,2.04,17.25,,-6.57
36,088350,한화생명,7130000000000.0,2014-10-31,15.63,19.68,22.17,,2.56
37,161390,한국타이어,6810000000000.0,2014-10-31,6.8,-3.34,-7.87,,-0.36
38,021240,코웨이,6290000000000.0,2014-10-31,-3.2,-8.21,0.12,,5.88
39,002380,KCC,6230000000000.0,2014-10-31,-17.66,-2.79,15.18,,-6.93
40,010140,삼성중공업,6010000000000.0,2014-10-31,3.17,-7.14,-7.62,,-17.08
41,139480,이마트,5520000000000.0,2014-10-31,-14.1,-14.84,-16.1,,11.11
42,000720,현대건설,5410000000000.0,2014-10-31,-19.49,-23.42,-12.99,,-7.72
43,029780,삼성카드,5330000000000.0,2014-10-31,-11.88,-4.27,22.83,,4.24
44,097950,CJ제일제당,5130000000000.0,2014-10-31,0.9,17.42,26.13,,-9.72
45,018880,한라비스테온공조,5100000000000.0,2014-10-31,-6.73,-6.37,10.8,,-11.52
46,001040,CJ,5060000000000.0,2014-10-31,0.0,19.18,39.2,,-6.9
47,011170,롯데케미칼,4970000000000.0,2014-10-31,3.2,-17.85,-11.04,,21.38
48,001800,오리온,4930000000000.0,2014-10-31,-5.71,-12.51,4.69,,18.55
49,032640,LG유플러스,4800000000000.0,2014-10-31,-10.93,15.55,8.37,,-1.36
50,011210,현대위아,4750000000000.0,2014-10-31,-14.19,-2.12,8.53,,-4.34
51,036460,한국가스공사,4620000000000.0,2014-10-31,-8.91,-18.67,-18.93,,14.77
52,010950,S-Oil,4580000000000.0,2014-10-31,-5.02,-26.36,-32.7,,3.57
53,000120,CJ대한통운,4400000000000.0,2014-10-31,15.22,42.44,77.06,,1.81
54,005830,동부화재,4240000000000.0,2014-10-31,0.67,2.22,5.09,,-7.01
55,047810,한국항공우주,4030000000000.0,2014-10-31,1.35,16.83,25.34,,-2.66
56,051600,한전KPS,3950000000000.0,2014-10-31,4.9,18.19,30.51,,3.19
57,008770,호텔신라,3940000000000.0,2014-10-31,-15.9,-8.64,15.65,,-10.95
58,138930,BS금융지주,3900000000000.0,2014-10-31,-1.48,0.6,8.66,,-5.71
59,047050,대우인터내셔널,3850000000000.0,2014-10-31,-9.85,-9.25,-6.62,,1.03
60,078930,GS,3850000000000.0,2014-10-31,2.85,-12.09,-13.83,,0.36
61,006800,대우증권,3660000000000.0,2014-10-31,4.19,7.19,32.39,,-2.68
62,016360,삼성증권,3650000000000.0,2014-10-31,8.39,-2.45,21.48,,3.35
63,009150,삼성전기,3640000000000.0,2014-10-31,-1.62,-23.06,-26.44,,24.85
64,042660,대우조선해양,3500000000000.0,2014-10-31,-9.85,-26.36,-38.8,,5.46
65,036570,엔씨소프트,3220000000000.0,2014-10-31,9.29,-5.77,-28.29,,8.5
66,069960,현대백화점,3170000000000.0,2014-10-31,-15.58,-8.14,1.88,,-5.17
67,012630,현대산업,3040000000000.0,2014-10-31,-5.5,4.26,36.55,,-12.02
68,071050,한국금융지주,3010000000000.0,2014-10-31,-2.35,16.47,42.93,,6.1
69,009240,한샘,3000000000000.0,2014-10-31,11.35,35.64,51.07,,-8.63
70,111770,영원무역,2830000000000.0,2014-10-31,4.58,48.6,51.78,,-14.55
71,012750,에스원,2830000000000.0,2014-10-31,-8.71,-3.25,-5.22,,1.88
72,004990,롯데제과,2730000000000.0,2014-10-31,-11.79,-8.26,8.59,,3.54
73,047040,대우건설,2720000000000.0,2014-10-31,-14.71,-34.24,-23.48,,-3.97
74,001740,SK네트웍스,2720000000000.0,2014-10-31,3.3,-3.1,15.02,,-13.97
75,001450,현대해상,2530000000000.0,2014-10-31,-2.92,-7.38,-6.77,,-5.66
76,034020,두산중공업,2490000000000.0,2014-10-31,-9.98,-22.61,-32.62,,11.3
77,052690,한전기술,2480000000000.0,2014-10-31,0.31,13.24,5.52,,-9.23
78,000210,대림산업,2470000000000.0,2014-10-31,-6.09,-23.76,-15.7,,-4.8
79,028050,삼성엔지니어링,2460000000000.0,2014-10-31,2.33,-11.49,-20.31,,-20.46
80,114090,GKL,2370000000000.0,2014-10-31,-8.82,-10.74,-11.15,,-1.18
81,088980,맥쿼리인프라,2360000000000.0,2014-10-31,-1.52,8.04,14.87,,-0.57
82,000150,두산,2360000000000.0,2014-10-31,7.25,-10.12,-16.54,,4.05
83,011780,금호석유,2360000000000.0,2014-10-31,10.27,-14.87,-11.45,,2.2
84,005940,우리투자증권,2330000000000.0,2014-10-31,-0.85,3.54,34.17,,1.71
85,042670,두산인프라코어,2240000000000.0,2014-10-31,-2.7,-17.56,-13.26,,-3.24
86,004800,효성,2230000000000.0,2014-10-31,-16.01,-15.45,-13.84,,9.14
87,003490,대한항공,2230000000000.0,2014-10-31,5.42,5.42,13.97,,10.67
88,010060,OCI,2190000000000.0,2014-10-31,-29.23,-43.73,-49.17,,-7.61
89,000670,영풍,2190000000000.0,2014-10-31,-13.88,-12.43,0.08,,8.14
90,192400,쿠쿠전자,2150000000000.0,2014-10-31,1.86,,,,-9.8
91,005300,롯데칠성,2100000000000.0,2014-10-31,-21.91,-8.42,8.57,,-3.36
92,000880,한화,2050000000000.0,2014-10-31,-6.96,-6.8,-8.82,,8.4
93,139130,DGB금융지주,2040000000000.0,2014-10-31,-9.23,-9.23,-2.56,,-20.42
94,000240,한국타이어월드와이드,2020000000000.0,2014-10-31,3.33,-4.82,3.83,,-1.84
95,011070,LG이노텍,2000000000000.0,2014-10-31,-26.52,-32.94,-25.88,,18.22
96,006360,GS건설,2000000000000.0,2014-10-31,-23.33,-28.5,-22.59,,-4.8
97,000100,유한양행,1970000000000.0,2014-10-31,-5.11,-0.28,-2.76,,-1.42
98,009830,한화케미칼,1970000000000.0,2014-10-31,-11.32,-32.87,-33.43,,3.7
99,004170,신세계,1950000000000.0,2014-10-31,-9.57,-15.35,-11.38,,-0.5
100,007310,오뚜기,1950000000000.0,2014-10-31,-8.1,6.38,38.46,,-6.88
101,011200,현대상선,1950000000000.0,2014-10-31,17.71,10.58,11.11,,-15.57
102,006260,LS,1930000000000.0,2014-10-31,-10.33,-17.83,-25.96,,1.17
103,037620,미래에셋증권,1920000000000.0,2014-10-31,3.25,-2.55,8.63,28.35,8.27
104,030000,제일기획,1920000000000.0,2014-10-31,-25.28,-22.69,-33.47,,11.68
105,007070,GS리테일,1920000000000.0,2014-10-31,-4.42,13.18,-13.24,,1.61
106,010120,LS산전,1890000000000.0,2014-10-31,7.5,-0.63,-4.39,,2.06
107,204320,만도,1890000000000.0,2014-10-31,,,,,-5.71
108,000080,하이트진로,1860000000000.0,2014-10-31,14.25,15.75,5.8,,-4.54
109,064350,현대로템,1810000000000.0,2014-10-31,-0.7,-13.77,-24.06,,-5.4
110,005440,현대그린푸드,1770000000000.0,2014-10-31,-12.74,9.01,4.61,,0.83
111,012450,삼성테크윈,1740000000000.0,2014-10-31,-7.08,-32.44,-43.35,,-14.18
112,073240,금호타이어,1690000000000.0,2014-10-31,-0.47,-6.14,-17.69,,-0.93
113,027410,BGF리테일,1680000000000.0,2014-10-31,7.09,5.1,,,7.35
114,002550,LIG손해보험,1670000000000.0,2014-10-31,-0.18,-5.11,-7.93,5.49,-6.28
115,057050,현대홈쇼핑,1630000000000.0,2014-10-31,-14.2,-18.07,-12.26,,0.0
116,004370,농심,1620000000000.0,2014-10-31,-1.84,2.3,-13.17,,-0.56
117,006280,녹십자,1600000000000.0,2014-10-31,7.45,12.3,7.45,,4.01
118,010520,현대하이스코,1590000000000.0,2014-10-31,-10.77,-16.25,26.32,81.98,4.6
119,071840,롯데하이마트,1560000000000.0,2014-10-31,-8.83,-3.64,-8.83,,7.87
120,010620,현대미포조선,1520000000000.0,2014-10-31,-38.79,-38.79,-45.98,-55.09,1.32
121,105630,한세실업,1460000000000.0,2014-10-31,-0.81,35.06,70.63,,-0.96
122,005610,삼립식품,1450000000000.0,2014-10-31,22.99,81.18,126.17,,-15.13
123,009970,영원무역홀딩스,1440000000000.0,2014-10-31,4.46,33.88,43.34,,-7.49
124,108670,LG하우시스,1430000000000.0,2014-10-31,-23.68,-15.83,-12.36,,-3.13
125,001680,대상,1430000000000.0,2014-10-31,-19.48,-19.16,1.84,,-9.03
126,003240,태광산업,1390000000000.0,2014-10-31,-6.02,-10.65,-6.09,,-4.8
127,003690,코리안리,1370000000000.0,2014-10-31,0.89,0.89,11.76,,0.45
128,120110,코오롱인더,1370000000000.0,2014-10-31,-6.52,-19.85,-20.55,,-14.31
129,000060,메리츠화재,1360000000000.0,2014-10-31,-2.29,-4.48,-0.39,-14.38,-5.08
