순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,269000000000000.0,2019-02-28,0.11,4.52,-3.11,-4.16,-0.55
2,000660,SK하이닉스,51000000000000.0,2019-02-28,-2.51,-2.64,-15.05,-8.85,3.29
3,051910,LG화학,27600000000000.0,2019-02-28,4.27,12.54,6.69,1.96,-7.55
4,005380,현대차,27000000000000.0,2019-02-28,0.0,25.25,1.2,-21.67,-5.53
5,068270,셀트리온,25700000000000.0,2019-02-28,-3.08,-11.8,-22.62,-41.03,-11.74
6,207940,삼성바이오로직스,24900000000000.0,2019-02-28,-6.47,12.41,-16.35,-16.44,-14.89
7,005490,POSCO,22900000000000.0,2019-02-28,-2.23,9.36,-20.42,-27.25,-3.23
8,015760,한국전력,22400000000000.0,2019-02-28,6.25,13.15,12.78,5.29,-12.05
9,035420,NAVER,21900000000000.0,2019-02-28,0.76,3.1,-12.16,-17.3,-8.27
10,028260,삼성물산,21900000000000.0,2019-02-28,-2.12,10.0,-5.33,-10.12,-7.79
11,012330,현대모비스,21500000000000.0,2019-02-28,1.38,25.28,-4.55,-3.29,-5.22
12,017670,SK텔레콤,21000000000000.0,2019-02-28,-4.4,-8.27,-0.57,8.54,-3.46
13,055550,신한지주,20700000000000.0,2019-02-28,3.07,5.18,0.81,-7.91,-3.67
14,051900,LG생활건강,19500000000000.0,2019-02-28,3.75,6.31,0.08,13.27,12.04
15,034730,SK,19200000000000.0,2019-02-28,3.61,-1.62,3.61,-4.22,-2.75
16,105560,KB금융,18500000000000.0,2019-02-28,-3.17,-8.27,-15.84,-30.7,-8.12
17,018260,삼성에스디에스,17800000000000.0,2019-02-28,4.54,24.26,-0.22,-3.15,2.39
18,032830,삼성생명,17700000000000.0,2019-02-28,-4.73,1.6,-4.11,-27.0,-5.64
19,096770,SK이노베이션,17400000000000.0,2019-02-28,3.87,-4.08,-3.84,-8.52,-0.8
20,006400,삼성SDI,16300000000000.0,2019-02-28,2.37,13.64,3.26,38.89,-10.95
21,000270,기아차,14800000000000.0,2019-02-28,4.88,22.45,14.22,6.4,-5.75
22,033780,KT&G,14500000000000.0,2019-02-28,5.92,0.0,1.93,5.71,0.47
23,000810,삼성화재,14300000000000.0,2019-02-28,11.05,7.49,12.71,4.33,2.16
