순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,426000000000000.0,2021-11-30,2.15,-4.42,-10.99,6.9,9.82
2,000660,SK하이닉스,83000000000000.0,2021-11-30,10.68,10.14,-8.8,16.92,14.91
3,035420,NAVER,62600000000000.0,2021-11-30,-6.39,-10.98,6.42,37.3,-0.66
4,207940,삼성바이오로직스,58800000000000.0,2021-11-30,2.07,-6.12,7.5,13.1,1.57
5,035720,카카오,54400000000000.0,2021-11-30,-2.79,-19.47,0.0,65.17,-7.79
6,051910,LG화학,49000000000000.0,2021-11-30,-16.99,-9.87,-16.59,-13.25,-11.38
7,006400,삼성SDI,47300000000000.0,2021-11-30,-6.27,-9.83,7.5,29.08,-4.8
8,005380,현대차,41800000000000.0,2021-11-30,-6.01,-6.9,-15.73,7.71,6.91
9,000270,기아,31500000000000.0,2021-11-30,-8.58,-5.81,-8.15,34.6,5.66
10,323410,카카오뱅크,31200000000000.0,2021-11-30,3.96,-19.9,,,-10.06
11,068270,셀트리온,28600000000000.0,2021-11-30,3.24,-28.87,-24.31,-38.0,-2.54
12,377300,카카오페이,28400000000000.0,2021-11-30,,,,,-19.95
13,259960,크래프톤,24600000000000.0,2021-11-30,7.14,1.21,,,-8.55
14,005490,POSCO,22800000000000.0,2021-11-30,-11.82,-21.39,-26.89,11.54,5.17
15,105560,KB금융,22000000000000.0,2021-11-30,-6.71,0.57,-7.37,16.43,4.17
16,302440,SK바이오사이언스,21500000000000.0,2021-11-30,21.96,-6.34,80.97,,-19.79
17,012330,현대모비스,20900000000000.0,2021-11-30,-12.5,-19.08,-20.83,-9.63,15.42
18,028260,삼성물산,19700000000000.0,2021-11-30,-7.46,-19.77,-23.55,-12.45,12.8
19,066570,LG전자,18900000000000.0,2021-11-30,-4.15,-17.2,-23.76,35.09,19.48
20,034730,SK,18300000000000.0,2021-11-30,6.79,0.39,-2.26,22.7,-3.28
21,096770,SK이노베이션,18000000000000.0,2021-11-30,-19.79,-19.13,-29.01,12.43,22.62
22,055550,신한지주,17900000000000.0,2021-11-30,-9.41,-9.53,-17.99,7.61,6.2
23,051900,LG생활건강,16500000000000.0,2021-11-30,-9.99,-25.98,-31.11,-30.38,4.08
24,036570,엔씨소프트,15000000000000.0,2021-11-30,8.61,4.93,-20.07,-15.93,-5.58
25,352820,하이브,14200000000000.0,2021-11-30,8.81,27.45,39.66,105.12,-4.25
26,015760,한국전력,13300000000000.0,2021-11-30,-8.19,-12.82,-18.47,-3.26,6.51
27,009150,삼성전기,12400000000000.0,2021-11-30,4.72,-6.72,-0.89,6.73,18.62
28,003550,LG,12300000000000.0,2021-11-30,-14.04,-16.68,-26.73,17.55,3.19
29,003670,포스코케미칼,12200000000000.0,2021-11-30,8.25,3.62,5.7,83.39,-8.57
30,032830,삼성생명,12000000000000.0,2021-11-30,-11.14,-18.53,-28.12,-16.13,7.19
31,017670,SK텔레콤,11900000000000.0,2021-11-30,2.06,8.36,-0.35,33.0,6.24
