순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,195000000000000.0,2014-12-30,3.11,12.08,0.38,,2.86
2,005380,현대차,37200000000000.0,2014-12-30,-5.59,-11.29,-26.36,,0.3
3,000660,SK하이닉스,34800000000000.0,2014-12-30,-0.62,2.14,-1.65,,-0.21
4,015760,한국전력,27400000000000.0,2014-12-30,-7.17,-11.41,14.48,,1.17
5,005490,POSCO,24000000000000.0,2014-12-30,-8.93,-16.13,-9.38,,-8.35
6,035420,NAVER,23500000000000.0,2014-12-30,-5.82,-11.77,-14.73,,0.56
7,032830,삼성생명,23300000000000.0,2014-12-30,-4.51,9.91,14.22,,-3.43
8,012330,현대모비스,23000000000000.0,2014-12-30,-4.45,-8.17,-16.9,,5.08
9,018260,삼성에스디에스,22700000000000.0,2014-12-30,-15.42,,,,-9.88
10,017670,SK텔레콤,21600000000000.0,2014-12-30,-4.45,-7.59,13.32,,7.84
11,028260,제일모직,21300000000000.0,2014-12-30,,,,,-13.92
12,000270,기아차,21200000000000.0,2014-12-30,-6.1,-2.61,-7.6,,-12.05
13,055550,신한지주,21100000000000.0,2014-12-30,-10.38,-8.54,-5.12,,1.24
14,105560,KB금융,14000000000000.0,2014-12-30,-7.07,-6.23,2.7,,1.8
15,000810,삼성화재,13400000000000.0,2014-12-30,-8.87,0.0,9.71,,4.42
16,090430,아모레퍼시픽,13000000000000.0,2014-12-30,-11.2,-7.19,45.67,,19.41
17,034220,LG디스플레이,12000000000000.0,2014-12-30,-0.89,-1.03,5.81,,7.13
18,051910,LG화학,12000000000000.0,2014-12-30,-12.35,-29.16,-38.85,,9.67
19,086280,현대글로비스,10900000000000.0,2014-12-30,4.86,-9.47,8.16,,-16.12
20,034730,SK C&C,10700000000000.0,2014-12-30,-4.26,-11.96,28.23,,10.07
21,003550,LG,10600000000000.0,2014-12-30,-5.99,-20.31,-2.08,,1.15
22,033780,KT&G,10400000000000.0,2014-12-30,-21.47,-19.47,-14.97,,5.39
23,051900,LG생활건강,9730000000000.0,2014-12-30,0.0,22.88,36.77,,10.43
24,066570,LG전자,9670000000000.0,2014-12-30,-7.08,-10.05,-20.46,,2.88
25,000830,삼성물산,9610000000000.0,2014-12-30,-14.46,-18.65,-17.56,1.49,-9.27
26,086790,하나금융지주,9280000000000.0,2014-12-30,-5.33,-16.88,-14.67,,0.94
27,009540,현대중공업,8740000000000.0,2014-12-30,-6.88,-16.36,-35.03,,-1.74
28,023530,롯데쇼핑,8600000000000.0,2014-12-30,-9.0,-13.61,-11.51,,-13.0
29,030200,KT,8160000000000.0,2014-12-30,-3.99,-8.89,2.29,,-4.16
30,006400,삼성SDI,7980000000000.0,2014-12-30,-13.43,-5.31,-28.4,,11.21
31,002790,아모레G,7960000000000.0,2014-12-30,-14.11,-14.63,33.6,,25.55
32,096770,SK이노베이션,7870000000000.0,2014-12-30,-0.7,4.93,-24.69,,10.11
33,024110,기업은행,7790000000000.0,2014-12-30,-6.31,-11.6,4.44,,-8.16
34,003600,SK,7680000000000.0,2014-12-30,-3.82,-13.26,-10.41,-14.4,4.59
35,010130,고려아연,7610000000000.0,2014-12-30,-5.61,3.46,1.64,,6.44
36,004020,현대제철,7400000000000.0,2014-12-30,-0.78,-14.42,-14.65,,3.78
37,088350,한화생명,7200000000000.0,2014-12-30,-1.54,16.76,28.33,,-6.15
38,000030,우리은행,6760000000000.0,2014-12-30,-6.54,,,,-12.0
39,161390,한국타이어,6530000000000.0,2014-12-30,-3.83,2.33,-12.75,,0.0
40,035250,강원랜드,6500000000000.0,2014-12-30,-7.03,-15.2,2.36,,6.58
41,021240,코웨이,6490000000000.0,2014-12-30,-2.55,-0.12,-0.59,,4.28
42,001800,오리온,6060000000000.0,2014-12-30,3.78,16.0,9.49,,3.45
43,139480,이마트,5660000000000.0,2014-12-30,-7.73,-11.93,-12.5,,2.46
44,011170,롯데케미칼,5480000000000.0,2014-12-30,-9.09,13.88,-13.28,,9.06
45,002380,KCC,5470000000000.0,2014-12-30,-5.63,-27.68,-15.72,,5.96
46,010950,S-Oil,5450000000000.0,2014-12-30,14.96,13.08,-14.94,,25.0
47,018880,한라비스테온공조,5170000000000.0,2014-12-30,14.57,-5.46,5.68,,-4.03
48,029780,삼성카드,5120000000000.0,2014-12-30,-7.82,-15.33,2.43,,-13.57
49,032640,LG유플러스,5020000000000.0,2014-12-30,5.99,-6.88,24.73,,5.22
50,011210,현대위아,4790000000000.0,2014-12-30,-0.28,-18.14,-10.2,,-12.5
51,000720,현대건설,4690000000000.0,2014-12-30,-6.03,-30.18,-26.91,,3.68
52,010140,삼성중공업,4610000000000.0,2014-12-30,-7.65,-20.99,-26.25,,-10.28
53,036460,한국가스공사,4570000000000.0,2014-12-30,-13.83,-9.91,-10.24,,-8.78
54,001040,CJ,4540000000000.0,2014-12-30,-3.7,-10.34,11.43,,10.58
55,000120,CJ대한통운,4470000000000.0,2014-12-30,-0.25,17.01,62.66,,-2.3
56,009150,삼성전기,4090000000000.0,2014-12-30,-10.03,10.51,-6.17,,22.49
57,097950,CJ제일제당,4030000000000.0,2014-12-30,-13.17,-20.9,-11.03,,14.85
58,036570,엔씨소프트,3990000000000.0,2014-12-30,14.11,35.32,-0.27,,10.99
59,005830,동부화재,3890000000000.0,2014-12-30,-1.26,-7.56,5.77,,-3.27
60,047810,한국항공우주,3880000000000.0,2014-12-30,-1.0,-2.33,27.56,,17.71
61,078930,GS,3720000000000.0,2014-12-30,-3.85,-0.74,-11.31,,4.25
62,008770,호텔신라,3590000000000.0,2014-12-30,2.12,-23.51,0.0,,11.6
63,051600,한전KPS,3590000000000.0,2014-12-30,-11.93,-4.67,15.17,,10.79
64,047050,대우인터내셔널,3580000000000.0,2014-12-30,-8.04,-16.25,-14.07,,-12.56
65,042660,대우조선해양,3570000000000.0,2014-12-30,-3.37,-8.13,-27.43,,4.56
66,016360,삼성증권,3410000000000.0,2014-12-30,-9.82,1.02,0.56,,6.85
67,138930,BS금융지주,3400000000000.0,2014-12-30,-7.64,-14.2,-2.68,,-4.48
68,006800,대우증권,3210000000000.0,2014-12-30,-9.82,-8.56,12.73,,2.75
69,012630,현대산업,2920000000000.0,2014-12-30,9.02,-9.37,20.37,,11.5
70,069960,현대백화점,2880000000000.0,2014-12-30,-4.28,-23.36,-11.51,,-2.85
71,003490,대한항공,2780000000000.0,2014-12-30,12.97,31.81,42.07,,0.11
72,012750,에스원,2710000000000.0,2014-12-30,-6.07,-12.64,-12.53,,12.36
73,071050,한국금융지주,2700000000000.0,2014-12-30,-15.51,-12.45,20.65,,7.22
74,009240,한샘,2690000000000.0,2014-12-30,-1.72,0.0,47.17,,35.37
75,011070,LG이노텍,2660000000000.0,2014-12-30,12.61,-2.17,-22.41,,-12.98
76,004990,롯데제과,2530000000000.0,2014-12-30,-10.55,-18.31,-7.87,,5.0
77,034020,두산중공업,2510000000000.0,2014-12-30,-9.39,-9.21,-32.52,,-1.48
78,011780,금호석유,2460000000000.0,2014-12-30,2.03,14.98,-9.13,,11.29
79,047040,대우건설,2450000000000.0,2014-12-30,-6.36,-23.31,-32.84,,15.11
80,004800,효성,2400000000000.0,2014-12-30,-1.3,-9.53,1.18,,6.14
81,111770,영원무역,2350000000000.0,2014-12-30,-2.93,-13.26,16.61,,6.42
82,000880,한화,2340000000000.0,2014-12-30,5.22,6.11,20.89,,-12.32
83,001450,현대해상,2320000000000.0,2014-12-30,-2.44,-10.65,-9.88,,0.38
84,000210,대림산업,2290000000000.0,2014-12-30,-2.52,-12.85,-21.95,,-16.41
85,000670,영풍,2280000000000.0,2014-12-30,-3.88,-10.48,2.57,,14.86
86,000240,한국타이어월드와이드,2270000000000.0,2014-12-30,14.79,16.43,8.91,,3.07
87,088980,맥쿼리인프라,2270000000000.0,2014-12-30,-0.34,-2.4,12.35,,7.3
88,001740,SK네트웍스,2220000000000.0,2014-12-30,-5.1,-15.66,-16.84,,5.26
89,000150,두산,2200000000000.0,2014-12-30,-10.39,0.0,-17.2,,0.48
