순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,317000000000000.0,2022-09-30,-9.69,-6.84,-24.03,-28.34,7.91
2,373220,LG에너지솔루션,99800000000000.0,2022-09-30,-8.38,14.96,-3.18,,24.74
3,000660,SK하이닉스,60500000000000.0,2022-09-30,-10.84,-8.68,-31.32,-19.32,0.36
4,207940,삼성바이오로직스,57400000000000.0,2022-09-30,-3.47,2.15,-4.38,-6.57,8.55
5,051910,LG화학,37800000000000.0,2022-09-30,-12.27,3.88,2.1,-30.93,14.74
6,005380,현대차,37700000000000.0,2022-09-30,-9.72,-2.22,-2.49,-11.75,-7.08
7,006400,삼성SDI,37500000000000.0,2022-09-30,-5.54,2.63,-2.67,-23.96,33.15
8,035420,NAVER,31700000000000.0,2022-09-30,-18.7,-19.37,-42.92,-50.13,-17.31
9,000270,기아,29100000000000.0,2022-09-30,-10.24,-6.99,-2.44,-11.45,-7.93
10,035720,카카오,25400000000000.0,2022-09-30,-21.99,-18.31,-46.38,-51.61,-14.62
11,068270,셀트리온,24700000000000.0,2022-09-30,-6.9,-1.68,0.86,-31.09,6.84
12,028260,삼성물산,19300000000000.0,2022-09-30,-13.39,-15.85,-8.41,-16.19,14.01
13,012330,현대모비스,18100000000000.0,2022-09-30,-10.54,-4.02,-11.16,-24.51,14.66
14,105560,KB금융,17900000000000.0,2022-09-30,-11.9,-9.24,-27.17,-20.98,9.38
15,005490,POSCO홀딩스,17800000000000.0,2022-09-30,-16.93,-8.46,-27.24,-36.06,17.06
16,055550,신한지주,17200000000000.0,2022-09-30,-6.56,-9.58,-18.69,-17.08,9.25
17,034730,SK,14200000000000.0,2022-09-30,-15.6,-10.7,-20.66,-28.36,9.64
18,096770,SK이노베이션,13300000000000.0,2022-09-30,-26.97,-25.26,-32.15,-45.85,17.42
19,015760,한국전력,12900000000000.0,2022-09-30,-3.13,-10.86,-11.45,-14.65,-15.17
20,066570,LG전자,12900000000000.0,2022-09-30,-19.38,-10.99,-35.04,-38.35,1.65
21,032830,삼성생명,12500000000000.0,2022-09-30,1.63,-0.32,-3.7,-14.99,8.01
22,033780,KT&G,11900000000000.0,2022-09-30,4.34,5.35,7.05,6.65,8.66
23,010130,고려아연,11800000000000.0,2022-09-30,-3.88,22.05,3.3,18.29,4.54
24,003550,LG,11600000000000.0,2022-09-30,-9.2,-5.01,-1.07,-20.43,6.76
25,003670,포스코케미칼,11600000000000.0,2022-09-30,-10.71,40.19,25.52,-15.25,33.33
26,017670,SK텔레콤,11100000000000.0,2022-09-30,-2.31,-2.31,-9.77,-9.13,-1.18
27,086790,하나금융지주,10500000000000.0,2022-09-30,-8.63,-9.91,-26.83,-23.6,16.64
28,259960,크래프톤,10300000000000.0,2022-09-30,-12.13,-4.11,-22.94,-58.17,-16.67
29,329180,현대중공업,10200000000000.0,2022-09-30,-18.44,-19.58,-2.13,-0.43,-4.78
30,051900,LG생활건강,9890000000000.0,2022-09-30,-10.85,-6.91,-26.65,-52.66,-20.38
31,323410,카카오뱅크,9560000000000.0,2022-09-30,-26.56,-33.72,-60.14,-70.69,-20.95
32,030200,KT,9450000000000.0,2022-09-30,-4.49,-0.69,5.23,11.04,1.1
33,010950,S-Oil,9120000000000.0,2022-09-30,-22.86,-22.12,-16.32,-26.36,8.89
34,034020,두산에너빌리티,9100000000000.0,2022-09-30,-34.33,-26.55,-30.15,-28.16,-4.56
35,011200,HMM,9050000000000.0,2022-09-30,-15.14,-24.8,-36.86,-45.1,0.54
36,009830,한화솔루션,9030000000000.0,2022-09-30,-9.58,24.54,33.71,5.36,1.69
37,018260,삼성에스디에스,8900000000000.0,2022-09-30,-10.51,-11.54,-14.5,-28.35,6.09
38,000810,삼성화재,8720000000000.0,2022-09-30,-5.15,-8.46,-11.33,-21.7,10.87
39,009150,삼성전기,8370000000000.0,2022-09-30,-17.04,-14.18,-32.73,-36.9,5.36
40,003490,대한항공,8140000000000.0,2022-09-30,-15.33,-12.3,-26.7,-34.42,4.75
41,316140,우리금융지주,7790000000000.0,2022-09-30,-11.2,-11.57,-29.61,-8.15,10.75
42,036570,엔씨소프트,7600000000000.0,2022-09-30,-6.99,-1.0,-25.59,-42.62,10.69
43,024110,기업은행,7090000000000.0,2022-09-30,-0.94,-1.04,-12.26,-9.33,10.29
44,377300,카카오페이,6510000000000.0,2022-09-30,-21.31,-18.44,-67.27,,-30.86
45,011070,LG이노텍,6470000000000.0,2022-09-30,-18.48,-20.15,-29.33,31.18,5.12
46,097950,CJ제일제당,6190000000000.0,2022-09-30,0.74,8.44,10.04,0.37,0.85
47,302440,SK바이오사이언스,6170000000000.0,2022-09-30,-29.25,-20.1,-48.53,-70.31,-6.35
48,086280,현대글로비스,6090000000000.0,2022-09-30,-6.61,-9.47,-14.92,-2.4,6.46
49,090430,아모레퍼시픽,5970000000000.0,2022-09-30,-17.41,-21.54,-36.25,-42.86,-10.29
50,352820,하이브,5580000000000.0,2022-09-30,-20.59,-7.22,-56.38,-54.77,-11.85
51,383220,F&F,5270000000000.0,2022-09-30,-1.79,2.23,-5.82,-3.03,4.36
52,009540,한국조선해양,5160000000000.0,2022-09-30,-24.77,-22.36,-18.27,-28.53,0.41
53,402340,SK스퀘어,5110000000000.0,2022-09-30,-9.06,-7.43,-35.68,,1.66
54,035250,강원랜드,5040000000000.0,2022-09-30,-11.8,-7.28,-15.59,-17.8,-0.64
55,011170,롯데케미칼,4940000000000.0,2022-09-30,-17.24,-20.0,-28.0,-40.37,3.82
56,088980,맥쿼리인프라,4760000000000.0,2022-09-30,-7.84,-6.0,-13.92,-8.21,-6.38
57,047810,한국항공우주,4720000000000.0,2022-09-30,-18.3,-9.94,14.54,46.82,-6.71
58,032640,LG유플러스,4690000000000.0,2022-09-30,-8.51,-15.69,-22.1,-28.33,6.05
59,010140,삼성중공업,4670000000000.0,2022-09-30,-11.06,-12.52,-6.84,-14.35,-0.38
60,028050,삼성엔지니어링,4460000000000.0,2022-09-30,-4.81,5.57,-14.63,-10.96,5.49
61,326030,SK바이오팜,4460000000000.0,2022-09-30,-20.86,-24.03,-37.06,-44.22,-0.35
62,018880,한온시스템,4440000000000.0,2022-09-30,-20.01,-17.21,-29.8,-46.84,-7.09
63,251270,넷마블,4410000000000.0,2022-09-30,-19.09,-25.54,-53.78,-56.53,-14.62
64,161390,한국타이어앤테크놀로지,4370000000000.0,2022-09-30,-7.84,6.98,2.77,-18.5,3.12
65,034220,LG디스플레이,4290000000000.0,2022-09-30,-22.33,-17.53,-40.15,-36.68,3.75
66,267250,HD현대,4270000000000.0,2022-09-30,-13.99,-8.92,1.5,-16.38,11.46
67,000720,현대건설,4180000000000.0,2022-09-30,-21.3,-9.31,-20.55,-27.04,-6.4
68,010620,현대미포조선,4110000000000.0,2022-09-30,-5.94,13.06,32.22,47.35,-11.26
69,271560,오리온,4070000000000.0,2022-09-30,4.04,-0.96,16.65,-12.34,-1.94
70,004990,롯데지주,4020000000000.0,2022-09-30,-6.81,2.68,16.95,13.65,-13.97
71,021240,코웨이,3980000000000.0,2022-09-30,-14.31,-15.65,-20.38,-27.36,3.53
72,000100,유한양행,3980000000000.0,2022-09-30,-4.06,-3.03,-7.97,-7.74,10.13
73,005830,DB손해보험,3910000000000.0,2022-09-30,-8.15,-9.95,-19.42,-13.21,1.27
74,078930,GS,3870000000000.0,2022-09-30,-10.61,-0.36,-2.11,-6.82,11.27
75,004020,현대제철,3750000000000.0,2022-09-30,-14.72,-12.46,-30.87,-40.65,2.31
