순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,329000000000000.0,2025-04-30,-7.81,3.35,-6.09,-28.39,1.26
2,000660,SK하이닉스,129000000000000.0,2025-04-30,-10.94,-19.68,-8.97,1.89,15.21
3,373220,LG에너지솔루션,75900000000000.0,2025-04-30,-8.85,-8.2,-21.14,-16.58,-11.86
4,207940,삼성바이오로직스,74900000000000.0,2025-04-30,0.29,-3.22,2.04,34.7,-1.9
5,005380,현대차,39900000000000.0,2025-04-30,-7.02,-7.02,-13.56,-24.06,-2.78
6,012450,한화에어로스페이스,36300000000000.0,2025-04-30,26.51,93.68,112.25,264.27,3.34
7,068270,셀트리온,36000000000000.0,2025-04-30,-8.92,-10.49,-10.02,-10.64,-0.19
8,000270,기아,35900000000000.0,2025-04-30,-5.14,-11.11,-3.93,-23.39,-1.11
9,329180,HD현대중공업,35700000000000.0,2025-04-30,43.57,33.33,114.51,191.94,0.87
10,105560,KB금융,35500000000000.0,2025-04-30,14.61,1.46,-3.94,19.31,15.63
11,035420,NAVER,31800000000000.0,2025-04-30,2.98,-1.72,14.97,8.73,-6.48
12,055550,신한지주,25900000000000.0,2025-04-30,7.53,2.8,-5.69,10.18,13.04
13,012330,현대모비스,24900000000000.0,2025-04-30,0.0,1.52,7.65,17.07,-5.42
14,042660,한화오션,24100000000000.0,2025-04-30,17.16,38.45,184.94,144.93,-0.64
15,138040,메리츠금융지주,22300000000000.0,2025-04-30,0.89,13.54,21.07,56.3,-9.99
16,005490,POSCO홀딩스,21100000000000.0,2025-04-30,-10.79,-0.38,-23.38,-35.68,-4.03
17,028260,삼성물산,20800000000000.0,2025-04-30,2.09,6.43,-5.77,-18.45,22.39
18,009540,HD한국조선해양,19300000000000.0,2025-04-30,35.32,19.04,45.61,106.84,16.36
19,034020,두산에너빌리티,18500000000000.0,2025-04-30,18.89,17.21,35.28,72.32,39.38
20,086790,하나금융지주,18500000000000.0,2025-04-30,5.22,8.95,3.04,9.88,12.71
21,259960,크래프톤,17800000000000.0,2025-04-30,3.48,8.31,7.99,55.11,-0.67
22,000810,삼성화재,17700000000000.0,2025-04-30,4.9,9.66,8.08,20.81,8.01
23,032830,삼성생명,17200000000000.0,2025-04-30,1.06,6.16,-15.32,-1.49,14.73
24,035720,카카오,17000000000000.0,2025-04-30,-7.05,6.99,2.41,-21.3,11.63
25,010130,고려아연,16500000000000.0,2025-04-30,4.18,-5.56,-26.18,72.17,-8.4
26,015760,한국전력,16500000000000.0,2025-04-30,16.06,22.14,11.76,21.28,18.32
27,011200,HMM,16100000000000.0,2025-04-30,-7.17,-2.04,5.73,15.21,16.65
28,051910,LG화학,15200000000000.0,2025-04-30,-16.6,-9.81,-32.61,-46.34,-8.66
29,096770,SK이노베이션,14300000000000.0,2025-04-30,-21.98,-25.73,-20.54,-15.03,-5.19
30,033780,KT&G,14000000000000.0,2025-04-30,11.68,8.31,4.27,28.3,4.8
31,316140,우리금융지주,13200000000000.0,2025-04-30,6.37,12.44,11.38,24.46,8.81
32,030200,KT,13100000000000.0,2025-04-30,3.91,10.21,16.8,49.71,-1.93
33,010140,삼성중공업,12800000000000.0,2025-04-30,5.35,12.86,51.93,54.18,15.99
34,064350,현대로템,12200000000000.0,2025-04-30,10.32,89.53,75.86,200.8,30.48
35,024110,기업은행,12200000000000.0,2025-04-30,5.5,1.79,6.09,9.96,2.61
36,006400,삼성SDI,12100000000000.0,2025-04-30,-9.84,-20.63,-46.97,-58.58,-4.03
37,402340,SK스퀘어,11800000000000.0,2025-04-30,-7.4,-11.01,-0.78,16.21,29.13
38,066570,LG전자,11700000000000.0,2025-04-30,-10.75,-16.1,-21.97,-23.14,-0.42
39,017670,SK텔레콤,11700000000000.0,2025-04-30,-2.51,-0.91,-4.57,5.85,-5.16
40,352820,하이브,11100000000000.0,2025-04-30,11.02,20.54,38.85,32.18,-0.37
41,267260,HD현대일렉트릭,11100000000000.0,2025-04-30,0.82,-30.9,-10.35,24.49,23.25
42,323410,카카오뱅크,10600000000000.0,2025-04-30,-1.98,7.99,0.9,-11.16,5.38
43,003550,LG,10500000000000.0,2025-04-30,1.37,-9.51,-14.62,-16.12,6.61
44,018260,삼성에스디에스,9940000000000.0,2025-04-30,8.26,12.93,-15.53,-19.8,1.4
45,003670,포스코퓨처엠,9680000000000.0,2025-04-30,-2.8,-11.92,-45.34,-55.94,-6.65
46,034730,SK,9600000000000.0,2025-04-30,-3.36,-10.84,-11.38,-20.24,23.64
47,000100,유한양행,9130000000000.0,2025-04-30,-0.18,-12.39,-19.86,57.18,-8.35
48,009150,삼성전기,8790000000000.0,2025-04-30,-13.39,-8.12,0.0,-24.5,3.82
49,047050,포스코인터내셔널,8680000000000.0,2025-04-30,-3.61,14.5,-6.89,6.59,-0.61
50,086280,현대글로비스,8550000000000.0,2025-04-30,-0.7,-20.89,-6.17,25.23,-0.53
51,326030,SK바이오팜,8340000000000.0,2025-04-30,5.65,-2.47,-10.95,21.58,-12.68
52,047810,한국항공우주,8070000000000.0,2025-04-30,10.84,55.06,38.0,59.85,0.97
53,003490,대한항공,7710000000000.0,2025-04-30,-4.56,-14.84,-12.89,0.0,7.4
54,272210,한화시스템,7370000000000.0,2025-04-30,22.07,48.85,103.76,98.17,16.41
55,042700,한미반도체,7350000000000.0,2025-04-30,-0.52,-36.9,-20.98,-43.63,5.65
56,003230,삼양식품,7310000000000.0,2025-04-30,14.93,36.62,89.45,228.26,14.54
57,090430,아모레퍼시픽,7280000000000.0,2025-04-30,19.04,-1.27,3.49,-26.61,7.48
58,079550,LIG넥스원,7050000000000.0,2025-04-30,31.89,39.05,27.69,99.32,33.85
59,443060,HD현대마린솔루션,6860000000000.0,2025-04-30,9.76,-12.07,5.81,,17.52
60,006800,미래에셋증권,6760000000000.0,2025-04-30,24.22,44.16,28.38,56.12,31.23
61,010620,HD현대미포,6660000000000.0,2025-04-30,63.43,33.36,54.21,121.97,16.08
62,005830,DB손해보험,6460000000000.0,2025-04-30,3.28,-0.44,-17.84,-6.27,10.2
63,021240,코웨이,6360000000000.0,2025-04-30,3.18,13.6,40.32,57.45,1.37
64,267250,HD현대,6220000000000.0,2025-04-30,6.06,-6.75,-0.76,16.77,41.93
65,010120,LS ELECTRIC,6110000000000.0,2025-04-30,13.37,-16.6,35.85,15.23,24.08
66,010950,S-Oil,5850000000000.0,2025-04-30,-9.25,-14.33,-10.19,-28.47,4.62
67,088980,맥쿼리인프라,5490000000000.0,2025-04-30,4.66,9.35,-3.29,-8.89,2.36
68,180640,한진칼,5310000000000.0,2025-04-30,-2.09,-2.33,-8.52,32.94,77.74
69,051900,LG생활건강,5270000000000.0,2025-04-30,1.81,13.45,2.43,-19.64,-3.41
70,032640,LG유플러스,5250000000000.0,2025-04-30,15.91,20.93,20.44,22.03,6.49
71,009830,한화솔루션,5140000000000.0,2025-04-30,55.89,48.76,39.07,16.8,-0.33
72,161390,한국타이어앤테크놀로지,5130000000000.0,2025-04-30,3.37,4.02,17.45,-29.95,-7.0
73,064400,LG씨엔에스,5100000000000.0,2025-04-30,5.62,,,,-4.56
74,005940,NH투자증권,5030000000000.0,2025-04-30,6.75,7.57,10.67,22.9,12.31
75,000150,두산,5010000000000.0,2025-04-30,3.58,-8.72,49.88,99.28,60.79
76,271560,오리온,4870000000000.0,2025-04-30,4.5,26.88,26.62,32.62,-10.39
77,029780,삼성카드,4860000000000.0,2025-04-30,3.45,2.44,4.48,7.29,2.98
78,241560,두산밥캣,4700000000000.0,2025-04-30,-4.11,-6.67,27.44,-6.13,-4.08
79,016360,삼성증권,4660000000000.0,2025-04-30,13.85,16.91,13.11,37.01,15.9
80,000720,현대건설,4630000000000.0,2025-04-30,19.88,32.06,47.26,17.35,53.37
81,071050,한국금융지주,4630000000000.0,2025-04-30,11.11,7.1,6.27,23.15,30.12
82,298040,효성중공업,4560000000000.0,2025-04-30,13.7,-3.64,20.86,56.39,26.46
83,377300,카카오페이,4260000000000.0,2025-04-30,4.98,22.44,31.88,-10.34,19.59
84,034220,LG디스플레이,4240000000000.0,2025-04-30,-7.03,-6.41,-20.77,-19.64,1.65
85,006260,LS,4220000000000.0,2025-04-30,21.41,2.75,23.24,-5.14,21.6
86,450080,에코프로머티,3870000000000.0,2025-04-30,-13.42,-21.94,-51.66,-52.73,-18.74
87,011790,SKC,3870000000000.0,2025-04-30,-7.18,-37.25,-29.44,-7.52,-12.73
88,251270,넷마블,3840000000000.0,2025-04-30,9.83,2.64,-21.99,-20.04,14.32
89,028050,삼성E&A,3770000000000.0,2025-04-30,-3.17,7.85,5.54,-27.26,13.05
90,022100,포스코DX,3730000000000.0,2025-04-30,-2.96,32.2,-8.57,-39.75,-9.98
91,001040,CJ,3630000000000.0,2025-04-30,5.43,28.67,21.15,-2.66,9.65
92,000880,한화,3610000000000.0,2025-04-30,16.44,53.59,71.66,76.05,56.8
93,097950,CJ제일제당,3600000000000.0,2025-04-30,-6.09,1.27,-12.13,-29.08,-3.14
94,078930,GS,3600000000000.0,2025-04-30,3.75,0.91,-6.97,-13.81,12.53
95,036460,한국가스공사,3590000000000.0,2025-04-30,10.21,10.84,-1.4,40.76,6.44
96,035250,강원랜드,3470000000000.0,2025-04-30,-3.28,-2.29,-8.47,5.54,5.19
97,128940,한미약품,3450000000000.0,2025-04-30,14.96,9.8,-18.48,-15.01,15.8
98,307950,현대오토에버,3380000000000.0,2025-04-30,-3.75,-10.92,-10.72,-20.0,16.4
99,039490,키움증권,3350000000000.0,2025-04-30,5.63,10.04,2.09,3.47,18.69
100,175330,JB금융지주,3310000000000.0,2025-04-30,-2.12,-11.87,-5.06,28.25,10.54
101,011070,LG이노텍,3300000000000.0,2025-04-30,-15.6,-6.06,-20.68,-37.12,3.8
102,138930,BNK금융지주,3300000000000.0,2025-04-30,0.29,-13.1,9.52,23.36,6.86
103,004020,현대제철,3270000000000.0,2025-04-30,-5.04,4.48,-3.16,-24.27,15.1
104,454910,두산로보틱스,3270000000000.0,2025-04-30,-3.08,-22.82,-27.69,-30.0,-6.35
105,462870,시프트업,3150000000000.0,2025-04-30,-2.88,-5.93,-17.08,,-6.12
106,036570,엔씨소프트,3150000000000.0,2025-04-30,-8.05,-15.04,-32.89,-16.92,4.24
107,011780,금호석유화학,3140000000000.0,2025-04-30,-3.96,13.79,-16.57,-14.04,-2.78
108,302440,SK바이오사이언스,3100000000000.0,2025-04-30,-2.1,-20.08,-25.0,-32.42,13.89
109,489790,한화비전,3040000000000.0,2025-04-30,7.89,76.8,33.93,,-13.46
110,017800,현대엘리베이터,2890000000000.0,2025-04-30,33.88,36.85,58.24,82.47,2.71
111,278470,에이피알,2820000000000.0,2025-04-30,7.11,61.24,41.28,32.57,53.12
112,383220,F&F,2700000000000.0,2025-04-30,10.66,12.96,20.07,7.13,6.94
113,052690,한전기술,2600000000000.0,2025-04-30,15.45,-0.29,-4.49,3.5,-7.65
114,026960,동서,2590000000000.0,2025-04-30,-7.8,10.17,-5.8,36.34,0.0
115,011170,롯데케미칼,2580000000000.0,2025-04-30,-11.06,5.98,-35.09,-43.91,-1.0
116,139480,이마트,2530000000000.0,2025-04-30,12.79,44.87,41.29,43.96,-0.44
117,031210,서울보증보험,2480000000000.0,2025-04-30,2.3,,,,-3.94
118,004370,농심,2450000000000.0,2025-04-30,-2.07,15.47,11.33,1.26,5.21
119,018880,한온시스템,2420000000000.0,2025-04-30,-5.19,-14.01,-8.82,-36.19,-15.17
120,012750,에스원,2410000000000.0,2025-04-30,-1.55,5.83,0.95,6.19,4.25
121,004990,롯데지주,2370000000000.0,2025-04-30,0.89,8.65,-5.24,-18.41,31.86
122,066970,엘앤에프,2350000000000.0,2025-04-30,0.15,-25.35,-42.25,-60.46,-11.73
123,088350,한화생명,2300000000000.0,2025-04-30,3.11,7.29,-9.56,-10.17,11.51
124,082740,한화엔진,2270000000000.0,2025-04-30,30.07,17.97,91.77,113.39,2.02
125,081660,미스토홀딩스,2230000000000.0,2025-04-30,-5.12,-7.37,-6.08,-9.63,-2.7
126,002380,KCC,2220000000000.0,2025-04-30,-5.67,1.84,-4.59,-0.99,23.25
127,018670,SK가스,2210000000000.0,2025-04-30,0.21,8.37,21.51,45.06,-11.27
128,001440,대한전선,2170000000000.0,2025-04-30,-2.68,-15.91,-2.84,-15.48,9.89
129,030000,제일기획,2130000000000.0,2025-04-30,3.29,9.25,1.2,-1.96,-1.02
130,111770,영원무역,2100000000000.0,2025-04-30,-3.47,12.2,18.52,23.31,28.19
131,007660,이수페타시스,2010000000000.0,2025-04-30,-16.29,-19.93,-18.83,-18.23,20.57
132,008930,한미사이언스,1990000000000.0,2025-04-30,5.63,5.05,-44.15,-14.41,21.65
133,001450,현대해상,1980000000000.0,2025-04-30,0.91,-7.5,-27.33,-29.07,9.68
134,051600,한전KPS,1980000000000.0,2025-04-30,5.38,-7.16,-2.76,25.11,-2.04
135,192820,코스맥스,1960000000000.0,2025-04-30,0.23,5.31,17.11,23.13,21.74
136,020560,아시아나항공,1950000000000.0,2025-04-30,-7.7,-9.98,-4.92,-13.75,6.55
137,023530,롯데쇼핑,1920000000000.0,2025-04-30,6.77,25.09,4.15,-2.73,18.88
138,000120,CJ대한통운,1900000000000.0,2025-04-30,-2.8,4.65,-4.7,-32.14,-3.37
