순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,167000000000000.0,2015-09-30,4.9,-10.57,-20.59,-4.22,20.99
2,005380,현대차,36100000000000.0,2015-09-30,13.89,20.59,-1.8,-13.91,-4.88
3,015760,한국전력,31500000000000.0,2015-09-30,-0.41,6.99,7.46,1.66,4.9
4,028260,삼성물산,27800000000000.0,2015-09-30,-11.48,-17.46,-3.3,,5.8
5,000660,SK하이닉스,24400000000000.0,2015-09-30,-9.08,-20.69,-26.26,-28.24,-8.49
6,012330,현대모비스,22500000000000.0,2015-09-30,14.89,9.2,-5.7,-9.92,3.67
7,090430,아모레퍼시픽,22500000000000.0,2015-09-30,1.58,-7.89,18.76,60.91,-1.95
8,018260,삼성에스디에스,22300000000000.0,2015-09-30,12.06,10.98,5.88,,-10.94
9,000270,기아차,21700000000000.0,2015-09-30,12.61,18.32,18.45,-0.19,4.1
10,017670,SK텔레콤,21200000000000.0,2015-09-30,8.23,5.2,-5.56,-9.31,-8.37
11,032830,삼성생명,19800000000000.0,2015-09-30,-0.1,-8.0,3.13,-6.7,10.21
12,055550,신한지주,19600000000000.0,2015-09-30,2.99,-0.36,0.49,-14.81,5.19
13,051910,LG화학,18900000000000.0,2015-09-30,18.71,2.51,26.89,11.74,6.65
14,034730,SK,17200000000000.0,2015-09-30,-6.87,-11.75,4.5,0.62,9.43
15,035420,NAVER,16900000000000.0,2015-09-30,5.12,-19.09,-24.67,-36.43,16.96
16,033780,KT&G,15300000000000.0,2015-09-30,3.24,17.49,24.03,17.99,2.24
17,005490,POSCO,14700000000000.0,2015-09-30,-9.89,-24.78,-30.52,-48.71,8.01
18,105560,KB금융,13600000000000.0,2015-09-30,-2.22,-4.47,-9.27,-8.56,2.55
19,051900,LG생활건강,13300000000000.0,2015-09-30,4.53,10.34,6.88,68.44,10.89
20,000810,삼성화재,13300000000000.0,2015-09-30,5.07,-4.76,6.87,-0.88,14.11
21,002790,아모레G,13000000000000.0,2015-09-30,-7.65,-12.83,14.87,39.44,-1.23
22,003550,LG,10500000000000.0,2015-09-30,4.82,-1.46,0.0,-20.7,8.37
23,011170,롯데케미칼,9250000000000.0,2015-09-30,9.09,-6.57,30.12,92.17,-10.93
24,096770,SK이노베이션,9060000000000.0,2015-09-30,-2.49,-19.67,6.29,20.84,20.92
25,035250,강원랜드,9050000000000.0,2015-09-30,2.3,14.32,23.14,17.99,0.0
26,023530,롯데쇼핑,8990000000000.0,2015-09-30,6.33,21.75,22.01,-9.65,-18.74
27,010130,고려아연,8780000000000.0,2015-09-30,-8.19,-14.59,8.38,19.36,1.83
28,086280,현대글로비스,8400000000000.0,2015-09-30,32.54,10.89,-1.32,-30.43,-12.28
29,034220,LG디스플레이,8100000000000.0,2015-09-30,0.0,-12.38,-28.21,-33.38,-4.63
30,030200,KT,8020000000000.0,2015-09-30,5.5,7.91,4.96,-10.5,-3.75
31,008930,한미사이언스,7950000000000.0,2015-09-30,-6.08,4.9,305.24,816.31,-5.39
32,086790,하나금융지주,7810000000000.0,2015-09-30,-3.12,-9.12,-7.04,-31.43,5.3
33,001040,CJ,7690000000000.0,2015-09-30,-9.59,-10.81,48.31,51.72,-9.09
