순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,333000000000000.0,2019-12-30,10.93,13.76,18.72,44.19,2.51
2,000660,SK하이닉스,68500000000000.0,2019-12-30,16.32,14.48,35.4,55.54,-0.11
3,035420,NAVER,30700000000000.0,2019-12-30,8.43,18.79,63.6,52.87,-3.49
4,207940,삼성바이오로직스,28600000000000.0,2019-12-30,10.04,40.81,35.31,12.03,14.32
5,005380,현대차,25700000000000.0,2019-12-30,-0.41,-10.07,-13.93,1.69,5.81
6,012330,현대모비스,24400000000000.0,2019-12-30,4.49,1.59,8.7,34.74,-7.42
7,068270,셀트리온,23200000000000.0,2019-12-30,8.91,15.55,-7.79,-14.83,-7.73
8,051910,LG화학,22400000000000.0,2019-12-30,3.59,6.01,-10.44,-8.5,8.19
9,005490,POSCO,20600000000000.0,2019-12-30,2.6,4.19,-3.27,-2.67,-5.07
10,028260,삼성물산,20600000000000.0,2019-12-30,9.71,20.96,13.38,2.84,1.84
11,055550,신한지주,20600000000000.0,2019-12-30,-0.46,3.71,-3.45,9.47,-7.96
12,105560,KB금융,19800000000000.0,2019-12-30,3.47,11.59,3.93,2.47,-8.08
13,051900,LG생활건강,19700000000000.0,2019-12-30,-0.32,-3.52,-3.96,14.53,0.08
14,017670,SK텔레콤,19200000000000.0,2019-12-30,-3.25,-1.45,-8.11,-11.69,-3.78
15,034730,SK,18400000000000.0,2019-12-30,1.75,28.43,12.93,0.77,-8.21
16,000270,기아차,18000000000000.0,2019-12-30,2.43,-2.85,0.68,31.45,-5.3
17,015760,한국전력,17800000000000.0,2019-12-30,-0.36,7.34,8.81,-16.01,-8.09
18,006400,삼성SDI,16200000000000.0,2019-12-30,2.16,5.83,-0.21,7.76,21.61
19,018260,삼성에스디에스,15100000000000.0,2019-12-30,-0.51,2.1,-9.53,-4.66,3.34
20,032830,삼성생명,14900000000000.0,2019-12-30,4.05,4.78,-10.89,-8.7,-6.85
21,096770,SK이노베이션,13900000000000.0,2019-12-30,2.39,-9.64,-5.66,-16.43,-16.67
22,035720,카카오,13200000000000.0,2019-12-30,-1.28,13.28,16.73,49.03,5.54
23,033780,KT&G,12900000000000.0,2019-12-30,-4.09,-11.09,-4.77,-7.59,0.11
24,003550,LG,12700000000000.0,2019-12-30,3.94,5.43,-4.03,5.58,-1.22
25,036570,엔씨소프트,11900000000000.0,2019-12-30,9.74,3.84,13.42,15.97,21.07
26,066570,LG전자,11800000000000.0,2019-12-30,3.15,6.97,-9.08,15.73,-6.8
27,090430,아모레퍼시픽,11700000000000.0,2019-12-30,5.82,42.35,21.58,-4.53,-3.0
28,000810,삼성화재,11500000000000.0,2019-12-30,4.73,9.19,-9.14,-9.48,-13.55
29,086790,하나금융지주,11100000000000.0,2019-12-30,3.22,4.68,-1.34,1.79,-9.35
30,010950,S-Oil,10700000000000.0,2019-12-30,6.84,-4.12,13.86,-2.46,-20.46
31,009150,삼성전기,9340000000000.0,2019-12-30,12.61,21.36,27.81,20.77,0.8
32,009540,한국조선해양,8950000000000.0,2019-12-30,5.42,2.02,6.75,-1.56,-7.91
33,316140,우리금융지주,8380000000000.0,2019-12-30,-0.85,-6.83,-17.44,,-10.34
34,010130,고려아연,8020000000000.0,2019-12-30,4.68,-5.13,-10.71,-1.73,-8.47
35,251270,넷마블,7920000000000.0,2019-12-30,5.0,-2.22,-18.23,-17.13,-3.79
36,011170,롯데케미칼,7680000000000.0,2019-12-30,1.82,-5.09,-11.29,-19.13,-12.95
37,030200,KT,7050000000000.0,2019-12-30,0.19,-1.64,-4.76,-9.4,-6.11
38,021240,웅진코웨이,6870000000000.0,2019-12-30,3.91,10.05,20.28,25.64,-4.73
39,002790,아모레G,6820000000000.0,2019-12-30,1.85,26.75,33.05,14.02,-10.52
40,024110,기업은행,6810000000000.0,2019-12-30,0.43,-10.61,-16.01,-16.01,-8.47
41,035250,강원랜드,6330000000000.0,2019-12-30,0.85,0.17,-2.15,-7.5,-5.41
42,032640,LG유플러스,6200000000000.0,2019-12-30,5.97,4.03,-2.07,-19.55,-5.99
43,018880,한온시스템,5950000000000.0,2019-12-30,3.24,-7.08,-4.29,3.24,-2.69
44,034220,LG디스플레이,5810000000000.0,2019-12-30,10.55,14.85,-8.96,-9.97,-9.23
45,267250,현대중공업지주,5500000000000.0,2019-12-30,-2.31,-3.29,4.32,-2.31,-16.42
46,086280,현대글로비스,5360000000000.0,2019-12-30,-4.98,-8.33,-11.18,10.85,3.15
47,006800,미래에셋대우,4970000000000.0,2019-12-30,4.43,0.67,-7.7,15.63,-6.89
48,078930,GS,4790000000000.0,2019-12-30,7.84,2.58,0.78,0.0,-10.08
49,000720,현대건설,4710000000000.0,2019-12-30,3.3,-8.64,-21.08,-22.53,-8.63
50,010140,삼성중공업,4580000000000.0,2019-12-30,4.48,-7.73,-10.89,-1.89,-6.62
51,029780,삼성카드,4470000000000.0,2019-12-30,4.04,9.82,1.05,11.72,-3.63
52,004020,현대제철,4200000000000.0,2019-12-30,-0.94,-19.15,-24.76,-30.5,-8.59
53,271560,오리온,4170000000000.0,2019-12-30,2.43,7.22,14.05,-12.08,-1.42
54,161390,한국타이어앤테크놀로지,4160000000000.0,2019-12-30,0.9,4.03,-4.42,-16.44,-13.56
55,004990,롯데지주,4090000000000.0,2019-12-30,9.26,7.45,-11.48,-26.09,-7.06
56,088980,맥쿼리인프라,4050000000000.0,2019-12-30,-2.92,-1.27,-1.69,24.87,0.43
57,071050,한국금융지주,4030000000000.0,2019-12-30,0.98,-3.85,-10.29,21.68,-6.91
58,023530,롯데쇼핑,3830000000000.0,2019-12-30,2.26,5.04,-15.58,-35.78,-12.92
59,097950,CJ제일제당,3800000000000.0,2019-12-30,1.81,7.68,-14.98,-23.6,-6.73
60,028050,삼성엔지니어링,3760000000000.0,2019-12-30,2.13,14.29,11.95,9.09,-9.64
61,005830,DB손해보험,3700000000000.0,2019-12-30,-6.1,1.36,-11.8,-25.71,-18.64
62,005940,NH투자증권,3570000000000.0,2019-12-30,2.42,0.0,-12.41,-2.68,-10.24
63,008770,호텔신라,3560000000000.0,2019-12-30,7.2,5.34,-6.39,18.69,-3.3
64,012750,에스원,3560000000000.0,2019-12-30,0.11,-4.49,-4.0,-6.77,-2.45
65,139480,이마트,3550000000000.0,2019-12-30,-2.67,12.83,-8.93,-30.14,-11.37
66,000120,CJ대한통운,3540000000000.0,2019-12-30,-1.59,7.27,15.24,-7.19,-7.74
67,036460,한국가스공사,3490000000000.0,2019-12-30,1.2,-4.42,-10.31,-21.47,-12.95
68,016360,삼성증권,3450000000000.0,2019-12-30,6.93,9.19,-1.28,22.54,-8.29
69,241560,두산밥캣,3440000000000.0,2019-12-30,9.74,-2.97,-5.63,9.05,-10.33
70,128940,한미약품,3440000000000.0,2019-12-30,-5.5,9.39,-25.27,-34.93,-2.87
71,047810,한국항공우주,3320000000000.0,2019-12-30,-8.71,-12.92,-5.29,6.74,-9.54
72,011070,LG이노텍,3310000000000.0,2019-12-30,14.75,22.81,28.44,62.04,11.07
73,081660,휠라코리아,3240000000000.0,2019-12-30,2.71,-8.46,-30.9,-0.93,-17.92
74,000210,대림산업,3150000000000.0,2019-12-30,0.67,-12.98,-21.3,-11.71,-7.4
75,009830,한화케미칼,3040000000000.0,2019-12-30,7.41,5.02,-16.96,-6.68,-7.69
76,007070,GS리테일,3020000000000.0,2019-12-30,3.02,-4.85,-0.12,-3.09,2.8
77,000100,유한양행,3020000000000.0,2019-12-30,14.37,8.12,1.04,20.81,-5.92
78,003670,포스코케미칼,3000000000000.0,2019-12-30,2.39,11.55,-8.12,-22.69,22.64
79,042660,대우조선해양,2990000000000.0,2019-12-30,5.69,-8.99,-14.83,-18.45,-8.8
80,282330,BGF리테일,2930000000000.0,2019-12-30,0.89,-13.96,-19.67,-16.91,0.88
81,003410,쌍용양회,2860000000000.0,2019-12-30,3.85,-7.2,-10.01,-9.87,-11.11
82,004170,신세계,2850000000000.0,2019-12-30,2.66,10.1,-3.99,12.89,-7.96
83,001040,CJ,2820000000000.0,2019-12-30,4.89,17.8,-4.36,-20.49,-12.94
84,030000,제일기획,2770000000000.0,2019-12-30,1.69,-3.02,-18.2,6.89,-10.6
85,003490,대한항공,2700000000000.0,2019-12-30,15.15,24.45,-1.56,-13.77,-16.49
86,138930,BNK금융지주,2500000000000.0,2019-12-30,10.06,6.54,2.27,4.5,-10.18
87,006360,GS건설,2490000000000.0,2019-12-30,3.5,-5.91,-23.05,-29.03,-7.09
88,008930,한미사이언스,2480000000000.0,2019-12-30,0.26,-1.39,-42.74,-50.57,-13.43
89,028670,팬오션,2430000000000.0,2019-12-30,8.21,-0.55,-2.05,2.25,-11.77
90,001450,현대해상,2410000000000.0,2019-12-30,-3.75,2.08,-5.27,-34.35,-18.0
91,012510,더존비즈온,2400000000000.0,2019-12-30,13.45,23.85,30.23,56.07,11.36
92,180640,한진칼,2370000000000.0,2019-12-30,11.58,47.6,33.33,34.23,0.0
93,011780,금호석유,2360000000000.0,2019-12-30,6.02,8.24,-20.43,-11.23,-8.39
94,008560,메리츠종금증권,2340000000000.0,2019-12-30,-10.82,-24.95,-29.29,-11.45,-2.64
95,079440,오렌지라이프,2310000000000.0,2019-12-30,-1.4,4.07,-11.06,0.54,-2.31
96,047050,포스코인터내셔널,2300000000000.0,2019-12-30,2.19,-2.36,1.63,2.47,-8.58
97,000080,하이트진로,2030000000000.0,2019-12-30,2.65,6.62,42.51,74.7,8.79
98,000060,메리츠화재,2030000000000.0,2019-12-30,-2.99,-6.54,-13.77,-18.31,-13.45
99,088350,한화생명,2010000000000.0,2019-12-30,0.87,-2.94,-29.47,-45.26,-9.96
100,007310,오뚜기,2000000000000.0,2019-12-30,-0.54,-4.97,-19.12,-23.48,-7.22
101,020150,일진머티리얼즈,1970000000000.0,2019-12-30,8.78,14.3,14.46,4.27,16.14
102,047040,대우건설,1970000000000.0,2019-12-30,6.28,-1.86,-4.05,-12.06,-7.7
103,069960,현대백화점,1940000000000.0,2019-12-30,-0.12,6.4,0.48,-8.08,-4.69
104,011790,SKC,1910000000000.0,2019-12-30,7.48,28.14,28.79,42.46,5.29
105,009420,한올바이오파마,1900000000000.0,2019-12-30,7.24,39.08,45.78,0.28,-27.69
106,000880,한화,1870000000000.0,2019-12-30,1.83,-0.99,-6.37,-20.26,-10.4
107,017800,현대엘리베이,1860000000000.0,2019-12-30,-3.8,-23.52,-24.7,-36.17,-9.08
108,010620,현대미포조선,1840000000000.0,2019-12-30,2.33,2.11,-6.78,-23.25,-8.14
109,012450,한화에어로스페이스,1810000000000.0,2019-12-30,-8.84,-16.85,5.41,7.85,-5.42
110,051600,한전KPS,1760000000000.0,2019-12-30,10.13,13.31,25.28,17.92,-3.7
111,039490,키움증권,1760000000000.0,2019-12-30,5.58,17.08,-2.57,1.66,-10.19
112,026960,동서,1730000000000.0,2019-12-30,0.58,-3.33,-9.61,-2.79,-6.9
113,007700,F&F,1720000000000.0,2019-12-30,1.36,15.58,25.28,179.65,-10.71
114,004800,효성,1670000000000.0,2019-12-30,-0.38,-5.61,8.95,58.2,-9.23
115,138040,메리츠금융지주,1650000000000.0,2019-12-30,-5.6,-8.17,-19.45,2.16,-13.14
116,204320,만도,1650000000000.0,2019-12-30,1.29,-2.76,19.32,21.59,-2.27
117,010120,LS산전,1640000000000.0,2019-12-30,8.33,13.4,8.12,11.43,-4.21
118,069620,대웅제약,1590000000000.0,2019-12-30,3.77,-7.72,-8.33,-27.06,-11.64
119,031430,신세계인터내셔날,1570000000000.0,2019-12-30,3.29,10.86,3.05,12.85,-3.87
120,006280,녹십자,1550000000000.0,2019-12-30,4.33,16.74,9.05,-2.57,-2.64
121,006260,LS,1540000000000.0,2019-12-30,8.27,0.74,0.63,-2.65,-15.38
122,111770,영원무역,1520000000000.0,2019-12-30,-3.66,-4.06,-8.18,-10.69,-10.51
123,010060,OCI,1490000000000.0,2019-12-30,1.13,-9.93,-32.9,-41.49,-8.31
124,001740,SK네트웍스,1470000000000.0,2019-12-30,3.85,6.83,17.39,14.23,-15.49
125,009240,한샘,1460000000000.0,2019-12-30,-2.35,3.67,-15.14,-7.72,14.31
126,004370,농심,1460000000000.0,2019-12-30,2.56,-3.61,-5.31,-5.5,-4.78
127,214320,이노션,1420000000000.0,2019-12-30,10.44,6.46,-0.56,12.01,0.71
128,011210,현대위아,1370000000000.0,2019-12-30,-5.64,-1.57,3.19,38.48,-9.16
129,120110,코오롱인더,1340000000000.0,2019-12-30,4.19,19.02,16.51,-13.18,-13.27
130,000240,한국테크놀로지그룹,1340000000000.0,2019-12-30,0.35,0.7,-16.03,-13.25,-9.38
131,064350,현대로템,1330000000000.0,2019-12-30,2.97,-20.0,-25.89,-43.99,-7.69
132,013890,지누스,1320000000000.0,2019-12-30,2.66,,,,15.84
133,181710,NHN,1310000000000.0,2019-12-30,-1.33,7.22,-13.59,16.58,16.17
134,000990,DB하이텍,1230000000000.0,2019-12-30,45.26,72.5,87.12,154.38,4.53
135,003520,영진약품,1210000000000.0,2019-12-30,2.0,41.67,30.77,11.62,-15.38
136,073240,금호타이어,1210000000000.0,2019-12-30,-1.18,-2.44,5.67,-21.0,-7.87
137,139130,DGB금융지주,1200000000000.0,2019-12-30,0.42,-4.43,-12.64,-14.32,-6.88
138,114090,GKL,1200000000000.0,2019-12-30,-0.26,-5.81,-5.12,-21.89,-3.08
139,014680,한솔케미칼,1200000000000.0,2019-12-30,4.95,33.17,33.33,36.77,7.08
140,020560,아시아나항공,1190000000000.0,2019-12-30,1.5,5.06,-1.64,30.6,-13.89
141,000670,영풍,1190000000000.0,2019-12-30,2.22,6.09,-10.42,-13.42,-3.41
142,003240,태광산업,1180000000000.0,2019-12-30,-1.3,-6.19,-19.7,-19.7,-11.42
143,004000,롯데정밀화학,1160000000000.0,2019-12-30,0.44,-0.99,-14.49,9.99,-11.41
144,000150,두산,1160000000000.0,2019-12-30,3.08,-15.81,-11.2,-19.96,-7.54
145,005440,현대그린푸드,1160000000000.0,2019-12-30,1.28,1.28,-9.54,-17.13,-12.66
146,034020,두산중공업,1160000000000.0,2019-12-30,4.75,-15.9,-7.75,-31.89,-1.91
147,042670,두산인프라코어,1160000000000.0,2019-12-30,3.55,-11.91,-10.77,-26.87,-10.65
148,272210,한화시스템,1140000000000.0,2019-12-30,2.47,,,,-11.11
