순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,311000000000000.0,2018-08-31,4.76,-4.44,2.95,4.6,-4.13
2,000660,SK하이닉스,60400000000000.0,2018-08-31,-3.82,-11.13,8.07,20.99,-11.93
3,068270,셀트리온,33900000000000.0,2018-08-31,-0.55,1.7,-23.51,139.24,10.0
4,207940,삼성바이오로직스,30600000000000.0,2018-08-31,24.13,6.44,2.89,63.6,15.33
5,005490,POSCO,28500000000000.0,2018-08-31,-1.21,-3.83,-9.68,-4.95,-9.8
6,005380,현대차,26700000000000.0,2018-08-31,-3.47,-10.07,-22.6,-11.03,3.6
7,051910,LG화학,25800000000000.0,2018-08-31,-2.4,8.12,-4.44,-3.43,-0.14
8,035420,NAVER,24800000000000.0,2018-08-31,5.03,12.41,-6.35,-0.4,-4.79
9,028260,삼성물산,23300000000000.0,2018-08-31,-0.4,-1.99,-4.28,-4.65,5.28
10,012330,현대모비스,21800000000000.0,2018-08-31,-1.75,2.75,-1.75,-5.08,1.79
11,105560,KB금융,21600000000000.0,2018-08-31,-3.54,-0.19,-19.22,-6.68,4.84
12,017670,SK텔레콤,21200000000000.0,2018-08-31,4.79,18.24,9.37,3.55,7.43
13,055550,신한지주,20700000000000.0,2018-08-31,0.11,-0.34,-8.02,-16.15,3.21
14,051900,LG생활건강,19800000000000.0,2018-08-31,4.55,-5.81,15.0,31.77,0.87
15,015760,한국전력,19600000000000.0,2018-08-31,-8.41,-7.99,-7.85,-28.9,-3.77
16,018260,삼성에스디에스,18800000000000.0,2018-08-31,15.75,14.93,1.89,44.78,-4.74
17,034730,SK,18500000000000.0,2018-08-31,-0.19,-5.05,-7.56,-1.68,9.13
18,032830,삼성생명,18500000000000.0,2018-08-31,-3.95,-10.19,-23.87,-19.91,5.19
19,096770,SK이노베이션,17800000000000.0,2018-08-31,-2.77,-6.31,-6.08,2.39,11.4
20,006400,삼성SDI,16200000000000.0,2018-08-31,3.06,17.71,38.01,20.1,9.53
21,090430,아모레퍼시픽,15400000000000.0,2018-08-31,-1.68,-20.9,-6.57,-8.68,-0.76
22,033780,KT&G,13900000000000.0,2018-08-31,-8.6,5.21,1.2,-11.79,2.97
23,010950,S-Oil,13500000000000.0,2018-08-31,1.7,11.16,-3.24,-4.78,14.64
24,000270,기아차,13000000000000.0,2018-08-31,1.1,2.89,-6.7,-9.59,9.52
25,086790,하나금융지주,12800000000000.0,2018-08-31,-4.9,2.64,-13.12,-12.86,4.33
26,066570,LG전자,12600000000000.0,2018-08-31,2.67,-17.06,-23.12,-5.77,-7.55
27,000810,삼성화재,12600000000000.0,2018-08-31,-2.93,5.79,-8.3,-4.16,7.17
28,003550,LG,12300000000000.0,2018-08-31,-5.17,-2.59,-17.05,-14.88,1.54
29,009150,삼성전기,12000000000000.0,2018-08-31,4.89,20.15,73.87,59.41,-13.66
30,000030,우리은행,11000000000000.0,2018-08-31,-3.55,6.54,-1.81,-12.37,3.68
31,011170,롯데케미칼,10800000000000.0,2018-08-31,-12.1,-14.25,-31.15,-20.9,-12.03
32,251270,넷마블,9930000000000.0,2018-08-31,-19.38,-25.8,-21.02,-24.6,-1.29
33,035720,카카오,9540000000000.0,2018-08-31,11.11,20.77,-2.34,1.62,-4.8
34,036570,엔씨소프트,8500000000000.0,2018-08-31,0.52,9.77,3.33,0.78,14.19
35,024110,기업은행,8340000000000.0,2018-08-31,-4.79,-4.49,-13.37,-0.33,2.35
36,009540,현대중공업,8160000000000.0,2018-08-31,10.8,3.06,-9.92,-16.77,13.98
37,002790,아모레G,7950000000000.0,2018-08-31,0.63,-23.49,-23.49,-28.06,-3.22
38,010130,고려아연,7650000000000.0,2018-08-31,-1.7,0.0,-20.8,-21.41,7.52
39,034220,LG디스플레이,7600000000000.0,2018-08-31,0.0,-4.28,-28.81,-31.78,-10.12
40,030200,KT,7550000000000.0,2018-08-31,1.4,7.04,3.58,-7.37,4.33
41,004020,현대제철,7110000000000.0,2018-08-31,-0.74,-13.75,-0.56,-7.63,6.0
42,032640,LG유플러스,6850000000000.0,2018-08-31,1.95,34.19,25.1,13.77,16.56
43,021240,코웨이,6750000000000.0,2018-08-31,-2.56,4.7,5.54,-7.49,-5.03
44,000720,현대건설,6680000000000.0,2018-08-31,2.56,-18.7,55.85,47.6,12.5
45,018880,한온시스템,6410000000000.0,2018-08-31,12.15,18.81,-4.0,3.89,5.42
46,035250,강원랜드,6190000000000.0,2018-08-31,11.35,7.82,0.35,-16.09,-0.86
47,267250,현대중공업지주,6150000000000.0,2018-08-31,12.52,-2.71,-14.69,-14.79,7.28
48,139480,이마트,5980000000000.0,2018-08-31,-1.83,-14.2,-29.44,-4.24,-3.26
49,161390,한국타이어,5780000000000.0,2018-08-31,5.07,8.87,-20.93,-20.93,7.4
50,128940,한미약품,5660000000000.0,2018-08-31,17.2,3.0,7.45,25.86,0.5
51,004990,롯데지주,5620000000000.0,2018-08-31,-8.37,-17.75,-23.13,-36.7,18.46
52,008930,한미사이언스,5520000000000.0,2018-08-31,25.4,22.4,3.45,-1.09,1.03
53,006800,미래에셋대우,5410000000000.0,2018-08-31,0.99,-12.55,-11.42,-17.16,3.04
54,097950,CJ제일제당,5160000000000.0,2018-08-31,1.33,-2.28,1.33,-5.52,-2.63
55,023530,롯데쇼핑,5090000000000.0,2018-08-31,-12.62,-19.64,-12.83,-23.61,16.39
56,078930,GS,4930000000000.0,2018-08-31,-1.3,-8.92,-19.67,-24.79,3.77
57,036460,한국가스공사,4860000000000.0,2018-08-31,-9.78,-12.77,14.6,16.11,15.4
58,086280,현대글로비스,4540000000000.0,2018-08-31,-11.68,-10.04,-15.09,-21.94,7.44
59,005830,DB손해보험,4530000000000.0,2018-08-31,-0.78,9.4,-7.91,-14.89,13.75
60,010140,삼성중공업,4460000000000.0,2018-08-31,9.43,-5.47,-6.16,-25.02,14.13
61,008770,호텔신라,4240000000000.0,2018-08-31,8.22,-12.9,32.03,74.47,0.46
62,271560,오리온,4230000000000.0,2018-08-31,-19.85,-17.37,-0.93,22.57,-1.4
63,088350,한화생명,4210000000000.0,2018-08-31,-6.19,-12.93,-27.72,-33.74,9.07
64,029780,삼성카드,4080000000000.0,2018-08-31,-0.42,-4.99,-2.89,-4.99,4.4
65,047810,한국항공우주,4070000000000.0,2018-08-31,18.78,-5.11,-17.0,-9.73,-15.93
66,071050,한국금융지주,3970000000000.0,2018-08-31,-0.14,-24.07,-9.17,8.52,6.73
67,001040,CJ,3850000000000.0,2018-08-31,-6.05,-10.81,-20.72,-25.42,2.27
