순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,444000000000000.0,2024-08-30,-8.27,1.09,1.23,10.73,-17.23
2,000660,SK하이닉스,126000000000000.0,2024-08-30,-8.05,-11.24,11.2,45.48,0.52
3,373220,LG에너지솔루션,90800000000000.0,2024-08-30,16.52,18.29,-3.36,-29.84,6.83
4,207940,삼성바이오로직스,69800000000000.0,2024-08-30,4.59,33.88,26.61,29.8,-0.31
5,005380,현대차,53500000000000.0,2024-08-30,2.2,-0.58,2.0,36.05,-4.5
6,068270,셀트리온,44100000000000.0,2024-08-30,-2.87,14.5,12.97,37.63,-3.74
7,000270,기아,42400000000000.0,2024-08-30,-4.93,-9.86,-14.78,31.97,-5.84
8,105560,KB금융,34700000000000.0,2024-08-30,-3.81,9.15,35.28,63.31,-5.82
9,055550,신한지주,28600000000000.0,2024-08-30,-5.71,21.96,28.82,58.47,-1.07
10,005490,POSCO홀딩스,28100000000000.0,2024-08-30,-5.42,-7.98,-21.21,-41.38,13.24
11,035420,NAVER,27200000000000.0,2024-08-30,-2.42,-0.76,-13.28,-22.25,0.18
12,028260,삼성물산,26300000000000.0,2024-08-30,-1.73,8.36,-5.74,39.08,-6.7
13,006400,삼성SDI,24300000000000.0,2024-08-30,7.11,-6.6,-6.1,-41.58,6.92
14,051910,LG화학,22700000000000.0,2024-08-30,5.41,-8.27,-29.03,-44.18,10.89
15,012330,현대모비스,20200000000000.0,2024-08-30,-2.03,1.16,-10.31,-6.25,0.0
16,032830,삼성생명,19400000000000.0,2024-08-30,2.21,14.08,0.31,43.79,-4.12
17,086790,하나금융지주,18100000000000.0,2024-08-30,-3.28,1.64,9.36,58.11,-5.01
18,138040,메리츠금융지주,17400000000000.0,2024-08-30,10.4,19.97,9.87,69.39,6.35
19,329180,HD현대중공업,17200000000000.0,2024-08-30,-5.23,46.71,64.38,47.38,-4.75
20,003670,포스코퓨처엠,16600000000000.0,2024-08-30,-0.46,-14.2,-32.33,-52.7,16.55
21,035720,카카오,16500000000000.0,2024-08-30,-4.74,-14.78,-30.21,-24.08,-2.82
22,000810,삼성화재,16400000000000.0,2024-08-30,-3.75,1.46,16.28,40.85,-0.58
23,066570,LG전자,16300000000000.0,2024-08-30,-3.68,-6.49,4.74,-0.7,4.93
24,259960,크래프톤,15700000000000.0,2024-08-30,11.79,30.28,44.05,108.55,4.74
25,033780,KT&G,14100000000000.0,2024-08-30,16.72,27.0,16.34,25.52,0.65
26,015760,한국전력,13900000000000.0,2024-08-30,10.66,13.79,-12.5,19.96,-5.3
27,009540,HD한국조선해양,13500000000000.0,2024-08-30,-4.78,46.33,71.05,55.61,-1.93
28,011200,HMM,12700000000000.0,2024-08-30,-3.3,-6.66,-7.12,-0.35,9.19
29,003550,LG,12500000000000.0,2024-08-30,-6.6,-2.34,-15.47,-4.12,-0.13
30,316140,우리금융지주,11900000000000.0,2024-08-30,2.17,14.18,7.52,37.04,-3.25
31,017670,SK텔레콤,11900000000000.0,2024-08-30,1.1,6.77,4.74,14.29,1.27
32,018260,삼성에스디에스,11700000000000.0,2024-08-30,2.8,-2.59,-5.81,5.98,2.65
33,034020,두산에너빌리티,11600000000000.0,2024-08-30,-2.48,-12.14,11.45,1.97,-1.05
34,000100,유한양행,11300000000000.0,2024-08-30,44.47,102.01,109.2,102.92,1.13
35,042700,한미반도체,11100000000000.0,2024-08-30,-11.03,-30.73,35.02,100.53,-5.41
36,010130,고려아연,11100000000000.0,2024-08-30,10.31,3.48,19.55,-1.83,28.6
37,024110,기업은행,11000000000000.0,2024-08-30,-0.22,3.99,-1.36,28.94,1.16
38,267260,HD현대일렉트릭,11000000000000.0,2024-08-30,-1.45,5.53,145.58,337.68,7.86
39,009150,삼성전기,10700000000000.0,2024-08-30,-7.27,-8.81,2.0,4.62,-7.21
40,042660,한화오션,10600000000000.0,2024-08-30,14.78,15.75,46.4,-1.67,-11.58
41,402340,SK스퀘어,10600000000000.0,2024-08-30,-4.38,-1.13,12.3,71.96,2.93
42,323410,카카오뱅크,10500000000000.0,2024-08-30,4.25,-0.23,-22.32,-14.51,-4.3
43,096770,SK이노베이션,10500000000000.0,2024-08-30,5.47,7.63,-6.06,-38.89,6.45
44,034730,SK,10400000000000.0,2024-08-30,-2.39,-9.42,-25.34,-1.78,6.98
45,047050,포스코인터내셔널,9920000000000.0,2024-08-30,11.46,31.01,0.53,-29.68,1.24
46,030200,KT,9730000000000.0,2024-08-30,-0.9,6.78,-1.28,16.79,4.15
47,010140,삼성중공업,9230000000000.0,2024-08-30,-9.8,12.55,32.78,21.98,-4.39
48,326030,SK바이오팜,9010000000000.0,2024-08-30,36.09,36.74,18.68,32.95,-9.57
49,086280,현대글로비스,8400000000000.0,2024-08-30,-7.74,23.91,17.54,29.43,9.02
50,005830,DB손해보험,8210000000000.0,2024-08-30,7.11,13.28,17.41,41.29,-3.19
51,003490,대한항공,8120000000000.0,2024-08-30,4.5,8.09,-4.13,-4.34,2.27
52,352820,하이브,7680000000000.0,2024-08-30,7.21,-9.61,-7.38,-24.89,-8.46
53,090430,아모레퍼시픽,7280000000000.0,2024-08-30,-30.46,-33.83,4.01,-6.61,18.73
54,010950,S-Oil,7030000000000.0,2024-08-30,-6.45,-7.42,-18.32,-15.56,-1.92
55,011070,LG이노텍,6580000000000.0,2024-08-30,13.47,13.01,37.62,3.73,-21.58
56,267250,HD현대,6390000000000.0,2024-08-30,-0.86,18.1,14.43,36.89,-5.44
57,450080,에코프로머티,6270000000000.0,2024-08-30,7.08,16.41,-52.98,,48.57
58,064350,현대로템,5890000000000.0,2024-08-30,8.87,46.54,61.43,75.9,-0.74
59,034220,LG디스플레이,5630000000000.0,2024-08-30,-0.44,12.04,-1.05,-10.95,-2.84
60,051900,LG생활건강,5540000000000.0,2024-08-30,0.57,-16.09,11.13,-24.49,6.91
61,161390,한국타이어앤테크놀로지,5380000000000.0,2024-08-30,1.17,-0.46,-19.93,10.29,-4.49
62,047810,한국항공우주,5290000000000.0,2024-08-30,-4.9,0.74,5.85,8.17,-4.05
63,088980,맥쿼리인프라,5250000000000.0,2024-08-30,-0.49,-4.28,-5.26,-1.63,-2.41
64,251270,넷마블,5230000000000.0,2024-08-30,-2.09,1.16,-1.3,39.2,-2.3
65,029780,삼성카드,5030000000000.0,2024-08-30,7.02,8.62,15.71,45.08,-5.29
66,010120,LS ELECTRIC,5010000000000.0,2024-08-30,-9.73,-24.82,160.37,73.31,-2.16
67,006800,미래에셋증권,4980000000000.0,2024-08-30,9.7,14.83,-7.33,23.12,0.72
68,028050,삼성E&A,4970000000000.0,2024-08-30,-10.42,6.74,3.05,-28.29,-13.21
69,021240,코웨이,4960000000000.0,2024-08-30,10.53,20.21,23.99,56.46,-0.74
70,011790,SKC,4880000000000.0,2024-08-30,-5.36,-7.0,55.56,40.92,11.18
71,097950,CJ제일제당,4850000000000.0,2024-08-30,-15.15,-8.91,7.51,6.62,-5.59
72,036460,한국가스공사,4820000000000.0,2024-08-30,23.11,83.8,80.0,107.97,-10.73
73,443060,HD현대마린솔루션,4630000000000.0,2024-08-30,-22.14,-20.17,,,-0.38
74,180640,한진칼,4590000000000.0,2024-08-30,3.93,14.69,8.7,57.93,20.09
75,454910,두산로보틱스,4560000000000.0,2024-08-30,-1.95,-4.48,-4.74,,-9.52
76,005940,NH투자증권,4470000000000.0,2024-08-30,-1.73,11.06,16.35,31.09,-1.76
77,009830,한화솔루션,4430000000000.0,2024-08-30,4.88,-19.88,-7.03,-30.55,0.19
78,307950,현대오토에버,4420000000000.0,2024-08-30,-2.71,9.06,8.04,-7.78,-3.1
79,079550,LIG넥스원,4290000000000.0,2024-08-30,-8.02,21.27,36.17,134.94,8.21
80,302440,SK바이오사이언스,4260000000000.0,2024-08-30,3.16,5.92,-9.61,-25.9,-0.18
81,032640,LG유플러스,4260000000000.0,2024-08-30,-3.27,0.52,-5.52,-7.41,0.62
82,016360,삼성증권,4220000000000.0,2024-08-30,6.42,28.05,13.72,26.17,-7.83
83,078930,GS,4200000000000.0,2024-08-30,-5.84,4.03,-6.04,18.04,-5.76
84,036570,엔씨소프트,4120000000000.0,2024-08-30,8.31,-2.44,-3.3,-26.43,1.81
85,010620,HD현대미포,4120000000000.0,2024-08-30,-11.35,43.19,63.91,14.43,-3.3
86,071050,한국금융지주,4060000000000.0,2024-08-30,0.55,12.87,2.54,40.27,0.82
87,022100,포스코DX,4040000000000.0,2024-08-30,-7.64,-23.23,-50.83,-44.93,14.66
88,128940,한미약품,4040000000000.0,2024-08-30,3.78,10.12,-5.54,7.73,1.9
89,241560,두산밥캣,3990000000000.0,2024-08-30,-1.73,-29.31,-15.23,-25.33,2.01
90,011780,금호석유,3790000000000.0,2024-08-30,-3.05,-5.19,-7.44,9.87,15.34
91,003230,삼양식품,3730000000000.0,2024-08-30,-20.63,-6.34,189.35,160.4,9.81
92,462870,시프트업,3720000000000.0,2024-08-30,-5.2,,,,-11.44
