순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,357000000000000.0,2017-10-31,7.41,14.27,23.44,68.03,-7.77
2,000660,SK하이닉스,59800000000000.0,2017-10-31,-0.84,24.55,52.22,100.49,-6.57
3,005380,현대차,35500000000000.0,2017-10-31,6.98,11.03,11.81,15.0,2.17
4,035420,NAVER,29500000000000.0,2017-10-31,20.0,11.33,11.75,4.32,-10.51
5,051910,LG화학,28500000000000.0,2017-10-31,2.93,23.02,47.26,63.69,3.47
6,005490,POSCO,28400000000000.0,2017-10-31,2.68,-1.96,21.68,37.34,2.92
7,028260,삼성물산,28100000000000.0,2017-10-31,9.63,6.47,19.84,-8.36,-10.81
8,032830,삼성생명,27000000000000.0,2017-10-31,19.47,7.57,23.29,22.17,-5.19
9,012330,현대모비스,25900000000000.0,2017-10-31,11.04,8.33,20.05,-2.74,2.63
10,207940,삼성바이오로직스,25400000000000.0,2017-10-31,13.78,41.18,119.43,,-10.81
11,015760,한국전력,25200000000000.0,2017-10-31,0.51,-12.01,-13.56,-20.41,-4.34
12,105560,KB금융,24400000000000.0,2017-10-31,4.1,-1.68,16.57,38.06,2.57
13,055550,신한지주,23800000000000.0,2017-10-31,-0.2,-5.64,5.57,14.48,-3.59
14,017670,SK텔레콤,21300000000000.0,2017-10-31,3.53,-5.03,10.23,18.12,0.0
15,034730,SK,20400000000000.0,2017-10-31,0.52,6.63,19.38,29.53,0.86
16,096770,SK이노베이션,19000000000000.0,2017-10-31,3.02,16.15,19.88,35.31,0.73
17,051900,LG생활건강,18400000000000.0,2017-10-31,25.75,18.77,35.91,43.54,-0.34
18,090430,아모레퍼시픽,18400000000000.0,2017-10-31,21.0,10.76,7.53,-12.53,-1.59
19,018260,삼성에스디에스,16000000000000.0,2017-10-31,22.85,15.64,50.55,33.98,-9.18
20,066570,LG전자,14900000000000.0,2017-10-31,10.44,35.62,31.69,90.38,-1.1
21,003550,LG,14800000000000.0,2017-10-31,6.7,14.06,27.22,40.29,5.81
22,251270,넷마블게임즈,14800000000000.0,2017-10-31,14.85,21.68,,,-2.87
23,033780,KT&G,14600000000000.0,2017-10-31,0.47,-7.02,4.43,-6.19,15.09
24,010950,S-Oil,14500000000000.0,2017-10-31,0.78,10.3,28.89,63.69,-7.0
25,000270,기아차,14300000000000.0,2017-10-31,11.85,-3.28,1.58,-13.02,-4.94
26,086790,하나금융지주,14200000000000.0,2017-10-31,1.27,-5.98,22.32,46.19,-1.04
27,006400,삼성SDI,14200000000000.0,2017-10-31,3.78,22.25,49.82,118.45,2.91
28,000810,삼성화재,12900000000000.0,2017-10-31,-2.5,-6.51,1.87,-6.35,-4.76
29,011170,롯데케미칼,12700000000000.0,2017-10-31,-2.25,0.14,8.04,28.08,-3.11
30,002790,아모레G,11800000000000.0,2017-10-31,16.19,18.11,9.13,-3.04,2.79
31,000030,우리은행,11100000000000.0,2017-10-31,-8.12,-14.14,9.7,31.2,-1.22
32,034220,LG디스플레이,10500000000000.0,2017-10-31,-4.09,-7.42,-0.34,7.33,5.46
33,035720,카카오,9770000000000.0,2017-10-31,0.0,20.0,59.3,88.49,-5.21
34,010130,고려아연,9660000000000.0,2017-10-31,3.33,3.75,20.33,12.53,-4.98
35,036570,엔씨소프트,9360000000000.0,2017-10-31,-8.18,18.14,18.47,61.25,2.34
36,009540,현대중공업,8870000000000.0,2017-10-31,7.93,-10.32,-0.32,13.04,-5.43
37,024110,기업은행,8600000000000.0,2017-10-31,6.6,-0.65,22.8,16.29,3.58
38,009150,삼성전기,7770000000000.0,2017-10-31,1.96,10.99,42.27,120.81,-3.85
39,004020,현대제철,7670000000000.0,2017-10-31,8.9,-8.29,4.74,16.4,4.35
40,030200,KT,7660000000000.0,2017-10-31,0.69,-15.66,-8.85,-9.13,3.75
41,267250,현대로보틱스,7350000000000.0,2017-10-31,5.99,2.5,,,-11.63
42,035250,강원랜드,7340000000000.0,2017-10-31,-2.0,-7.3,-5.12,-9.62,8.31
43,021240,코웨이,7280000000000.0,2017-10-31,3.51,-1.82,-3.18,8.59,-1.44
44,018880,한온시스템,6940000000000.0,2017-10-31,3.18,26.84,53.68,21.5,1.54
45,088350,한화생명,6880000000000.0,2017-10-31,15.62,4.9,28.78,26.72,-5.81
46,006800,미래에셋대우,6760000000000.0,2017-10-31,3.26,-6.45,13.79,30.97,0.98
47,161390,한국타이어,6690000000000.0,2017-10-31,-10.3,-13.6,-8.32,-2.17,-0.74
48,023530,롯데쇼핑,6330000000000.0,2017-10-31,-0.44,-6.69,-6.51,7.4,-6.67
49,139480,이마트,6240000000000.0,2017-10-31,7.43,-11.81,-2.61,37.85,22.1
50,078930,GS,6150000000000.0,2017-10-31,0.91,-12.2,11.64,29.55,-7.7
51,008930,한미사이언스,5720000000000.0,2017-10-31,-0.11,10.2,51.24,28.7,24.18
