순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,160000000000000.0,2015-08-31,-8.1,-16.68,-19.75,-11.75,4.13
2,005380,현대차,32800000000000.0,2015-08-31,0.0,-5.7,-7.17,-36.05,10.07
3,015760,한국전력,30800000000000.0,2015-08-31,-5.7,3.9,7.38,13.74,2.08
4,000660,SK하이닉스,26100000000000.0,2015-08-31,-3.5,-29.94,-23.18,-21.15,-6.28
5,028260,제일모직,24000000000000.0,2015-08-31,6.27,-7.29,9.88,,-17.7
6,090430,아모레퍼시픽,22100000000000.0,2015-08-31,-7.91,-6.31,32.54,79.34,1.72
7,012330,현대모비스,20100000000000.0,2015-08-31,-3.28,-7.61,-17.23,-29.76,12.11
8,018260,삼성에스디에스,19800000000000.0,2015-08-31,-12.46,-23.43,-11.4,,12.28
9,000270,기아차,19700000000000.0,2015-08-31,10.93,2.2,7.03,-20.42,10.06
10,017670,SK텔레콤,19700000000000.0,2015-08-31,-2.2,-1.01,-14.83,-10.62,7.79
11,032830,삼성생명,19700000000000.0,2015-08-31,-8.13,-12.23,-1.31,-7.7,0.61
12,034730,SK,19000000000000.0,2015-08-31,-11.76,8.22,24.42,27.06,-9.63
13,055550,신한지주,18800000000000.0,2015-08-31,-5.83,-5.61,-9.5,-24.67,4.68
14,005490,POSCO,16600000000000.0,2015-08-31,-3.31,-22.13,-28.97,-43.11,-11.32
15,035420,NAVER,16300000000000.0,2015-08-31,-5.26,-18.64,-25.04,-35.48,3.53
16,051910,LG화학,15500000000000.0,2015-08-31,-6.4,-6.21,1.74,-13.17,22.01
17,033780,KT&G,15200000000000.0,2015-08-31,0.45,14.63,38.13,16.44,0.9
18,105560,KB금융,13800000000000.0,2015-08-31,-2.72,-11.06,-8.21,-13.84,-1.54
19,002790,아모레G,13700000000000.0,2015-08-31,-11.57,-1.71,28.74,62.57,-5.23
20,000810,삼성화재,12800000000000.0,2015-08-31,-3.75,-11.35,5.69,-2.88,3.9
21,051900,LG생활건강,12500000000000.0,2015-08-31,-6.42,-0.74,19.7,56.34,6.48
22,003550,LG,10000000000000.0,2015-08-31,0.34,-6.58,-8.49,-17.91,4.64
23,010130,고려아연,9680000000000.0,2015-08-31,4.27,2.19,25.27,22.0,-9.26
24,096770,SK이노베이션,9240000000000.0,2015-08-31,0.4,-11.2,-3.48,6.16,-1.9
25,008930,한미사이언스,9150000000000.0,2015-08-31,23.08,161.02,956.1,1106.39,-13.13
26,035250,강원랜드,9100000000000.0,2015-08-31,-0.23,5.58,25.15,18.03,-0.59
27,047810,한국항공우주,9000000000000.0,2015-08-31,-5.33,44.9,83.13,156.75,-26.44
28,011170,롯데케미칼,8470000000000.0,2015-08-31,-5.18,4.66,29.66,51.07,9.31
29,023530,롯데쇼핑,8420000000000.0,2015-08-31,6.15,5.73,7.0,-19.43,6.73
30,001040,CJ,8370000000000.0,2015-08-31,-5.89,19.79,65.71,60.61,-8.17
31,034220,LG디스플레이,8250000000000.0,2015-08-31,4.3,-21.2,-32.21,-34.24,-1.74
32,086790,하나금융지주,8050000000000.0,2015-08-31,-6.69,-8.42,-9.63,-36.08,-2.94
33,030200,KT,7530000000000.0,2015-08-31,-5.72,-0.35,-5.72,-17.57,6.41
34,009240,한샘,7500000000000.0,2015-08-31,7.24,41.56,80.45,168.78,-10.36
35,024110,기업은행,7340000000000.0,2015-08-31,-4.69,-9.28,-2.22,-25.0,3.03
36,066570,LG전자,7280000000000.0,2015-08-31,9.61,-19.53,-27.99,-41.14,2.58
37,004020,현대제철,7060000000000.0,2015-08-31,-9.42,-29.09,-21.04,-30.12,-2.65
38,009540,현대중공업,6950000000000.0,2015-08-31,-5.67,-29.62,-23.75,-36.46,5.46
39,088350,한화생명,6900000000000.0,2015-08-31,-4.22,-3.64,1.79,14.22,2.64
40,010950,S-Oil,6750000000000.0,2015-08-31,-4.31,-9.09,-7.41,28.07,4.33
41,021240,코웨이,6510000000000.0,2015-08-31,-13.7,-7.76,-2.09,-0.82,-0.83
42,086280,현대글로비스,6450000000000.0,2015-08-31,-11.79,-31.34,-27.88,-43.14,30.23
43,139480,이마트,6370000000000.0,2015-08-31,-4.39,-7.3,6.53,-6.35,0.88
44,000030,우리은행,6170000000000.0,2015-08-31,-4.4,-13.14,-3.8,,2.96
45,006400,삼성SDI,5810000000000.0,2015-08-31,-1.52,-31.02,-38.1,-44.22,28.4
46,051600,한전KPS,5670000000000.0,2015-08-31,7.23,17.21,36.66,61.13,-3.97
47,001800,오리온,5580000000000.0,2015-08-31,-19.15,-25.36,-3.21,6.87,0.96
48,097950,CJ제일제당,5170000000000.0,2015-08-31,-4.38,-4.15,9.93,3.97,-3.18
49,007070,GS리테일,5140000000000.0,2015-08-31,27.97,69.33,138.57,177.18,-8.68
50,027410,BGF리테일,4960000000000.0,2015-08-31,1.26,32.13,124.39,210.0,0.25
51,032640,LG유플러스,4800000000000.0,2015-08-31,-4.76,18.03,-7.17,0.46,10.0
