순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,710000000000000.0,2025-12-30,19.3,42.91,100.5,125.38,33.86
2,000660,SK하이닉스,474000000000000.0,2025-12-30,22.83,87.34,122.95,274.35,39.63
3,373220,LG에너지솔루션,86200000000000.0,2025-12-30,-9.68,6.04,24.07,5.89,8.01
4,207940,삼성바이오로직스,78500000000000.0,2025-12-30,5.48,15.52,16.1,21.36,2.95
5,005380,현대차,60700000000000.0,2025-12-30,13.38,37.91,45.7,39.86,68.63
6,329180,HD현대중공업,53400000000000.0,2025-12-30,-4.86,-1.17,18.79,77.04,12.97
7,402340,SK스퀘어,48600000000000.0,2025-12-30,23.49,82.63,101.09,364.06,54.89
8,012450,한화에어로스페이스,48500000000000.0,2025-12-30,10.45,-15.0,10.97,192.69,38.15
9,034020,두산에너빌리티,48200000000000.0,2025-12-30,-1.44,20.1,10.09,329.06,20.32
10,105560,KB금융,47600000000000.0,2025-12-30,-0.08,7.97,12.44,50.42,8.42
11,000270,기아,47600000000000.0,2025-12-30,6.75,20.95,25.7,20.95,25.29
12,068270,셀트리온,41800000000000.0,2025-12-30,-2.48,4.38,13.41,0.22,16.02
13,028260,삼성물산,40700000000000.0,2025-12-30,6.44,29.74,48.39,108.62,25.89
14,035420,NAVER,38000000000000.0,2025-12-30,-0.61,-9.68,-7.62,21.92,13.4
15,055550,신한지주,37300000000000.0,2025-12-30,-1.41,8.62,25.24,61.39,9.62
16,042660,한화오션,34800000000000.0,2025-12-30,5.38,2.99,43.07,204.15,21.92
17,012330,현대모비스,33800000000000.0,2025-12-30,20.52,24.96,29.97,57.72,20.38
18,032830,삼성생명,31500000000000.0,2025-12-30,3.07,0.64,23.7,66.24,19.48
19,015760,한국전력,30300000000000.0,2025-12-30,-10.1,30.93,20.1,135.41,23.52
20,009540,HD한국조선해양,28800000000000.0,2025-12-30,-0.73,-0.97,11.2,78.51,1.6
21,267260,HD현대일렉트릭,27900000000000.0,2025-12-30,-0.13,32.99,52.66,102.62,14.86
22,035720,카카오,26600000000000.0,2025-12-30,2.39,0.84,0.17,57.33,2.16
23,086790,하나금융지주,26200000000000.0,2025-12-30,0.86,7.91,9.04,65.67,6.38
24,005490,POSCO홀딩스,24700000000000.0,2025-12-30,-1.45,10.51,16.86,20.32,13.93
25,010130,고려아연,24600000000000.0,2025-12-30,-1.94,42.89,60.68,30.82,43.16
26,051910,LG화학,23500000000000.0,2025-12-30,-10.96,19.78,57.45,33.2,-6.76
27,000810,삼성화재,22900000000000.0,2025-12-30,3.22,10.08,14.52,38.63,0.8
28,006400,삼성SDI,21700000000000.0,2025-12-30,-10.02,31.46,55.96,11.22,44.71
29,010140,삼성중공업,21200000000000.0,2025-12-30,-2.03,10.05,43.79,113.27,22.2
30,316140,우리금융지주,20600000000000.0,2025-12-30,5.46,7.9,24.72,82.17,8.04
31,064350,현대로템,20500000000000.0,2025-12-30,6.94,-14.2,-4.38,278.07,22.67
32,138040,메리츠금융지주,19800000000000.0,2025-12-30,4.14,-0.35,0.53,8.75,3.09
33,011200,HMM,19300000000000.0,2025-12-30,7.11,2.24,-8.89,16.08,-2.44
34,009150,삼성전기,19000000000000.0,2025-12-30,1.59,31.78,89.31,105.98,9.41
35,034730,SK,18600000000000.0,2025-12-30,-3.39,22.14,25.43,95.06,30.02
36,0126Z0,삼성에피스홀딩스,18500000000000.0,2025-12-30,73.19,,,,-18.44
37,096770,SK이노베이션,17100000000000.0,2025-12-30,-12.0,0.7,-17.32,-9.64,10.67
38,033780,KT&G,16800000000000.0,2025-12-30,-2.34,6.36,11.28,32.68,8.3
39,024110,기업은행,16700000000000.0,2025-12-30,1.95,7.66,14.73,46.2,5.73
40,003670,포스코퓨처엠,16600000000000.0,2025-12-30,-9.44,30.31,47.94,35.76,19.52
41,298040,효성중공업,16600000000000.0,2025-12-30,-6.31,32.91,99.89,353.18,46.15
42,066570,LG전자,15000000000000.0,2025-12-30,7.36,21.56,24.53,10.06,7.83
43,267250,HD현대,14900000000000.0,2025-12-30,-4.07,21.3,45.56,138.01,24.14
44,352820,하이브,14000000000000.0,2025-12-30,10.18,24.06,6.8,70.63,13.33
45,010120,LS ELECTRIC,13800000000000.0,2025-12-30,0.0,61.69,53.85,186.07,23.04
46,086280,현대글로비스,13500000000000.0,2025-12-30,9.85,9.19,33.98,52.92,34.0
47,018260,삼성에스디에스,13300000000000.0,2025-12-30,1.78,4.45,1.12,34.19,0.93
