순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,399000000000000.0,2023-08-31,-4.15,-6.3,10.4,12.06,2.24
2,373220,LG에너지솔루션,127000000000000.0,2023-08-31,-2.86,-9.18,4.02,17.62,-12.41
3,000660,SK하이닉스,88700000000000.0,2023-08-31,-1.3,12.15,36.24,27.94,-5.83
4,207940,삼성바이오로직스,52500000000000.0,2023-08-31,-3.79,-5.99,-4.66,-11.74,-7.6
5,005490,POSCO홀딩스,49000000000000.0,2023-08-31,-9.81,60.83,82.08,127.06,-7.6
6,006400,삼성SDI,42200000000000.0,2023-08-31,-7.67,-14.48,-11.78,2.68,-16.61
7,051910,LG화학,41200000000000.0,2023-08-31,-10.03,-15.87,-14.26,-7.75,-14.84
8,005380,현대차,40000000000000.0,2023-08-31,-3.52,-5.45,7.26,-3.52,1.06
9,035420,NAVER,35200000000000.0,2023-08-31,-5.51,7.52,2.88,-10.62,-6.06
10,003670,포스코퓨처엠,34800000000000.0,2023-08-31,-14.71,28.43,103.39,167.56,-20.02
11,000270,기아,32200000000000.0,2023-08-31,-3.02,-6.64,6.51,-0.74,1.5
12,105560,KB금융,21800000000000.0,2023-08-31,6.08,12.71,5.46,9.4,2.22
13,012330,현대모비스,21800000000000.0,2023-08-31,-0.86,3.59,8.71,7.44,4.11
14,035720,카카오,21400000000000.0,2023-08-31,-6.24,-14.41,-22.92,-34.47,-8.63
15,068270,셀트리온,21100000000000.0,2023-08-31,-1.84,-16.0,-0.9,-21.17,-3.27
16,028260,삼성물산,19400000000000.0,2023-08-31,1.36,-5.33,-4.9,-13.11,2.77
17,055550,신한지주,18400000000000.0,2023-08-31,1.43,1.43,-8.49,-2.87,0.14
18,096770,SK이노베이션,16400000000000.0,2023-08-31,-16.48,-4.6,20.18,-5.05,-16.17
19,066570,LG전자,16100000000000.0,2023-08-31,-9.13,-19.79,-11.42,-2.48,2.44
20,047050,포스코인터내셔널,13900000000000.0,2023-08-31,-12.1,163.12,250.44,194.97,-9.85
21,032830,삼성생명,13500000000000.0,2023-08-31,-3.15,1.96,-0.73,9.03,3.99
22,003550,LG,12900000000000.0,2023-08-31,-1.68,-4.53,-0.24,0.12,2.07
23,323410,카카오뱅크,12600000000000.0,2023-08-31,1.35,0.57,-1.13,-3.48,-11.39
24,033780,KT&G,11900000000000.0,2023-08-31,5.21,3.95,-2.03,4.45,-0.69
25,086790,하나금융지주,11700000000000.0,2023-08-31,0.64,-4.58,-12.89,0.76,7.33
26,000810,삼성화재,11700000000000.0,2023-08-31,1.02,9.31,14.92,26.41,5.68
27,034020,두산에너빌리티,11700000000000.0,2023-08-31,4.17,13.31,12.05,-10.47,-9.82
28,329180,HD현대중공업,11600000000000.0,2023-08-31,-6.37,12.66,22.93,-8.85,-7.34
29,015760,한국전력,11400000000000.0,2023-08-31,-7.24,-6.6,-1.27,-14.94,1.12
30,138040,메리츠금융지주,11400000000000.0,2023-08-31,11.18,21.69,21.56,77.6,0.91
31,018260,삼성에스디에스,11000000000000.0,2023-08-31,10.68,14.24,13.33,10.51,-4.79
32,034730,SK,10600000000000.0,2023-08-31,-5.43,-13.89,-19.09,-37.98,1.18
33,352820,하이브,10500000000000.0,2023-08-31,-3.81,-7.85,36.41,39.12,-5.74
34,017670,SK텔레콤,10500000000000.0,2023-08-31,4.23,-3.32,6.42,-7.77,8.22
35,010130,고려아연,10500000000000.0,2023-08-31,6.68,9.68,-9.76,-21.58,-3.98
36,009150,삼성전기,10100000000000.0,2023-08-31,-6.88,-8.2,-5.97,-3.29,1.48
37,316140,우리금융지주,9060000000000.0,2023-08-31,2.23,-0.58,-2.38,-2.38,2.94
38,009540,HD한국조선해양,8750000000000.0,2023-08-31,0.32,28.59,52.15,27.26,-10.27
39,030200,KT,8620000000000.0,2023-08-31,11.86,4.6,8.37,-11.29,0.45
40,024110,기업은행,8580000000000.0,2023-08-31,3.56,5.39,3.66,12.43,4.18
41,003490,대한항공,8400000000000.0,2023-08-31,-7.32,3.17,0.22,-15.08,-4.61
42,042660,한화오션,8320000000000.0,2023-08-31,-17.97,35.27,48.93,90.32,-9.16
43,010950,S-Oil,8220000000000.0,2023-08-31,-2.54,1.11,-9.54,-28.08,8.49
44,011200,HMM,8150000000000.0,2023-08-31,-4.75,-6.14,-26.12,-25.12,-2.4
45,090430,아모레퍼시픽,7830000000000.0,2023-08-31,18.81,28.13,-3.25,8.86,-8.89
46,010140,삼성중공업,7750000000000.0,2023-08-31,-2.44,43.95,60.18,47.57,-11.01
47,259960,크래프톤,7500000000000.0,2023-08-31,-9.78,-18.03,-8.72,-37.12,-2.84
48,001570,금양,7490000000000.0,2023-08-31,-18.92,167.36,235.06,970.54,-6.74
49,051900,LG생활건강,7250000000000.0,2023-08-31,8.53,-11.86,-30.46,-34.76,-3.88
50,326030,SK바이오팜,6710000000000.0,2023-08-31,5.28,16.6,28.49,19.69,0.58
51,028050,삼성엔지니어링,6660000000000.0,2023-08-31,-8.11,20.14,29.52,44.99,-11.03
52,086280,현대글로비스,6470000000000.0,2023-08-31,-1.03,2.07,8.76,-2.27,6.9
53,361610,SK아이이테크놀로지,6440000000000.0,2023-08-31,-15.84,1.92,38.07,8.53,-18.05
54,011070,LG이노텍,6390000000000.0,2023-08-31,2.27,-12.05,-2.53,-21.51,-9.44
55,402340,SK스퀘어,6380000000000.0,2023-08-31,1.58,-2.28,17.6,11.36,-5.88
56,009830,한화솔루션,6270000000000.0,2023-08-31,-3.7,-18.55,-29.77,-44.46,-18.38
57,377300,카카오페이,6070000000000.0,2023-08-31,-9.86,-24.71,-27.83,-27.25,-9.94
58,011170,롯데케미칼,5840000000000.0,2023-08-31,-9.3,-18.15,-23.34,-18.05,0.37
59,042700,한미반도체,5820000000000.0,2023-08-31,23.3,125.24,274.69,396.27,-11.87
60,005830,DB손해보험,5780000000000.0,2023-08-31,8.21,10.41,6.1,36.85,9.42
61,012450,한화에어로스페이스,5780000000000.0,2023-08-31,-6.55,7.63,26.89,40.3,-8.41
