순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,297000000000000.0,2018-07-31,-0.86,-12.74,-7.31,-4.05,4.76
2,000660,SK하이닉스,62800000000000.0,2018-07-31,0.7,2.13,17.41,30.76,-3.82
3,068270,셀트리온,34000000000000.0,2018-07-31,-10.54,0.19,-14.0,155.21,-0.55
4,005490,POSCO,28800000000000.0,2018-07-31,0.46,-11.28,-13.14,-0.45,-1.21
5,005380,현대차,28500000000000.0,2018-07-31,3.19,-19.06,-20.06,-10.69,-3.47
6,051910,LG화학,26500000000000.0,2018-07-31,12.44,4.17,-13.19,14.33,-2.4
7,207940,삼성바이오로직스,24700000000000.0,2018-07-31,-10.55,-23.57,-14.94,37.13,24.13
8,035420,NAVER,23600000000000.0,2018-07-31,-6.16,0.0,-21.32,-10.83,5.03
9,028260,삼성물산,23400000000000.0,2018-07-31,6.01,-11.79,-13.03,-11.15,-0.4
10,105560,KB금융,22400000000000.0,2018-07-31,1.52,-12.42,-20.36,-9.76,-3.54
11,012330,현대모비스,22200000000000.0,2018-07-31,7.55,-8.06,-7.88,-7.32,-1.75
12,015760,한국전력,21400000000000.0,2018-07-31,4.06,-11.08,-6.85,-25.25,-8.41
13,055550,신한지주,20700000000000.0,2018-07-31,0.58,-8.6,-18.29,-18.14,0.11
14,017670,SK텔레콤,20200000000000.0,2018-07-31,7.51,9.63,-5.65,-9.89,4.79
15,032830,삼성생명,19300000000000.0,2018-07-31,-2.13,-17.69,-25.35,-23.27,-3.95
16,051900,LG생활건강,18900000000000.0,2018-07-31,-13.32,-11.68,2.8,22.1,4.55
17,034730,SK,18500000000000.0,2018-07-31,1.74,-10.37,-17.27,-2.95,-0.19
18,096770,SK이노베이션,18400000000000.0,2018-07-31,-1.73,1.02,-2.93,12.46,-2.77
19,018260,삼성에스디에스,16200000000000.0,2018-07-31,4.49,-14.49,-18.32,17.04,15.75
20,006400,삼성SDI,15700000000000.0,2018-07-31,7.01,24.8,16.24,35.9,3.06
21,090430,아모레퍼시픽,15600000000000.0,2018-07-31,-17.05,-23.35,-10.68,-5.64,-1.68
22,033780,KT&G,15200000000000.0,2018-07-31,3.27,12.99,3.76,-3.07,-8.6
23,086790,하나금융지주,13500000000000.0,2018-07-31,4.78,-5.97,-13.82,-11.96,-4.9
24,010950,S-Oil,13200000000000.0,2018-07-31,7.31,6.82,-4.47,0.86,1.7
25,003550,LG,13000000000000.0,2018-07-31,4.58,-7.03,-15.38,0.0,-5.17
26,000810,삼성화재,12900000000000.0,2018-07-31,3.41,2.06,-5.54,-6.51,-2.93
27,000270,기아차,12900000000000.0,2018-07-31,2.76,-4.23,-8.51,-13.39,1.1
28,011170,롯데케미칼,12300000000000.0,2018-07-31,3.3,-13.16,-14.4,-2.57,-12.1
29,251270,넷마블,12300000000000.0,2018-07-31,-5.25,-2.03,-16.95,1.05,-19.38
30,066570,LG전자,12200000000000.0,2018-07-31,-9.88,-26.67,-27.02,11.48,2.67
31,009150,삼성전기,11500000000000.0,2018-07-31,3.37,29.54,44.13,63.82,4.89
32,000030,우리은행,11400000000000.0,2018-07-31,3.68,5.3,0.3,-11.52,-3.55
33,024110,기업은행,8760000000000.0,2018-07-31,1.62,-7.12,-6.01,1.29,-4.79
34,035720,카카오,8580000000000.0,2018-07-31,-1.75,1.35,-19.64,-6.25,11.11
35,036570,엔씨소프트,8460000000000.0,2018-07-31,3.91,7.08,-12.78,6.79,0.52
36,002790,아모레G,7900000000000.0,2018-07-31,-22.43,-33.01,-32.53,-21.15,0.63
37,010130,고려아연,7780000000000.0,2018-07-31,6.87,-4.84,-19.9,-16.41,-1.7
38,034220,LG디스플레이,7600000000000.0,2018-07-31,16.12,-9.38,-34.01,-32.86,0.0
39,030200,KT,7440000000000.0,2018-07-31,4.01,4.59,-3.88,-18.1,1.4
40,009540,현대중공업,7370000000000.0,2018-07-31,4.41,-10.88,-23.38,-36.07,10.8
41,004020,현대제철,7170000000000.0,2018-07-31,2.09,-11.39,-5.79,-14.35,-0.74
42,021240,코웨이,6920000000000.0,2018-07-31,8.31,7.2,-1.47,-5.35,-2.56
43,032640,LG유플러스,6720000000000.0,2018-07-31,10.0,25.2,7.69,-7.51,1.95
44,000720,현대건설,6510000000000.0,2018-07-31,1.74,-8.02,36.36,29.14,2.56
45,004990,롯데지주,6130000000000.0,2018-07-31,-8.2,-19.2,-24.64,-32.96,-8.37
46,139480,이마트,6090000000000.0,2018-07-31,-14.15,-19.07,-24.91,-13.98,-1.83
47,023530,롯데쇼핑,5790000000000.0,2018-07-31,-1.9,-19.53,-14.7,-14.57,-12.62
48,018880,한온시스템,5710000000000.0,2018-07-31,0.94,-1.84,-18.0,4.4,12.15
49,035250,강원랜드,5560000000000.0,2018-07-31,-0.57,-10.03,-19.88,-29.73,11.35
50,161390,한국타이어,5500000000000.0,2018-07-31,5.46,-10.21,-17.01,-28.96,5.07
51,267250,현대중공업지주,5460000000000.0,2018-07-31,-5.09,-20.59,-26.59,-23.84,12.52
52,036460,한국가스공사,5380000000000.0,2018-07-31,-9.19,6.39,18.14,16.14,-9.78
