순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,193000000000000.0,2015-05-29,-5.63,-3.68,1.55,-10.48,-1.99
2,000660,SK하이닉스,37200000000000.0,2015-05-29,8.96,9.66,6.35,19.95,-16.63
3,005380,현대차,34800000000000.0,2015-05-29,-7.6,-1.56,-11.73,-31.3,-14.87
4,015760,한국전력,29700000000000.0,2015-05-29,-3.14,3.36,0.43,18.16,-3.03
5,018260,삼성에스디에스,25900000000000.0,2015-05-29,25.94,15.72,-3.46,,-25.52
6,028260,제일모직,25900000000000.0,2015-05-29,15.32,18.52,,,-9.11
7,090430,아모레퍼시픽,23600000000000.0,2015-05-29,3.99,41.47,61.56,173.83,3.59
8,032830,삼성생명,22400000000000.0,2015-05-29,6.67,12.45,-8.2,10.89,-3.57
9,012330,현대모비스,21800000000000.0,2015-05-29,-6.68,-10.42,-9.51,-23.33,-6.04
10,005490,POSCO,21300000000000.0,2015-05-29,-5.24,-8.79,-19.34,-16.87,-8.2
11,035420,NAVER,20100000000000.0,2015-05-29,-10.31,-7.87,-19.44,-21.11,6.9
12,017670,SK텔레콤,19900000000000.0,2015-05-29,-14.56,-13.96,-12.12,13.33,0.2
13,055550,신한지주,19900000000000.0,2015-05-29,-7.71,-4.12,-15.52,-9.8,-0.36
14,000270,기아차,19300000000000.0,2015-05-29,-6.02,4.73,-14.45,-19.78,-5.35
15,051910,LG화학,16500000000000.0,2015-05-29,-9.6,8.48,20.82,-4.59,8.82
16,105560,KB금융,15600000000000.0,2015-05-29,-1.83,3.21,3.47,14.35,-8.32
17,000810,삼성화재,14400000000000.0,2015-05-29,5.56,19.22,-1.94,12.8,-2.63
18,002790,아모레G,14000000000000.0,2015-05-29,7.36,30.99,50.6,164.75,8.86
19,033780,KT&G,13200000000000.0,2015-05-29,0.84,20.5,-0.52,13.68,-2.07
20,051900,LG생활건강,12600000000000.0,2015-05-29,-4.6,20.6,29.7,65.57,-6.06
21,034730,SK C&C,11000000000000.0,2015-05-29,-1.58,14.98,11.88,50.3,7.62
22,003550,LG,10800000000000.0,2015-05-29,-7.57,-2.04,-4.3,2.3,-4.49
23,034220,LG디스플레이,10500000000000.0,2015-05-29,-3.94,-13.97,-13.84,3.54,-14.02
24,096770,SK이노베이션,10400000000000.0,2015-05-29,-3.43,8.7,31.27,3.21,7.11
25,009540,현대중공업,9880000000000.0,2015-05-29,-10.65,8.33,5.26,-30.48,-15.0
26,000830,삼성물산,9840000000000.0,2015-05-29,9.76,3.96,-12.38,-13.7,5.4
27,010130,고려아연,9470000000000.0,2015-05-29,3.29,22.59,17.43,36.41,6.57
28,086280,현대글로비스,9390000000000.0,2015-05-29,4.37,5.03,-9.89,-4.93,-20.76
29,066570,LG전자,9050000000000.0,2015-05-29,-9.64,-10.52,-13.05,-25.37,-14.74
30,086790,하나금융지주,8790000000000.0,2015-05-29,-5.41,-1.33,-12.13,-20.16,-1.68
31,004020,현대제철,8690000000000.0,2015-05-29,-5.81,11.34,16.56,7.8,-10.86
32,035250,강원랜드,8620000000000.0,2015-05-29,6.9,18.53,23.24,34.56,-8.06
33,006400,삼성SDI,8420000000000.0,2015-05-29,3.81,-10.26,-8.58,-20.45,-7.35
34,003600,SK,8410000000000.0,2015-05-29,-2.72,-3.76,5.29,-3.5,8.94
35,024110,기업은행,8100000000000.0,2015-05-29,-3.96,7.78,-3.32,3.93,-1.72
36,011170,롯데케미칼,8090000000000.0,2015-05-29,-7.99,23.88,34.09,45.23,17.8
37,023530,롯데쇼핑,7970000000000.0,2015-05-29,-2.88,1.2,-15.67,-15.38,-11.46
38,030200,KT,7560000000000.0,2015-05-29,-6.31,-5.39,-11.06,-5.85,-1.9
39,001800,오리온,7470000000000.0,2015-05-29,-0.79,29.67,27.81,46.2,-16.24
40,010950,S-Oil,7430000000000.0,2015-05-29,-10.45,1.85,56.77,18.49,0.15
41,088350,한화생명,7170000000000.0,2015-05-29,3.38,5.63,-2.02,24.62,-6.06
42,000030,우리은행,7100000000000.0,2015-05-29,-2.78,10.76,-1.87,,-7.33
43,021240,코웨이,7060000000000.0,2015-05-29,-0.76,6.15,5.9,5.66,-5.57
44,001040,CJ,6990000000000.0,2015-05-29,25.98,38.33,48.15,68.42,24.17
45,139480,이마트,6870000000000.0,2015-05-29,9.07,14.92,12.05,4.45,-6.69
46,047810,한국항공우주,6210000000000.0,2015-05-29,-1.55,26.39,58.46,103.19,23.7
47,002380,KCC,5760000000000.0,2015-05-29,-0.18,-7.28,-0.54,-8.36,-11.13
48,161390,한국타이어,5430000000000.0,2015-05-29,-3.63,-8.65,-19.98,-26.79,-5.7
49,097950,CJ제일제당,5390000000000.0,2015-05-29,0.37,14.69,16.15,22.39,5.61
50,009240,한샘,5300000000000.0,2015-05-29,10.84,27.48,93.13,153.09,17.33
51,000720,현대건설,4930000000000.0,2015-05-29,-14.58,-10.43,-1.23,-18.21,-9.15
52,029780,삼성카드,4840000000000.0,2015-05-29,0.0,11.47,-12.83,8.43,-11.48
53,051600,한전KPS,4840000000000.0,2015-05-29,12.33,16.59,18.78,66.41,4.19
54,036460,한국가스공사,4800000000000.0,2015-05-29,11.83,22.64,-9.57,-11.41,-18.94
55,008770,호텔신라,4690000000000.0,2015-05-29,7.66,20.71,33.52,32.93,-5.86
56,006800,대우증권,4670000000000.0,2015-05-29,-16.62,34.27,31.19,63.24,5.6
57,078930,GS,4610000000000.0,2015-05-29,-0.4,12.09,19.23,12.47,-0.1
58,012630,현대산업,4560000000000.0,2015-05-29,3.95,21.0,70.43,120.0,9.42
59,016360,삼성증권,4460000000000.0,2015-05-29,-9.74,22.43,18.22,38.06,-6.85
60,036570,엔씨소프트,4320000000000.0,2015-05-29,-7.51,10.36,23.51,19.03,0.76
61,000120,CJ대한통운,4290000000000.0,2015-05-29,-9.62,3.87,-4.33,60.68,1.06
62,128940,한미약품,4220000000000.0,2015-05-29,8.14,283.27,338.78,290.53,10.19
63,010140,삼성중공업,4130000000000.0,2015-05-29,-3.24,-9.13,-17.14,-37.3,-6.99
64,009150,삼성전기,4120000000000.0,2015-05-29,-17.37,-19.88,-9.21,-13.34,-7.97
65,032640,LG유플러스,4070000000000.0,2015-05-29,-11.66,-21.35,-14.1,-1.89,4.83
66,004800,효성,4040000000000.0,2015-05-29,-7.26,57.1,65.94,64.99,23.04
67,018880,한라비스테온공조,3940000000000.0,2015-05-29,-8.2,-13.88,-12.66,-20.89,0.67
68,011210,현대위아,3890000000000.0,2015-05-29,-6.23,1.78,-18.98,-21.86,-26.92
69,027410,BGF리테일,3760000000000.0,2015-05-29,30.9,69.82,108.9,172.33,4.59
70,071050,한국금융지주,3700000000000.0,2015-05-29,-4.73,21.61,15.68,71.35,-4.67
71,138930,BNK금융지주,3680000000000.0,2015-05-29,-3.39,5.37,0.0,-0.32,-8.6
72,005830,동부화재,3640000000000.0,2015-05-29,-3.56,-3.02,-7.72,-10.14,10.7
73,005940,NH투자증권,3590000000000.0,2015-05-29,-15.84,3.66,7.14,45.71,-5.1
74,069960,현대백화점,3580000000000.0,2015-05-29,4.08,14.18,19.07,15.47,-3.59
75,008930,한미사이언스,3510000000000.0,2015-05-29,42.72,304.61,313.17,262.03,106.36
76,000880,한화,3240000000000.0,2015-05-29,3.1,41.18,45.45,57.09,6.94
77,005300,롯데칠성,3170000000000.0,2015-05-29,8.5,45.49,56.4,56.31,0.27
78,012750,에스원,3140000000000.0,2015-05-29,2.1,3.37,9.1,4.95,-6.65
79,009830,한화케미칼,3080000000000.0,2015-05-29,7.62,35.11,51.19,1.33,-4.46
80,042660,대우조선해양,3060000000000.0,2015-05-29,-13.98,-20.99,-17.1,-41.18,-18.44
81,007070,GS리테일,3040000000000.0,2015-05-29,3.27,40.89,55.93,66.81,16.85
82,047050,대우인터내셔널,3030000000000.0,2015-05-29,-13.05,-8.1,-22.08,-15.93,-4.88
83,000100,유한양행,2980000000000.0,2015-05-29,18.4,56.15,53.45,53.02,1.5
84,003490,대한항공,2950000000000.0,2015-05-29,-13.94,-19.42,1.38,27.88,-6.31
85,047040,대우건설,2940000000000.0,2015-05-29,-4.46,-10.62,12.4,-18.36,-12.59
86,034020,두산중공업,2890000000000.0,2015-05-29,-11.1,-6.2,4.4,-16.67,-13.03
87,004990,롯데제과,2850000000000.0,2015-05-29,6.76,10.28,0.8,10.46,-4.34
88,000210,대림산업,2720000000000.0,2015-05-29,-3.81,20.83,16.0,-5.09,-1.92
89,111770,영원무역,2680000000000.0,2015-05-29,-10.5,19.8,10.81,33.85,-5.95
90,192400,쿠쿠전자,2630000000000.0,2015-05-29,34.25,39.48,35.6,,3.73
91,088980,맥쿼리인프라,2600000000000.0,2015-05-29,-1.26,5.79,14.2,30.61,1.79
92,114090,GKL,2570000000000.0,2015-05-29,3.75,19.42,9.79,2.98,-26.14
93,000670,영풍,2530000000000.0,2015-05-29,2.77,2.38,6.76,10.8,1.96
94,037620,미래에셋증권,2510000000000.0,2015-05-29,-2.72,18.06,20.56,36.16,-12.67
95,005610,삼립식품,2510000000000.0,2015-05-29,9.42,36.71,103.15,197.03,-8.43
96,007310,오뚜기,2490000000000.0,2015-05-29,0.28,21.64,37.31,62.92,8.14
97,001450,현대해상,2490000000000.0,2015-05-29,2.21,2.02,4.32,-4.96,5.04
98,000150,두산,2440000000000.0,2015-05-29,-8.4,-4.18,-0.86,-11.92,-3.93
99,006280,녹십자,2400000000000.0,2015-05-29,14.48,47.31,44.21,65.73,26.28
100,011780,금호석유,2400000000000.0,2015-05-29,-9.85,-8.7,-0.38,-4.95,-9.4
101,004170,신세계,2390000000000.0,2015-05-29,21.5,40.87,23.04,13.82,10.29
102,030000,제일기획,2370000000000.0,2015-05-29,-11.4,-1.44,10.46,-14.17,-18.45
103,003450,현대증권,2260000000000.0,2015-05-29,-13.87,24.16,32.59,46.85,-7.01
104,010060,OCI,2260000000000.0,2015-05-29,-8.6,-3.47,11.29,-46.25,-7.19
105,011070,LG이노텍,2250000000000.0,2015-05-29,-3.16,-9.43,-4.8,-27.68,9.36
106,139130,DGB금융지주,2220000000000.0,2015-05-29,5.62,13.36,12.39,-11.72,-11.79
107,042670,두산인프라코어,2170000000000.0,2015-05-29,-15.72,-18.99,0.0,-14.69,-7.46
108,079160,CJ CGV,2150000000000.0,2015-05-29,26.88,57.85,95.57,124.56,22.17
109,010780,아이에스동서,2100000000000.0,2015-05-29,-5.62,20.4,53.68,224.79,-4.79
110,001740,SK네트웍스,2050000000000.0,2015-05-29,0.36,-12.59,-12.31,-15.46,7.51
111,138040,메리츠금융지주,2030000000000.0,2015-05-29,5.58,20.34,52.52,100.0,11.62
112,008560,메리츠종금증권,2020000000000.0,2015-05-29,2.7,41.5,58.83,186.7,10.34
