순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,636000000000000.0,2025-10-31,28.13,50.56,93.69,81.59,-6.51
2,000660,SK하이닉스,407000000000000.0,2025-10-31,60.86,104.39,214.93,200.05,-5.19
3,373220,LG에너지솔루션,111000000000000.0,2025-10-31,36.12,23.66,45.76,16.07,-13.74
4,005380,현대차,59400000000000.0,2025-10-31,34.88,36.15,52.15,34.88,-9.83
5,034020,두산에너빌리티,56800000000000.0,2025-10-31,41.47,35.21,206.39,342.39,-13.87
6,329180,HD현대중공업,53300000000000.0,2025-10-31,16.5,22.32,49.25,228.59,-10.83
7,012450,한화에어로스페이스,50500000000000.0,2025-10-31,-11.56,-1.71,24.74,170.17,-12.97
8,000270,기아,47200000000000.0,2025-10-31,19.07,17.2,32.63,30.47,-4.84
9,105560,KB금융,44500000000000.0,2025-10-31,0.95,5.14,29.27,29.13,7.03
10,042660,한화오션,42200000000000.0,2025-10-31,24.75,22.53,75.29,414.39,-21.66
11,035420,NAVER,42000000000000.0,2025-10-31,-0.37,13.83,33.42,57.35,-8.79
12,068270,셀트리온,40600000000000.0,2025-10-31,1.27,-1.84,13.02,4.59,5.69
13,028260,삼성물산,38400000000000.0,2025-10-31,22.43,34.12,84.64,93.16,-0.44
14,055550,신한지주,35600000000000.0,2025-10-31,3.53,7.79,42.61,42.88,6.41
15,402340,SK스퀘어,34500000000000.0,2025-10-31,29.03,70.94,192.46,206.6,14.62
16,009540,HD한국조선해양,33500000000000.0,2025-10-31,15.33,32.03,74.26,158.45,-13.5
17,267260,HD현대일렉트릭,31400000000000.0,2025-10-31,49.48,73.65,182.93,165.65,-10.92
18,032830,삼성생명,30900000000000.0,2025-10-31,-1.47,22.56,79.0,52.02,-0.91
19,012330,현대모비스,29000000000000.0,2025-10-31,5.86,7.3,18.13,26.65,-2.06
20,035720,카카오,28800000000000.0,2025-10-31,9.23,12.24,70.2,76.18,-9.83
21,051910,LG화학,28100000000000.0,2025-10-31,42.99,31.84,84.03,26.79,-5.91
22,015760,한국전력,27300000000000.0,2025-10-31,18.03,10.38,65.89,84.2,23.38
23,010140,삼성중공업,26000000000000.0,2025-10-31,34.93,55.2,102.81,208.13,-16.75
24,006400,삼성SDI,25900000000000.0,2025-10-31,57.07,60.2,82.95,0.58,-6.99
25,064350,현대로템,25200000000000.0,2025-10-31,5.25,14.11,105.44,269.39,-23.77
26,005490,POSCO홀딩스,25100000000000.0,2025-10-31,12.5,0.65,19.19,-7.45,-0.32
27,086790,하나금융지주,23800000000000.0,2025-10-31,-1.95,0.12,32.56,42.74,9.12
28,096770,SK이노베이션,21800000000000.0,2025-10-31,28.26,19.46,36.55,9.8,-10.78
29,000810,삼성화재,20300000000000.0,2025-10-31,-2.21,0.23,17.89,31.2,9.06
30,010130,고려아연,20000000000000.0,2025-10-31,12.16,29.12,29.45,3.51,29.91
31,298040,효성중공업,19900000000000.0,2025-10-31,59.33,74.14,336.16,432.42,-10.96
32,011200,HMM,19400000000000.0,2025-10-31,2.49,-12.37,12.54,20.04,-6.86
33,138040,메리츠금융지주,19400000000000.0,2025-10-31,-2.64,-4.58,-10.96,7.59,-1.72
34,003670,포스코퓨처엠,19300000000000.0,2025-10-31,50.87,51.93,78.83,-0.51,-4.62
35,316140,우리금융지주,18600000000000.0,2025-10-31,-2.12,2.83,43.42,64.61,4.53
36,009150,삼성전기,18300000000000.0,2025-10-31,26.61,64.76,108.16,106.93,2.45
37,034730,SK,18000000000000.0,2025-10-31,18.33,22.41,87.69,67.68,6.84
38,267250,HD현대,16200000000000.0,2025-10-31,31.92,43.76,160.48,156.89,-4.15
39,033780,KT&G,16100000000000.0,2025-10-31,0.45,2.68,17.0,22.33,8.42
40,000150,두산,15700000000000.0,2025-10-31,75.42,57.9,212.69,373.32,-7.69
41,024110,기업은행,15400000000000.0,2025-10-31,-0.67,-0.46,26.01,37.09,6.31
42,006800,미래에셋증권,15000000000000.0,2025-10-31,23.19,37.77,121.95,190.31,-16.92
43,352820,하이브,14400000000000.0,2025-10-31,28.2,31.41,27.72,83.83,-12.17
44,066570,LG전자,14300000000000.0,2025-10-31,15.87,13.18,22.69,-2.12,-2.28
45,018260,삼성에스디에스,14200000000000.0,2025-10-31,11.45,14.59,42.52,27.88,-7.92
46,086280,현대글로비스,14200000000000.0,2025-10-31,14.15,28.0,65.61,54.63,-12.92
47,042700,한미반도체,13700000000000.0,2025-10-31,48.91,56.37,88.83,56.2,-13.99
48,259960,크래프톤,13100000000000.0,2025-10-31,-5.64,-15.98,-25.71,-16.62,-6.7
49,010120,LS ELECTRIC,13100000000000.0,2025-10-31,52.9,40.1,113.76,197.33,5.75
50,030200,KT,12400000000000.0,2025-10-31,-2.67,-10.96,-5.12,10.82,2.54
51,003550,LG,12400000000000.0,2025-10-31,11.53,1.39,20.57,6.08,-1.87
52,079550,LIG넥스원,11400000000000.0,2025-10-31,1.17,-17.36,61.93,109.27,-26.2
53,272210,한화시스템,11300000000000.0,2025-10-31,0.67,0.84,53.59,228.04,-22.87
54,017670,SK텔레콤,11200000000000.0,2025-10-31,-3.68,-6.77,-3.68,-7.76,2.29
55,323410,카카오뱅크,11000000000000.0,2025-10-31,-2.53,-17.62,3.81,6.93,-6.48
56,443060,HD현대마린솔루션,10800000000000.0,2025-10-31,14.52,17.6,57.19,75.16,-22.62
57,071050,한국금융지주,10200000000000.0,2025-10-31,25.72,27.48,119.64,136.45,-12.01
58,003230,삼양식품,10200000000000.0,2025-10-31,-11.84,-6.52,38.97,159.23,7.2
59,047810,한국항공우주,10100000000000.0,2025-10-31,-4.26,9.42,24.88,76.75,5.32
60,047050,포스코인터내셔널,9680000000000.0,2025-10-31,13.52,12.7,11.45,5.16,-2.55
61,010620,HD현대미포,9650000000000.0,2025-10-31,18.67,13.92,44.87,119.95,-7.66
62,278470,에이피알,9540000000000.0,2025-10-31,2.0,38.81,238.65,408.98,0.2
63,000100,유한양행,9440000000000.0,2025-10-31,-0.92,-0.08,3.69,-14.92,3.39
64,326030,SK바이오팜,9050000000000.0,2025-10-31,13.91,17.02,8.45,-2.04,21.04
65,005830,DB손해보험,8980000000000.0,2025-10-31,-8.45,-0.94,39.04,16.01,-1.81
