순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,263000000000000.0,2019-08-30,-5.48,3.41,-2.44,-7.66,11.48
2,000660,SK하이닉스,56300000000000.0,2019-08-30,-1.9,17.45,10.57,-6.41,6.2
3,005380,현대차,27500000000000.0,2019-08-30,0.39,-5.17,1.58,4.05,4.28
4,035420,NAVER,24100000000000.0,2019-08-30,5.78,30.8,10.15,-1.95,7.17
5,012330,현대모비스,23700000000000.0,2019-08-30,1.84,12.44,12.7,11.43,1.41
6,051910,LG화학,23300000000000.0,2019-08-30,-1.2,0.92,-15.36,-9.08,-9.38
7,068270,셀트리온,20100000000000.0,2019-08-30,-11.3,-15.59,-23.23,-40.04,4.46
8,017670,SK텔레콤,19300000000000.0,2019-08-30,-2.84,-4.2,-8.06,-8.24,0.84
9,055550,신한지주,19300000000000.0,2019-08-30,-6.96,-9.85,-6.64,-5.89,2.58
10,051900,LG생활건강,18400000000000.0,2019-08-30,-6.65,-8.32,-5.38,-6.65,10.86
11,005490,POSCO,18400000000000.0,2019-08-30,-7.86,-11.9,-19.77,-36.54,7.58
12,207940,삼성바이오로직스,17800000000000.0,2019-08-30,-2.71,-5.11,-28.46,-39.75,14.31
13,000270,기아차,17700000000000.0,2019-08-30,-0.34,6.07,19.56,35.93,4.35
14,006400,삼성SDI,17200000000000.0,2019-08-30,5.27,16.86,5.05,5.94,-10.62
15,105560,KB금융,16600000000000.0,2019-08-30,-8.42,-11.09,-10.48,-22.76,7.56
16,015760,한국전력,16400000000000.0,2019-08-30,-7.43,2.4,-26.69,-16.37,1.37
17,028260,삼성물산,16400000000000.0,2019-08-30,-5.88,-5.47,-25.19,-28.3,3.82
18,096770,SK이노베이션,15300000000000.0,2019-08-30,-3.23,0.0,-12.23,-14.06,0.61
19,018260,삼성에스디에스,15200000000000.0,2019-08-30,-6.89,-6.67,-14.97,-17.65,-2.81
20,034730,SK,14100000000000.0,2019-08-30,-9.3,-14.71,-26.61,-22.33,2.0
21,033780,KT&G,14000000000000.0,2019-08-30,5.37,2.1,-3.32,2.41,3.43
22,032830,삼성생명,13600000000000.0,2019-08-30,-10.5,-15.38,-23.11,-25.95,4.25
23,003550,LG,12300000000000.0,2019-08-30,-2.87,-2.47,-5.07,0.57,-1.69
24,036570,엔씨소프트,11800000000000.0,2019-08-30,11.53,12.7,16.49,34.92,-2.98
25,035720,카카오,11300000000000.0,2019-08-30,6.75,8.03,29.95,6.33,0.74
26,010950,S-Oil,10900000000000.0,2019-08-30,3.76,17.5,-3.3,-19.75,2.79
27,000810,삼성화재,10800000000000.0,2019-08-30,-11.41,-15.81,-24.05,-12.26,-2.62
28,066570,LG전자,10000000000000.0,2019-08-30,-9.19,-21.81,-13.05,-19.76,9.95
29,086790,하나금융지주,9760000000000.0,2019-08-30,-7.14,-12.52,-16.34,-23.89,8.46
30,010130,고려아연,8210000000000.0,2019-08-30,-0.23,-0.68,-4.71,4.32,2.99
31,316140,우리금융지주,8090000000000.0,2019-08-30,-8.81,-15.6,-19.59,,4.62
32,251270,넷마블,8080000000000.0,2019-08-30,3.97,-16.64,-20.17,-21.5,0.32
33,009540,한국조선해양,7790000000000.0,2019-08-30,3.77,-4.76,-16.35,-7.56,12.73
34,011170,롯데케미칼,7710000000000.0,2019-08-30,-2.81,-11.76,-29.47,-28.91,4.89
35,090430,아모레퍼시픽,7600000000000.0,2019-08-30,-12.75,-26.14,-35.0,-50.85,8.08
36,024110,기업은행,7130000000000.0,2019-08-30,-6.06,-11.43,-11.11,-16.78,6.45
37,030200,KT,7050000000000.0,2019-08-30,-2.0,-4.76,-5.1,-6.41,1.67
38,009150,삼성전기,6660000000000.0,2019-08-30,-2.3,-7.09,-16.73,-44.83,15.6
39,021240,웅진코웨이,6210000000000.0,2019-08-30,2.68,5.65,-10.99,-8.48,0.48
40,018880,한온시스템,6190000000000.0,2019-08-30,-1.28,-1.7,-6.83,-2.93,3.45
41,035250,강원랜드,6040000000000.0,2019-08-30,-7.38,-9.16,-8.58,-1.22,4.6
42,086280,현대글로비스,6000000000000.0,2019-08-30,3.23,-0.31,14.7,33.89,-2.5
43,032640,LG유플러스,5760000000000.0,2019-08-30,1.54,-6.71,-12.0,-17.24,3.41
44,267250,현대중공업지주,5400000000000.0,2019-08-30,3.76,7.63,-8.17,-14.34,5.43
45,034220,LG디스플레이,4990000000000.0,2019-08-30,-11.42,-15.71,-34.35,-34.2,1.43
46,004020,현대제철,4980000000000.0,2019-08-30,-4.48,-8.91,-25.18,-30.28,4.29
47,006800,미래에셋대우,4900000000000.0,2019-08-30,-1.86,-1.2,-1.59,-9.82,0.81
48,010140,삼성중공업,4880000000000.0,2019-08-30,11.51,2.64,-15.39,8.68,1.68
49,002790,아모레G,4870000000000.0,2019-08-30,1.2,-6.94,-19.51,-38.8,10.85
50,000720,현대건설,4600000000000.0,2019-08-30,-4.39,-17.13,-27.71,-31.54,11.97
51,078930,GS,4460000000000.0,2019-08-30,-4.38,-4.95,-10.45,-10.11,4.79
52,088980,맥쿼리인프라,4030000000000.0,2019-08-30,-0.86,-4.55,15.72,28.34,1.73
53,071050,한국금융지주,4030000000000.0,2019-08-30,-4.49,0.0,12.09,1.26,4.15
54,023530,롯데쇼핑,3850000000000.0,2019-08-30,-1.45,-13.92,-28.8,-24.23,-5.15
55,029780,삼성카드,3840000000000.0,2019-08-30,-6.22,-10.41,-2.64,-4.74,6.03
56,012750,에스원,3840000000000.0,2019-08-30,0.5,6.65,-0.98,18.82,-2.87
57,047810,한국항공우주,3830000000000.0,2019-08-30,7.52,20.55,6.79,-4.15,-0.51
58,161390,한국타이어앤테크놀로지,3610000000000.0,2019-08-30,-7.46,-18.69,-31.81,-36.84,10.63
59,036460,한국가스공사,3600000000000.0,2019-08-30,-8.01,-4.64,-22.06,-26.04,1.41
60,241560,두산밥캣,3590000000000.0,2019-08-30,1.7,5.44,12.38,6.54,-1.26
61,271560,오리온,3560000000000.0,2019-08-30,12.2,4.4,-19.19,-15.79,9.21
62,282330,BGF리테일,3520000000000.0,2019-08-30,-1.45,9.12,-4.46,19.71,-3.19
63,004990,롯데지주,3500000000000.0,2019-08-30,-3.89,-20.69,-37.19,-29.12,8.7
64,081660,휠라코리아,3500000000000.0,2019-08-30,-14.63,-26.38,2.88,38.16,1.22
65,005940,NH투자증권,3460000000000.0,2019-08-30,-7.17,-7.52,-5.75,-8.21,3.25
66,097950,CJ제일제당,3440000000000.0,2019-08-30,-18.97,-18.1,-29.04,-32.7,2.63
67,000210,대림산업,3400000000000.0,2019-08-30,-7.39,-6.95,4.38,18.71,6.45
68,005830,DB손해보험,3390000000000.0,2019-08-30,-13.07,-22.74,-33.93,-23.85,7.72
69,000120,CJ대한통운,3260000000000.0,2019-08-30,6.72,-4.98,-24.74,-6.54,1.05
70,128940,한미약품,3260000000000.0,2019-08-30,-3.44,-29.61,-43.22,-41.48,-1.6
71,139480,이마트,3230000000000.0,2019-08-30,-5.69,-18.88,-35.56,-45.92,-2.59
72,003670,포스코케미칼,3210000000000.0,2019-08-30,9.11,-1.68,-23.51,-10.83,-16.22
73,016360,삼성증권,3150000000000.0,2019-08-30,-4.72,1.0,1.88,9.97,0.14
74,008770,호텔신라,3090000000000.0,2019-08-30,1.16,-13.6,-3.9,-25.66,9.39
75,028050,삼성엔지니어링,3040000000000.0,2019-08-30,-4.02,-8.01,-1.27,-6.34,8.39
76,030000,제일기획,3040000000000.0,2019-08-30,-1.86,0.38,5.39,36.79,-6.06
77,007070,GS리테일,2980000000000.0,2019-08-30,3.2,13.49,0.0,4.73,6.59
78,008560,메리츠종금증권,2940000000000.0,2019-08-30,-6.03,1.28,3.48,20.38,6.2
79,000100,유한양행,2930000000000.0,2019-08-30,5.52,-5.94,-11.9,4.73,-0.43
80,042660,대우조선해양,2930000000000.0,2019-08-30,-5.7,-8.7,-13.61,-3.54,12.09
81,003410,쌍용양회,2920000000000.0,2019-08-30,2.12,-4.77,-8.51,-4.61,5.34
82,009830,한화케미칼,2790000000000.0,2019-08-30,-9.66,-16.22,-26.07,-17.23,3.76
83,008930,한미사이언스,2650000000000.0,2019-08-30,-11.09,-40.2,-49.69,-51.68,-3.18
84,028670,팬오션,2600000000000.0,2019-08-30,1.67,12.76,12.37,-8.13,-5.97
85,006360,GS건설,2590000000000.0,2019-08-30,-3.14,-19.8,-24.3,-32.92,1.85
86,002380,KCC,2380000000000.0,2019-08-30,-4.85,-11.74,-29.42,-30.4,-3.33
87,001040,CJ,2380000000000.0,2019-08-30,-12.83,-18.91,-34.8,-34.77,0.61
88,011070,LG이노텍,2330000000000.0,2019-08-30,-9.63,6.14,-8.8,-32.07,15.74
89,004170,신세계,2270000000000.0,2019-08-30,-10.81,-20.89,-19.09,-27.24,13.64
90,047050,포스코인터내셔널,2260000000000.0,2019-08-30,-0.81,7.94,-3.17,2.51,4.09
91,079440,오렌지라이프,2210000000000.0,2019-08-30,-4.6,-20.5,-24.51,-23.33,0.37
92,088350,한화생명,2210000000000.0,2019-08-30,0.0,-20.75,-39.09,-47.84,-6.3
93,138930,BNK금융지주,2180000000000.0,2019-08-30,-5.5,-3.74,-5.5,-18.79,7.31
94,011780,금호석유,2140000000000.0,2019-08-30,-13.64,-24.65,-26.54,-30.05,1.85
95,017800,현대엘리베이,2140000000000.0,2019-08-30,-0.5,-1.01,-17.42,-12.56,13.47
96,001450,현대해상,2140000000000.0,2019-08-30,-11.48,-22.65,-36.6,-35.32,10.46
97,003490,대한항공,2110000000000.0,2019-08-30,-14.78,-29.64,-39.67,-20.43,3.15
98,007310,오뚜기,2060000000000.0,2019-08-30,-11.75,-19.35,-25.26,-21.57,2.1
99,000060,메리츠화재,2040000000000.0,2019-08-30,-7.24,-15.93,-18.78,-0.28,6.41
