순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,213000000000000.0,2014-05-30,7.45,6.97,,,-8.39
2,005380,현대차,49500000000000.0,2014-05-30,-2.39,-8.37,,,2.23
3,000660,SK하이닉스,31400000000000.0,2014-05-30,9.96,13.94,,,9.97
4,012330,현대모비스,28000000000000.0,2014-05-30,-2.37,-8.13,,,-1.39
5,005490,POSCO,25200000000000.0,2014-05-30,-6.02,1.76,,,5.19
6,015760,한국전력,25100000000000.0,2014-05-30,-1.01,5.68,,,-4.6
7,035420,NAVER,25000000000000.0,2014-05-30,2.71,-7.22,,,10.16
8,000270,기아차,23800000000000.0,2014-05-30,2.62,6.14,,,-3.74
9,055550,신한지주,21000000000000.0,2014-05-30,-1.44,-0.22,,,5.64
10,032830,삼성생명,20000000000000.0,2014-05-30,3.95,-1.09,,,2.1
11,017670,SK텔레콤,17700000000000.0,2014-05-30,2.81,1.39,,,7.74
12,051910,LG화학,17200000000000.0,2014-05-30,-1.14,2.16,,,13.85
13,009540,현대중공업,14100000000000.0,2014-05-30,-4.39,-15.72,,,-4.32
14,105560,KB금융,13400000000000.0,2014-05-30,-1.28,-12.91,,,1.29
15,000810,삼성화재,12300000000000.0,2014-05-30,6.12,10.4,,,-0.96
16,066570,LG전자,11900000000000.0,2014-05-30,6.11,19.7,,,1.92
17,000830,삼성물산,11400000000000.0,2014-05-30,12.65,16.06,15.51,19.48,2.19
18,033780,KT&G,11400000000000.0,2014-05-30,0.24,6.14,,,7.83
19,086790,하나금융지주,10700000000000.0,2014-05-30,1.93,-11.15,,,1.21
20,003550,LG,10500000000000.0,2014-05-30,5.57,8.39,,,2.97
21,086280,현대글로비스,9880000000000.0,2014-05-30,8.21,12.37,,,2.28
22,096770,SK이노베이션,9850000000000.0,2014-05-30,-9.75,-20.23,,,6.1
23,034220,LG디스플레이,9710000000000.0,2014-05-30,-1.1,11.5,,,17.13
24,023530,롯데쇼핑,9380000000000.0,2014-05-30,-6.87,-11.7,,,3.52
25,003600,SK,8640000000000.0,2014-05-30,0.55,-4.42,-1.6,3.95,-0.82
26,090430,아모레퍼시픽,8470000000000.0,2014-05-30,8.54,23.42,,,5.18
27,034730,SK C&C,8280000000000.0,2014-05-30,16.96,14.14,,,0.6
28,053000,우리금융,8120000000000.0,2014-05-30,0.0,-3.32,-7.9,-4.51,0.42
29,004020,현대제철,8020000000000.0,2014-05-30,1.93,1.18,,,8.14
30,051900,LG생활건강,7970000000000.0,2014-05-30,8.05,11.6,,,-10.69
31,030200,KT,7940000000000.0,2014-05-30,-7.32,0.16,,,0.49
32,024110,기업은행,7740000000000.0,2014-05-30,10.24,2.94,,,-3.57
33,161390,한국타이어,7490000000000.0,2014-05-30,1.34,-2.73,,,-0.17
34,010130,고려아연,7010000000000.0,2014-05-30,9.1,8.94,,,6.86
35,006400,삼성SDI,6900000000000.0,2014-05-30,0.33,1.34,,,6.93
36,021240,코웨이,6620000000000.0,2014-05-30,5.28,25.62,,,-1.28
37,139480,이마트,6520000000000.0,2014-05-30,-0.85,-7.87,,,-0.85
38,035250,강원랜드,6510000000000.0,2014-05-30,2.01,-4.55,,,-2.46
39,010140,삼성중공업,6500000000000.0,2014-05-30,-0.17,-11.75,,,-3.91
40,010950,S-Oil,6200000000000.0,2014-05-30,-8.77,-15.75,,,3.27
41,002380,KCC,6160000000000.0,2014-05-30,14.01,13.57,,,5.29
42,000720,현대건설,5950000000000.0,2014-05-30,-4.3,-8.56,,,7.86
43,088350,한화생명,5630000000000.0,2014-05-30,-3.57,-5.26,,,-0.31
44,011170,롯데케미칼,5520000000000.0,2014-05-30,-1.23,-20.69,,,14.6
45,002790,아모레G,5470000000000.0,2014-05-30,28.46,37.2,,,8.89
46,036460,한국가스공사,5380000000000.0,2014-05-30,-5.66,-15.99,,,-5.32
47,042660,대우조선해양,5140000000000.0,2014-05-30,-10.2,-18.26,,,-4.28
48,018880,한라비스테온공조,5070000000000.0,2014-05-30,10.21,19.5,,,-3.58
49,001800,오리온,5010000000000.0,2014-05-30,6.47,-6.05,,,10.49
50,009150,삼성전기,4700000000000.0,2014-05-30,-4.98,-7.23,,,-7.31
51,011210,현대위아,4630000000000.0,2014-05-30,5.88,6.51,,,8.89
52,029780,삼성카드,4350000000000.0,2014-05-30,0.27,11.76,,,14.91
53,097950,CJ제일제당,4320000000000.0,2014-05-30,6.45,20.22,,,4.39
54,032640,LG유플러스,4190000000000.0,2014-05-30,-5.52,-8.23,,,-3.86
55,010060,OCI,4170000000000.0,2014-05-30,-3.31,-15.46,,,-1.71
56,001040,CJ,4140000000000.0,2014-05-30,14.0,11.77,,,-1.75
57,005830,동부화재,4090000000000.0,2014-05-30,1.23,12.48,,,-9.88
58,078930,GS,4030000000000.0,2014-05-30,-9.88,-12.51,,,4.04
59,036570,엔씨소프트,3700000000000.0,2014-05-30,-17.8,-11.78,,,8.31
60,047050,대우인터내셔널,3670000000000.0,2014-05-30,-11.17,-23.33,,,13.66
61,008770,호텔신라,3630000000000.0,2014-05-30,6.44,11.04,,,-1.19
62,034020,두산중공업,3560000000000.0,2014-05-30,-3.59,-7.32,,,4.47
63,001300,제일모직,3480000000000.0,2014-05-30,0.76,-3.63,-27.11,-27.83,5.72
64,047040,대우건설,3470000000000.0,2014-05-30,-2.45,2.58,,,5.03
65,028050,삼성엔지니어링,3260000000000.0,2014-05-30,5.43,8.52,,,-1.72
66,010620,현대미포조선,3230000000000.0,2014-05-30,14.95,2.21,-10.53,,-9.29
67,016360,삼성증권,3140000000000.0,2014-05-30,4.32,3.66,,,7.92
68,047810,한국항공우주,3110000000000.0,2014-05-30,-3.19,1.59,,,-2.19
69,069960,현대백화점,3090000000000.0,2014-05-30,-0.75,-6.71,,,5.3
70,009830,한화케미칼,3040000000000.0,2014-05-30,3.01,-10.48,,,-2.39
71,012450,삼성테크윈,3040000000000.0,2014-05-30,-1.21,8.54,,,-7.34
72,012750,에스원,3020000000000.0,2014-05-30,1.27,-2.33,,,2.39
73,138930,BS금융지주,3010000000000.0,2014-05-30,1.48,0.84,,,-4.18
74,051600,한전KPS,2920000000000.0,2014-05-30,-3.42,0.31,,,6.63
75,006800,대우증권,2840000000000.0,2014-05-30,2.72,1.77,,,0.34
76,011070,LG이노텍,2810000000000.0,2014-05-30,11.84,39.5,,,13.73
77,000210,대림산업,2800000000000.0,2014-05-30,-4.16,-8.51,,,4.59
78,030000,제일기획,2710000000000.0,2014-05-30,-6.18,-3.68,,,-3.18
79,000150,두산,2660000000000.0,2014-05-30,-4.14,-7.61,,,-1.96
80,000120,CJ대한통운,2590000000000.0,2014-05-30,4.13,-5.42,,,6.17
81,001450,현대해상,2590000000000.0,2014-05-30,-4.46,-0.52,,,-0.35
82,114090,GKL,2550000000000.0,2014-05-30,-4.41,-6.48,,,1.09
83,042670,두산인프라코어,2540000000000.0,2014-05-30,-1.61,-8.93,-6.49,,5.72
84,004990,롯데제과,2500000000000.0,2014-05-30,-0.51,-2.28,,,9.71
85,011780,금호석유,2470000000000.0,2014-05-30,-6.99,-8.56,,,9.24
86,004800,효성,2400000000000.0,2014-05-30,-7.33,-6.18,,,-1.02
87,001740,SK네트웍스,2350000000000.0,2014-05-30,-0.42,13.81,,,13.4
88,006260,LS,2320000000000.0,2014-05-30,-11.12,-1.78,,,3.34
89,064350,현대로템,2300000000000.0,2014-05-30,-3.39,-7.82,,,-2.77
90,000670,영풍,2300000000000.0,2014-05-30,4.87,2.29,,,-3.29
91,000240,한국타이어월드와이드,2170000000000.0,2014-05-30,11.72,8.6,,,-3.85
92,071050,한국금융지주,2160000000000.0,2014-05-30,2.25,0.65,,,3.88
93,012630,현대산업,2160000000000.0,2014-05-30,-3.21,-2.22,,,12.41
94,088980,맥쿼리인프라,2110000000000.0,2014-05-30,-0.47,2.56,,,1.79
95,139130,DGB금융지주,2090000000000.0,2014-05-30,-0.32,-4.88,,,-2.89
96,009240,한샘,2090000000000.0,2014-05-30,4.98,36.73,,,-12.19
97,004170,신세계,2060000000000.0,2014-05-30,-6.7,-7.32,,,4.55
98,000880,한화,2030000000000.0,2014-05-30,-9.82,-24.72,,,-4.61
99,060980,만도,2010000000000.0,2014-05-30,-10.08,-15.85,,,13.9
100,111770,영원무역,2010000000000.0,2014-05-30,7.48,24.14,,,0.44
101,052690,한전기술,1980000000000.0,2014-05-30,-15.91,-19.57,,,-4.25
102,000100,유한양행,1970000000000.0,2014-05-30,-2.76,-10.63,,,2.55
103,005300,롯데칠성,1970000000000.0,2014-05-30,1.73,4.6,,,10.57
104,003490,대한항공,1960000000000.0,2014-05-30,0.16,-3.46,,,0.14
105,010120,LS산전,1940000000000.0,2014-05-30,-2.27,1.9,,,2.17
106,004370,농심,1890000000000.0,2014-05-30,0.98,3.85,,,-8.05
107,057050,현대홈쇼핑,1830000000000.0,2014-05-30,-1.61,-9.23,,,-3.61
108,073240,금호타이어,1790000000000.0,2014-05-30,-6.92,-13.57,,,-3.31
109,037620,미래에셋증권,1780000000000.0,2014-05-30,0.59,12.12,20.2,-11.63,5.41
110,007070,GS리테일,1770000000000.0,2014-05-30,-19.86,-15.29,,,7.61
111,120110,코오롱인더,1740000000000.0,2014-05-30,1.31,30.15,,,2.45
112,005940,우리투자증권,1720000000000.0,2014-05-30,-1.15,-6.51,,,1.28
113,108670,LG하우시스,1720000000000.0,2014-05-30,5.22,11.66,,,1.04
114,002550,LIG손해보험,1700000000000.0,2014-05-30,-6.28,-8.4,-10.99,14.31,-1.94
115,006360,GS건설,1690000000000.0,2014-05-30,-8.68,-0.56,,,1.66
116,010520,현대하이스코,1650000000000.0,2014-05-30,31.58,69.19,96.81,139.66,-6.9
117,005440,현대그린푸드,1650000000000.0,2014-05-30,-2.88,-0.3,,,4.75
118,001680,대상,1630000000000.0,2014-05-30,15.93,19.6,,,-2.85
119,011200,현대상선,1610000000000.0,2014-05-30,-8.12,-29.03,,,-3.68
120,071840,롯데하이마트,1590000000000.0,2014-05-30,-7.03,-14.9,,,3.41
121,007310,오뚜기,1520000000000.0,2014-05-30,8.06,10.49,,,16.84
122,000080,하이트진로,1510000000000.0,2014-05-30,-13.6,-8.09,,,1.62
123,002350,넥센타이어,1470000000000.0,2014-05-30,7.77,6.27,,,1.31
124,006280,녹십자,1440000000000.0,2014-05-30,-3.53,-9.56,,,0.81
125,003240,태광산업,1420000000000.0,2014-05-30,-3.98,-7.99,,,-1.17
126,027410,BGF리테일,1380000000000.0,2014-05-30,,,,,11.97
127,003620,쌍용차,1330000000000.0,2014-05-30,-3.3,16.38,,,-9.42
128,000060,메리츠화재,1290000000000.0,2014-05-30,-0.78,-15.28,-13.85,-2.67,-3.14
129,006120,SK케미칼,1260000000000.0,2014-05-30,0.33,-3.05,,,6.97
130,122900,아이마켓코리아,1250000000000.0,2014-05-30,12.04,10.62,,,6.16
131,900140,코라오홀딩스,1210000000000.0,2014-05-30,-1.56,-0.97,,,-9.11
132,003690,코리안리,1200000000000.0,2014-05-30,-1.97,-10.33,,,4.51
133,037560,CJ헬로비전,1180000000000.0,2014-05-30,-13.6,-15.51,,,-3.28
