순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,362000000000000.0,2023-02-28,-6.19,0.83,1.0,-15.95,3.8
2,373220,LG에너지솔루션,122000000000000.0,2023-02-28,3.36,-6.94,12.35,26.94,10.33
3,000660,SK하이닉스,65100000000000.0,2023-02-28,-2.3,7.58,-5.99,-27.61,-1.12
4,207940,삼성바이오로직스,55000000000000.0,2023-02-28,-4.45,-12.66,-8.74,-0.77,3.1
5,051910,LG화학,48000000000000.0,2023-02-28,-0.73,-5.42,10.39,20.35,3.53
6,006400,삼성SDI,47900000000000.0,2023-02-28,1.31,-4.26,18.77,27.01,3.74
7,005380,현대차,37300000000000.0,2023-02-28,1.38,5.25,-8.89,0.74,0.45
8,035420,NAVER,34200000000000.0,2023-02-28,-1.42,15.51,-13.84,-34.43,-4.32
9,000270,기아,30500000000000.0,2023-02-28,9.61,15.14,-4.56,2.03,2.12
10,035720,카카오,27800000000000.0,2023-02-28,-3.55,14.29,-17.89,-33.69,-2.72
11,005490,POSCO홀딩스,26900000000000.0,2023-02-28,2.09,8.16,27.71,11.58,6.6
12,105560,KB금융,21000000000000.0,2023-02-28,-11.09,4.06,2.4,-14.07,-6.63
13,028260,삼성물산,20600000000000.0,2023-02-28,-8.78,-7.87,-10.12,0.09,-1.82
14,068270,셀트리온,20400000000000.0,2023-02-28,-12.95,-12.87,-20.46,-5.49,4.13
15,012330,현대모비스,20000000000000.0,2023-02-28,-0.93,1.92,0.0,-5.13,0.47
16,055550,신한지주,19800000000000.0,2023-02-28,-13.18,7.02,6.88,-0.51,-7.46
17,066570,LG전자,18200000000000.0,2023-02-28,13.35,19.31,10.65,-9.96,0.54
18,003670,포스코케미칼,17100000000000.0,2023-02-28,4.49,-0.23,35.17,94.71,20.14
19,096770,SK이노베이션,13900000000000.0,2023-02-28,-11.45,-13.98,-26.24,-25.14,8.73
20,032830,삼성생명,13600000000000.0,2023-02-28,-6.2,-2.3,9.49,13.88,-7.78
21,086790,하나금융지주,13400000000000.0,2023-02-28,-12.36,8.48,16.26,-6.78,-10.24
22,034730,SK,13200000000000.0,2023-02-28,-13.09,-15.15,-23.51,-21.49,-7.0
23,003550,LG,12900000000000.0,2023-02-28,-1.91,-2.14,-0.96,9.44,1.09
24,323410,카카오뱅크,12700000000000.0,2023-02-28,-7.79,6.6,-5.16,-44.48,-7.5
25,033780,KT&G,12200000000000.0,2023-02-28,-5.64,-7.31,7.38,11.15,-3.72
26,010130,고려아연,11600000000000.0,2023-02-28,2.46,-9.6,-0.17,6.18,-8.56
27,015760,한국전력,11600000000000.0,2023-02-28,-11.08,-9.75,-13.43,-22.2,1.94
28,011200,HMM,11000000000000.0,2023-02-28,-3.22,5.62,-2.8,-21.84,-11.09
29,009150,삼성전기,10800000000000.0,2023-02-28,-3.94,9.09,3.97,-13.25,7.92
30,051900,LG생활건강,10400000000000.0,2023-02-28,-11.99,8.27,-4.84,-29.68,-11.98
31,034020,두산에너빌리티,10400000000000.0,2023-02-28,-1.99,-1.75,-26.59,-21.83,-0.98
32,000810,삼성화재,10200000000000.0,2023-02-28,2.39,6.72,9.16,12.6,-5.59
33,017670,SK텔레콤,9880000000000.0,2023-02-28,-5.64,-9.52,-11.99,-17.31,7.42
34,018260,삼성에스디에스,9700000000000.0,2023-02-28,-2.49,2.29,-3.24,-10.5,-4.71
35,036570,엔씨소프트,9540000000000.0,2023-02-28,-8.62,-4.08,17.91,-2.03,-14.27
36,329180,현대중공업,9450000000000.0,2023-02-28,-6.09,-5.84,-28.83,-2.83,-6.3
37,010950,S-Oil,9090000000000.0,2023-02-28,-11.42,-4.27,-24.23,-4.5,-3.47
38,316140,우리금융지주,8880000000000.0,2023-02-28,-9.5,0.41,-0.81,-14.69,-8.28
39,377300,카카오페이,8380000000000.0,2023-02-28,-6.84,16.76,-1.57,-58.06,-12.12
40,003490,대한항공,8380000000000.0,2023-02-28,-8.27,-7.33,-13.66,-22.35,-0.22
41,259960,크래프톤,8360000000000.0,2023-02-28,-7.67,-21.75,-30.55,-42.44,5.71
42,024110,기업은행,8280000000000.0,2023-02-28,-1.98,-5.21,6.79,-3.44,-5.88
