순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,302000000000000.0,2018-02-28,-7.33,-11.67,2.08,22.42,3.48
2,000660,SK하이닉스,55900000000000.0,2018-02-28,1.72,-7.02,13.11,64.45,4.56
3,068270,셀트리온,43300000000000.0,2018-02-28,17.67,75.53,215.53,254.7,-17.99
4,005380,현대차,35600000000000.0,2018-02-28,5.9,2.87,11.76,8.03,-6.19
5,005490,POSCO,31500000000000.0,2018-02-28,-8.48,12.27,8.07,27.51,-7.33
6,207940,삼성바이오로직스,29800000000000.0,2018-02-28,7.66,22.78,60.71,173.56,3.33
7,051910,LG화학,27000000000000.0,2018-02-28,-12.06,-8.92,3.65,35.34,0.78
8,105560,KB금융,26800000000000.0,2018-02-28,-5.04,9.78,12.08,36.46,-6.09
9,035420,NAVER,26500000000000.0,2018-02-28,-13.38,-0.5,2.55,3.48,-2.37
10,028260,삼성물산,24400000000000.0,2018-02-28,-5.86,-4.46,-0.39,4.47,2.33
11,032830,삼성생명,24300000000000.0,2018-02-28,-6.54,-6.9,2.97,13.55,-6.58
12,055550,신한지주,22500000000000.0,2018-02-28,-8.49,-1.56,-11.24,1.5,-4.96
13,012330,현대모비스,22200000000000.0,2018-02-28,-7.32,-12.31,-9.16,-10.59,14.69
14,015760,한국전력,21200000000000.0,2018-02-28,-8.18,-13.58,-25.37,-24.08,-3.93
15,034730,SK,20000000000000.0,2018-02-28,-12.19,-4.21,6.36,30.5,3.69
16,017670,SK텔레콤,19400000000000.0,2018-02-28,-10.28,-7.34,-8.4,3.67,-5.63
17,096770,SK이노베이션,19000000000000.0,2018-02-28,3.79,-0.48,11.99,33.01,0.73
18,018260,삼성에스디에스,18400000000000.0,2018-02-28,-8.46,23.0,39.59,83.08,3.15
19,051900,LG생활건강,17200000000000.0,2018-02-28,-6.3,-9.91,14.58,25.28,7.27
20,090430,아모레퍼시픽,16500000000000.0,2018-02-28,-9.78,-9.34,-4.74,-6.48,8.17
21,066570,LG전자,16300000000000.0,2018-02-28,-3.01,8.82,30.93,67.06,9.11
22,011170,롯데케미칼,15700000000000.0,2018-02-28,12.92,29.3,16.79,25.93,-5.12
23,003550,LG,14900000000000.0,2018-02-28,-8.49,-1.71,6.95,37.26,-0.7
24,086790,하나금융지주,14500000000000.0,2018-02-28,-4.0,3.04,-1.9,39.43,-7.83
25,000270,기아차,13900000000000.0,2018-02-28,2.54,4.25,-4.32,-10.2,-3.93
26,010950,S-Oil,13900000000000.0,2018-02-28,6.93,3.35,2.92,42.94,-5.26
27,033780,KT&G,13700000000000.0,2018-02-28,-8.44,-18.53,-12.46,-2.63,-0.7
28,000810,삼성화재,13700000000000.0,2018-02-28,3.4,7.84,1.4,13.33,-6.06
29,251270,넷마블게임즈,12500000000000.0,2018-02-28,-15.95,-17.13,-0.67,,-1.69
30,006400,삼성SDI,11800000000000.0,2018-02-28,-17.39,-22.27,-8.56,32.56,15.2
31,000030,우리은행,11200000000000.0,2018-02-28,-2.35,3.11,-12.4,24.81,-14.16
32,034220,LG디스플레이,10700000000000.0,2018-02-28,-8.16,-3.08,-2.13,8.94,-13.4
33,002790,아모레G,10400000000000.0,2018-02-28,-16.56,-15.15,-7.01,-3.08,9.92
34,035720,카카오,9760000000000.0,2018-02-28,-8.57,-12.03,8.47,49.88,0.78
35,010130,고려아연,9660000000000.0,2018-02-28,-2.1,3.23,1.79,22.93,-6.05
36,024110,기업은행,9630000000000.0,2018-02-28,3.61,8.86,10.26,39.27,-9.3
37,139480,이마트,8470000000000.0,2018-02-28,3.23,14.07,34.22,46.15,-11.02
38,036570,엔씨소프트,8230000000000.0,2018-02-28,-16.57,-19.44,-1.96,36.86,11.07
39,009540,현대중공업,7420000000000.0,2018-02-28,-3.37,-6.66,-9.43,-12.34,9.54
40,161390,한국타이어,7310000000000.0,2018-02-28,7.08,8.66,-3.91,-1.34,-8.81
41,030200,KT,7290000000000.0,2018-02-28,-6.84,-6.38,-14.15,-8.37,-2.69
42,267250,현대로보틱스,7210000000000.0,2018-02-28,-5.25,12.17,0.68,,-3.39
43,004020,현대제철,7150000000000.0,2018-02-28,-9.0,-5.47,-9.15,-14.24,-4.48
44,009150,삼성전기,6920000000000.0,2018-02-28,-11.39,-9.66,-5.8,58.29,12.85
45,018880,한온시스템,6670000000000.0,2018-02-28,-7.4,-7.4,2.46,36.47,-4.4
46,021240,코웨이,6480000000000.0,2018-02-28,-10.35,-15.51,-11.72,-3.24,3.46
