순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,293000000000000.0,2019-09-30,11.48,4.36,9.85,5.6,2.75
2,000660,SK하이닉스,59800000000000.0,2019-09-30,6.2,18.27,10.78,12.45,-0.85
3,005380,현대차,28600000000000.0,2019-09-30,4.28,-4.29,12.13,3.47,-8.58
4,035420,NAVER,25900000000000.0,2019-09-30,7.17,37.72,26.61,9.48,-1.59
5,012330,현대모비스,24000000000000.0,2019-09-30,1.41,7.01,20.86,10.53,-5.56
6,051910,LG화학,21100000000000.0,2019-09-30,-9.38,-15.51,-18.17,-18.06,1.84
7,068270,셀트리온,21000000000000.0,2019-09-30,4.46,-20.2,-9.39,-43.8,24.39
8,051900,LG생활건강,20400000000000.0,2019-09-30,10.86,-0.46,-7.76,2.43,-4.59
9,207940,삼성바이오로직스,20300000000000.0,2019-09-30,14.31,-3.91,-3.76,-42.42,29.11
10,055550,신한지주,19800000000000.0,2019-09-30,2.58,-6.9,-0.48,-7.11,3.23
11,005490,POSCO,19800000000000.0,2019-09-30,7.58,-7.16,-10.28,-22.92,-7.05
12,017670,SK텔레콤,19500000000000.0,2019-09-30,0.84,-6.76,-3.98,-14.36,-3.11
13,000270,기아차,18500000000000.0,2019-09-30,4.35,3.64,29.0,29.91,-7.24
14,105560,KB금융,17900000000000.0,2019-09-30,7.56,-6.87,2.03,-21.22,-0.59
15,028260,삼성물산,17000000000000.0,2019-09-30,3.82,-6.27,-16.17,-30.73,8.47
16,015760,한국전력,16600000000000.0,2019-09-30,1.37,1.37,-13.38,-11.75,-0.19
17,096770,SK이노베이션,15300000000000.0,2019-09-30,0.61,4.4,-7.52,-22.79,-4.22
18,006400,삼성SDI,15300000000000.0,2019-09-30,-10.62,-5.71,3.96,-13.73,3.14
19,018260,삼성에스디에스,14700000000000.0,2019-09-30,-2.81,-11.4,-18.94,-17.53,7.09
20,033780,KT&G,14500000000000.0,2019-09-30,3.43,7.11,1.93,1.44,-3.79
21,034730,SK,14400000000000.0,2019-09-30,2.0,-12.07,-24.58,-28.92,25.74
22,032830,삼성생명,14200000000000.0,2019-09-30,4.25,-14.95,-15.46,-26.93,-0.56
23,003550,LG,12100000000000.0,2019-09-30,-1.69,-8.97,-9.68,-3.58,-1.29
24,036570,엔씨소프트,11400000000000.0,2019-09-30,-2.98,9.22,5.04,17.74,-0.38
25,035720,카카오,11400000000000.0,2019-09-30,0.74,3.04,30.92,13.87,1.84
26,010950,S-Oil,11200000000000.0,2019-09-30,2.79,18.76,10.94,-27.45,2.11
27,066570,LG전자,11000000000000.0,2019-09-30,9.95,-15.01,-10.25,-5.07,1.63
28,086790,하나금융지주,10600000000000.0,2019-09-30,8.46,-5.75,-3.16,-20.88,-4.11
29,000810,삼성화재,10600000000000.0,2019-09-30,-2.62,-16.79,-25.91,-21.48,-2.24
30,316140,우리금융지주,8990000000000.0,2019-09-30,4.62,-11.39,-9.45,,-5.22
31,009540,한국조선해양,8780000000000.0,2019-09-30,12.73,4.64,4.2,-7.81,-1.21
32,010130,고려아연,8450000000000.0,2019-09-30,2.99,-5.88,-3.66,2.75,-2.12
