순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,367000000000000.0,2022-07-29,5.86,-8.9,-16.23,-22.28,-4.56
2,373220,LG에너지솔루션,98700000000000.0,2022-07-29,7.79,1.2,-6.22,,8.89
3,000660,SK하이닉스,71300000000000.0,2022-07-29,4.15,-12.98,-18.76,-14.12,-5.52
4,207940,삼성바이오로직스,61600000000000.0,2022-07-29,7.99,3.22,18.44,-3.93,-4.16
5,051910,LG화학,42600000000000.0,2022-07-29,13.77,16.18,-5.63,-27.78,0.17
6,035420,NAVER,42500000000000.0,2022-07-29,5.07,-9.6,-16.45,-41.07,-9.65
7,005380,현대차,41900000000000.0,2022-07-29,11.68,5.38,3.43,-11.71,-3.83
8,006400,삼성SDI,39100000000000.0,2022-07-29,-0.18,-6.87,-2.57,-25.62,1.23
9,035720,카카오,33300000000000.0,2022-07-29,5.65,-16.8,-12.0,-49.63,-3.48
10,000270,기아,32900000000000.0,2022-07-29,5.59,-3.1,-0.98,-5.91,-4.56
11,068270,셀트리온,26700000000000.0,2022-07-29,7.95,7.95,25.83,-25.97,-2.37
12,028260,삼성물산,22500000000000.0,2022-07-29,-1.23,4.33,12.62,-16.32,-1.24
13,012330,현대모비스,21600000000000.0,2022-07-29,14.82,10.12,-1.51,-16.3,-9.63
14,005490,POSCO홀딩스,21100000000000.0,2022-07-29,3.42,-16.26,-8.68,-32.59,0.83
15,105560,KB금융,20000000000000.0,2022-07-29,0.73,-17.18,-18.57,-7.89,1.55
16,055550,신한지주,18300000000000.0,2022-07-29,-5.68,-15.3,-6.42,-10.86,-0.56
17,096770,SK이노베이션,17300000000000.0,2022-07-29,-6.25,-8.54,-13.19,-27.33,4.8
18,034730,SK,16300000000000.0,2022-07-29,0.92,-17.91,0.69,-19.41,3.18
19,066570,LG전자,15400000000000.0,2022-07-29,4.08,-18.97,-25.96,-43.3,1.91
20,323410,카카오뱅크,14700000000000.0,2022-07-29,-0.64,-27.04,-24.63,,-12.78
21,015760,한국전력,14300000000000.0,2022-07-29,0.0,-3.25,8.5,-10.78,-7.83
22,003550,LG,12800000000000.0,2022-07-29,2.27,10.64,9.59,-15.87,-0.49
23,051900,LG생활건강,12200000000000.0,2022-07-29,9.41,-14.3,-20.1,-47.72,-10.14
24,011200,HMM,12200000000000.0,2022-07-29,-1.58,-12.5,13.47,-39.09,-11.07
25,032830,삼성생명,12100000000000.0,2022-07-29,-5.3,-6.76,0.5,-20.86,-0.82
26,034020,두산에너빌리티,12000000000000.0,2022-07-29,-5.3,-8.98,5.93,-13.85,18.13
27,017670,SK텔레콤,11700000000000.0,2022-07-29,1.13,-5.96,-4.96,-0.59,-4.29
28,259960,크래프톤,11500000000000.0,2022-07-29,-1.89,-7.34,-14.94,,-0.64
29,033780,KT&G,11200000000000.0,2022-07-29,-1.21,-0.85,5.54,-0.97,0.0
30,329180,현대중공업,11100000000000.0,2022-07-29,-11.35,-10.71,25.88,,16.4
31,086790,하나금융지주,11000000000000.0,2022-07-29,-6.77,-20.85,-17.33,-16.78,2.28
32,009150,삼성전기,10600000000000.0,2022-07-29,6.74,-14.16,-19.94,-25.78,-6.32
33,018260,삼성에스디에스,10500000000000.0,2022-07-29,3.03,-8.42,-3.2,-26.49,-7.72
34,010950,S-Oil,10300000000000.0,2022-07-29,-15.0,-11.3,2.0,-9.11,14.92
35,003670,포스코케미칼,10200000000000.0,2022-07-29,14.85,-3.31,19.0,-15.43,28.9
36,030200,KT,9860000000000.0,2022-07-29,2.17,5.45,20.8,11.69,0.66
37,302440,SK바이오사이언스,9370000000000.0,2022-07-29,11.93,-9.96,-26.06,-28.65,-7.38
38,000810,삼성화재,9360000000000.0,2022-07-29,-1.25,-5.95,-1.5,-8.78,-2.28
39,003490,대한항공,9320000000000.0,2022-07-29,-0.39,-16.09,-10.6,-16.09,0.99
40,010130,고려아연,9010000000000.0,2022-07-29,-3.44,-17.1,-6.19,-11.25,29.42
41,316140,우리금융지주,8660000000000.0,2022-07-29,-1.24,-19.32,-18.77,7.69,0.84
42,011070,LG이노텍,8590000000000.0,2022-07-29,1.82,4.01,2.69,58.17,-10.06
43,009830,한화솔루션,8380000000000.0,2022-07-29,11.59,36.88,35.81,6.31,18.72
44,377300,카카오페이,8340000000000.0,2022-07-29,1.45,-44.09,-50.08,,-2.86
45,036570,엔씨소프트,8180000000000.0,2022-07-29,-4.12,-11.63,-30.5,-55.71,-3.49
46,090430,아모레퍼시픽,7550000000000.0,2022-07-29,-7.19,-28.73,-16.77,-43.67,-6.2
47,352820,하이브,7260000000000.0,2022-07-29,18.18,-30.22,-25.95,-40.91,-6.27
48,024110,기업은행,6990000000000.0,2022-07-29,-4.28,-16.53,-9.28,-9.28,1.7
49,086280,현대글로비스,6830000000000.0,2022-07-29,-0.55,-12.92,12.0,-9.23,-5.49
50,251270,넷마블,6200000000000.0,2022-07-29,2.56,-24.58,-34.16,-49.4,-14.29
51,326030,SK바이오팜,6110000000000.0,2022-07-29,6.12,-15.03,2.9,-35.27,-11.54
52,011170,롯데케미칼,6050000000000.0,2022-07-29,-4.85,-10.18,-9.49,-33.52,-1.98
53,402340,SK스퀘어,6050000000000.0,2022-07-29,4.91,-18.88,-22.27,,-7.37
54,009540,한국조선해양,5990000000000.0,2022-07-29,-7.13,-7.73,6.27,-37.26,14.64
55,097950,CJ제일제당,5890000000000.0,2022-07-29,2.62,-1.63,13.15,-18.27,3.83
56,361610,SK아이이테크놀로지,5830000000000.0,2022-07-29,-20.97,-35.59,-28.87,-63.64,-2.08
