순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,204000000000000.0,2016-06-30,11.33,8.94,13.1,12.38,8.0
2,015760,한국전력,38800000000000.0,2016-06-30,-4.13,0.83,20.8,31.88,1.49
3,005380,현대차,29800000000000.0,2016-06-30,-0.73,-12.86,-9.06,-0.37,-2.58
4,090430,아모레퍼시픽,25200000000000.0,2016-06-30,3.23,11.21,4.1,3.23,-10.08
5,012330,현대모비스,24500000000000.0,2016-06-30,-0.98,0.8,2.23,18.87,1.19
6,000660,SK하이닉스,23600000000000.0,2016-06-30,11.72,13.09,5.37,-23.4,6.17
7,035420,NAVER,23400000000000.0,2016-06-30,0.0,11.46,7.9,11.99,0.0
8,028260,삼성물산,23300000000000.0,2016-06-30,2.07,-14.58,-12.14,-30.7,10.16
9,032830,삼성생명,20100000000000.0,2016-06-30,-2.43,-12.61,-8.64,-6.51,-3.18
10,033780,KT&G,18700000000000.0,2016-06-30,7.91,22.42,30.62,43.84,-11.36
11,055550,신한지주,18000000000000.0,2016-06-30,-3.55,-6.17,-3.92,-8.54,5.13
12,005490,POSCO,17600000000000.0,2016-06-30,-3.12,-8.2,21.02,-10.04,12.41
13,000270,기아차,17500000000000.0,2016-06-30,-5.57,-12.28,-17.87,-4.64,-2.43
14,051900,LG생활건강,17400000000000.0,2016-06-30,8.55,18.83,6.38,44.32,-9.76
15,017670,SK텔레콤,17400000000000.0,2016-06-30,-2.04,2.87,0.0,-13.8,6.73
16,051910,LG화학,17200000000000.0,2016-06-30,-4.76,-21.45,-20.85,-6.64,-6.35
17,034730,SK,14200000000000.0,2016-06-30,-12.53,-10.99,-15.8,-26.76,2.96
18,002790,아모레G,13400000000000.0,2016-06-30,0.6,15.52,13.18,-10.43,-13.73
19,096770,SK이노베이션,13000000000000.0,2016-06-30,-14.59,-17.35,8.08,15.16,3.91
20,105560,KB금융,12600000000000.0,2016-06-30,-2.25,2.35,-1.66,-11.65,7.98
21,000810,삼성화재,12500000000000.0,2016-06-30,-3.83,-10.22,-14.31,-10.37,1.14
22,018260,삼성에스디에스,11100000000000.0,2016-06-30,-21.8,-19.61,-43.5,-44.7,9.41
23,003550,LG,11000000000000.0,2016-06-30,-2.3,-7.14,-10.03,3.07,-0.31
24,011170,롯데케미칼,9700000000000.0,2016-06-30,0.0,-19.03,16.22,-2.08,7.24
25,010130,고려아연,9590000000000.0,2016-06-30,7.4,3.67,8.32,-6.79,0.2
26,034220,LG디스플레이,9450000000000.0,2016-06-30,2.72,-0.57,7.54,2.13,17.43
27,035250,강원랜드,8920000000000.0,2016-06-30,-0.6,1.83,8.59,12.7,-1.68
28,008930,한미사이언스,8920000000000.0,2016-06-30,0.33,-1.92,18.6,17.33,-5.88
29,066570,LG전자,8820000000000.0,2016-06-30,-3.23,-14.17,0.19,14.19,-0.74
30,010950,S-Oil,8520000000000.0,2016-06-30,-13.39,-21.47,-4.66,11.98,1.06
31,021240,코웨이,8060000000000.0,2016-06-30,3.98,9.65,24.26,14.33,-17.99
32,009540,현대중공업,8020000000000.0,2016-06-30,0.48,-1.4,20.16,-4.95,18.96
33,030200,KT,7740000000000.0,2016-06-30,-8.91,-0.34,4.96,4.22,7.08
34,006400,삼성SDI,7430000000000.0,2016-06-30,0.93,8.65,-5.26,-2.7,-2.31
35,128940,한미약품,7370000000000.0,2016-06-30,13.69,-1.67,-3.02,54.0,-13.46
36,047810,한국항공우주,7140000000000.0,2016-06-30,10.41,12.27,-6.27,-7.92,10.11
37,086790,하나금융지주,6880000000000.0,2016-06-30,-7.0,-4.32,-1.48,-19.97,18.49
38,000030,우리은행,6440000000000.0,2016-06-30,-4.8,1.49,7.94,-2.86,6.09
39,086280,현대글로비스,6430000000000.0,2016-06-30,-4.99,-12.05,-11.14,-15.1,-2.04
40,023530,롯데쇼핑,6380000000000.0,2016-06-30,-9.4,-23.73,-12.9,-13.65,-4.69
41,161390,한국타이어,6320000000000.0,2016-06-30,1.19,-10.05,8.4,21.43,6.27
42,024110,기업은행,6240000000000.0,2016-06-30,-0.45,-8.23,-9.72,-22.84,6.28
43,004020,현대제철,6120000000000.0,2016-06-30,-6.33,-18.56,-8.21,-32.27,10.36
44,001040,CJ,5890000000000.0,2016-06-30,-7.34,1.25,-19.52,-31.76,-0.74
45,001800,오리온,5630000000000.0,2016-06-30,-1.36,1.62,-19.21,-10.11,-2.23
46,018880,한온시스템,5600000000000.0,2016-06-30,-13.22,13.63,1.16,36.2,9.05
47,027410,BGF리테일,5290000000000.0,2016-06-30,0.0,32.61,24.49,33.44,-6.56
48,036570,엔씨소프트,5180000000000.0,2016-06-30,-1.26,-5.98,10.8,18.89,6.36
49,097950,CJ제일제당,5110000000000.0,2016-06-30,0.52,10.06,2.91,-11.9,1.29
50,088350,한화생명,5030000000000.0,2016-06-30,-9.39,-14.85,-21.65,-26.99,-0.35
51,000120,CJ대한통운,4950000000000.0,2016-06-30,3.33,15.43,13.61,11.86,-7.6
52,005830,동부화재,4910000000000.0,2016-06-30,-5.33,-6.73,-1.42,22.65,-8.37
53,139480,이마트,4820000000000.0,2016-06-30,-4.95,-0.29,-8.47,-25.11,-5.49
54,029780,삼성카드,4810000000000.0,2016-06-30,9.35,11.56,34.52,12.16,3.98
55,032640,LG유플러스,4760000000000.0,2016-06-30,-7.23,-2.24,4.81,10.55,0.46
56,078930,GS,4410000000000.0,2016-06-30,-9.96,-18.75,-6.41,-4.62,1.37
57,004800,효성,4370000000000.0,2016-06-30,5.51,-14.14,5.96,-13.54,11.65
58,007070,GS리테일,4200000000000.0,2016-06-30,7.28,19.13,1.3,16.7,-7.52
59,012750,에스원,4100000000000.0,2016-06-30,8.22,20.81,8.32,37.58,-6.02
60,002380,KCC,4020000000000.0,2016-06-30,-5.47,-6.85,-8.86,-22.51,3.68
61,009830,한화케미칼,3910000000000.0,2016-06-30,0.0,-3.65,-12.68,27.01,7.58
62,009150,삼성전기,3740000000000.0,2016-06-30,-4.21,-15.08,-20.35,-1.96,10.18
63,009240,한샘,3740000000000.0,2016-06-30,-6.74,-30.26,-31.32,-43.42,8.18
64,000720,현대건설,3710000000000.0,2016-06-30,-1.04,-20.78,16.82,-18.76,10.34
65,036460,한국가스공사,3670000000000.0,2016-06-30,1.02,2.58,7.87,-7.99,6.42
66,000100,유한양행,3410000000000.0,2016-06-30,-3.01,11.07,12.29,12.09,0.0
67,069960,현대백화점,3020000000000.0,2016-06-30,-1.15,-9.15,1.98,-12.24,-3.88
68,012630,현대산업,2980000000000.0,2016-06-30,-11.72,-15.13,1.93,-40.26,12.01
69,051600,한전KPS,2920000000000.0,2016-06-30,-7.43,0.47,-27.19,-45.08,5.86
70,088980,맥쿼리인프라,2900000000000.0,2016-06-30,0.23,4.79,9.09,8.82,2.17
71,047050,포스코대우,2850000000000.0,2016-06-30,5.49,17.92,52.91,-3.1,-14.6
72,007310,오뚜기,2830000000000.0,2016-06-30,-4.19,-9.66,-32.82,3.65,-5.1
73,004990,롯데제과,2780000000000.0,2016-06-30,-14.44,-25.56,-14.29,0.49,-3.07
74,016360,삼성증권,2700000000000.0,2016-06-30,-0.84,-14.42,-15.45,-35.35,7.08
75,008770,호텔신라,2660000000000.0,2016-06-30,4.95,1.19,-12.16,-39.1,-12.22
76,000880,한화,2650000000000.0,2016-06-30,-6.23,-2.48,-10.15,-25.0,0.57
77,000210,대림산업,2640000000000.0,2016-06-30,-6.98,-17.03,13.26,-7.32,10.53
78,037620,미래에셋증권,2630000000000.0,2016-06-30,-1.71,-3.35,6.71,-31.28,15.18
79,138930,BNK금융지주,2630000000000.0,2016-06-30,-6.49,-14.78,-4.16,-40.87,9.17
80,001450,현대해상,2610000000000.0,2016-06-30,-6.85,-11.09,-18.86,-0.85,3.59
81,012450,한화테크윈,2580000000000.0,2016-06-30,9.09,29.95,36.71,65.87,11.32
82,005940,NH투자증권,2570000000000.0,2016-06-30,1.44,-10.05,-9.6,-25.16,13.91
83,006800,미래에셋대우,2550000000000.0,2016-06-30,-1.13,-8.57,-17.74,-48.92,16.55
84,011210,현대위아,2420000000000.0,2016-06-30,-0.22,-17.12,-20.45,-13.5,-3.59
85,071050,한국금융지주,2350000000000.0,2016-06-30,-5.5,-7.17,-15.04,-33.91,11.4
86,047040,대우건설,2330000000000.0,2016-06-30,-2.94,-12.34,0.18,-9.22,10.87
87,004370,농심,2270000000000.0,2016-06-30,-2.86,-7.43,-14.9,28.74,-10.03
88,034020,두산중공업,2250000000000.0,2016-06-30,-9.97,-0.93,2.91,-11.67,23.58
89,005300,롯데칠성,2210000000000.0,2016-06-30,-7.8,-2.24,-19.51,-32.81,-7.61
90,006280,녹십자,2200000000000.0,2016-06-30,4.44,4.74,2.73,-26.71,-6.91
91,079160,CJ CGV,2190000000000.0,2016-06-30,-9.61,4.23,-17.86,-19.14,-11.4
92,010060,OCI,2150000000000.0,2016-06-30,-8.32,-14.0,20.4,0.33,2.99
93,079550,LIG넥스원,2140000000000.0,2016-06-30,-0.92,-6.18,-6.18,,7.62
94,010140,삼성중공업,2110000000000.0,2016-06-30,3.28,-18.59,-15.58,-46.28,8.52
95,161890,한국콜마,2110000000000.0,2016-06-30,9.29,21.51,5.37,-1.48,-5.1
96,003520,영진약품,2080000000000.0,2016-06-30,0.43,238.15,449.3,596.43,-7.69
