순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,347000000000000.0,2020-09-29,5.05,11.07,20.5,20.25,-0.17
2,000660,SK하이닉스,61200000000000.0,2020-09-29,7.97,0.48,0.84,3.19,-2.74
3,035420,NAVER,48700000000000.0,2020-09-29,-10.96,12.31,80.79,90.06,0.67
4,051910,LG화학,46200000000000.0,2020-09-29,-13.83,33.61,115.49,116.92,-0.46
5,207940,삼성바이오로직스,45700000000000.0,2020-09-29,-13.64,-11.99,55.76,121.51,1.01
6,005380,현대차,38100000000000.0,2020-09-29,3.78,82.7,106.6,33.71,-4.76
7,068270,셀트리온,34800000000000.0,2020-09-29,-15.44,-17.2,39.95,62.41,-1.75
8,035720,카카오,32100000000000.0,2020-09-29,-10.11,36.26,139.02,169.0,-5.9
9,006400,삼성SDI,29800000000000.0,2020-09-29,-6.97,19.42,74.8,94.83,-0.46
10,051900,LG생활건강,22600000000000.0,2020-09-29,-4.04,11.38,30.57,10.87,4.07
11,012330,현대모비스,21900000000000.0,2020-09-29,1.77,19.79,35.29,-7.63,3.48
12,028260,삼성물산,19600000000000.0,2020-09-29,-6.67,-9.87,16.93,18.11,5.71
13,017670,SK텔레콤,19200000000000.0,2020-09-29,-1.85,14.98,34.84,-0.62,-6.51
14,000270,기아차,19000000000000.0,2020-09-29,9.71,46.11,83.92,3.42,13.01
15,036570,엔씨소프트,17700000000000.0,2020-09-29,-5.84,-9.44,29.58,54.11,0.87
16,005490,POSCO,17100000000000.0,2020-09-29,3.43,11.68,19.88,-12.89,8.16
17,105560,KB금융,15600000000000.0,2020-09-29,-1.18,10.77,5.03,-11.44,9.19
18,066570,LG전자,15000000000000.0,2020-09-29,6.75,44.41,85.63,37.48,-4.91
19,251270,넷마블,14200000000000.0,2020-09-29,8.85,74.37,76.97,76.41,-25.6
20,034730,SK,14000000000000.0,2020-09-29,-11.38,-32.25,22.91,-1.98,-5.29
21,055550,신한지주,13200000000000.0,2020-09-29,-8.91,-4.83,-2.82,-34.05,13.95
22,018260,삼성에스디에스,13100000000000.0,2020-09-29,6.94,0.3,16.1,-10.55,0.88
23,015760,한국전력,13100000000000.0,2020-09-29,-1.45,7.09,9.97,-20.78,-0.49
24,096770,SK이노베이션,12900000000000.0,2020-09-29,-11.46,6.92,58.5,-15.24,-6.83
25,003550,LG,12800000000000.0,2020-09-29,-12.62,3.78,26.02,7.55,-5.13
26,326030,SK바이오팜,12300000000000.0,2020-09-29,-6.29,,,,-0.64
27,032830,삼성생명,12200000000000.0,2020-09-29,0.83,37.39,43.19,-13.6,4.75
28,033780,KT&G,11300000000000.0,2020-09-29,-2.83,6.05,10.6,-21.15,-0.24
29,009150,삼성전기,10400000000000.0,2020-09-29,7.75,8.59,40.12,38.31,-0.72
30,090430,아모레퍼시픽,9590000000000.0,2020-09-29,-3.81,7.19,-4.65,13.1,0.61
31,000810,삼성화재,8620000000000.0,2020-09-29,-1.09,3.41,20.13,-20.0,1.92
32,086790,하나금융지주,8440000000000.0,2020-09-29,-2.94,4.85,18.32,-19.71,9.61
33,010130,고려아연,7100000000000.0,2020-09-29,-5.52,12.56,4.15,-15.01,1.33
34,011170,롯데케미칼,6740000000000.0,2020-09-29,7.67,18.37,13.26,-16.56,21.63
35,019170,신풍제약,6700000000000.0,2020-09-29,13.96,340.77,873.08,1946.93,2.77
36,018880,한온시스템,6590000000000.0,2020-09-29,-5.37,36.46,40.02,2.91,-4.85
37,316140,우리금융지주,6200000000000.0,2020-09-29,-0.69,-1.27,12.89,-29.09,5.01
38,009830,한화솔루션,6150000000000.0,2020-09-29,2.12,101.84,191.29,117.85,18.73
39,030200,KT,5990000000000.0,2020-09-29,-3.37,-1.29,15.04,-16.39,-1.53
40,097950,CJ제일제당,5950000000000.0,2020-09-29,-5.16,20.24,94.1,68.8,-6.58
41,024110,기업은행,5920000000000.0,2020-09-29,-3.03,-0.12,8.68,-37.67,3.87
42,009540,한국조선해양,5850000000000.0,2020-09-29,-5.59,-5.59,6.99,-32.49,-3.51
43,021240,코웨이,5850000000000.0,2020-09-29,-4.11,11.53,36.96,-5.26,-11.48
44,010950,S-Oil,5810000000000.0,2020-09-29,-10.1,-17.57,-8.67,-48.4,7.75
45,034220,LG디스플레이,5490000000000.0,2020-09-29,3.37,36.45,36.45,12.04,-5.86
46,006800,미래에셋대우,5470000000000.0,2020-09-29,-10.65,31.47,63.09,13.68,0.59
47,086280,현대글로비스,5400000000000.0,2020-09-29,-0.35,41.18,62.71,-4.95,23.26
48,271560,오리온,5180000000000.0,2020-09-29,-8.39,-5.76,20.74,34.36,-11.45
49,003670,포스코케미칼,5110000000000.0,2020-09-29,-7.61,9.83,100.96,87.47,-10.26
50,032640,LG유플러스,5020000000000.0,2020-09-29,-5.35,-4.96,10.05,-15.13,-1.3
51,035250,강원랜드,4600000000000.0,2020-09-29,2.87,0.23,7.23,-27.12,1.4
52,000100,유한양행,4290000000000.0,2020-09-29,-4.75,27.13,43.95,49.03,-4.67
53,180640,한진칼,4060000000000.0,2020-09-29,-5.77,-14.89,19.93,150.82,12.1
54,000120,CJ대한통운,4050000000000.0,2020-09-29,18.73,13.42,37.07,21.16,-10.42
55,071050,한국금융지주,4040000000000.0,2020-09-29,16.37,62.56,55.75,-1.09,-1.52
56,002790,아모레G,4030000000000.0,2020-09-29,-5.6,3.82,-9.44,-26.63,-7.06
57,139480,이마트,3940000000000.0,2020-09-29,21.46,35.41,36.06,22.51,1.41
58,161390,한국타이어앤테크놀로지,3900000000000.0,2020-09-29,6.78,33.19,71.66,-0.32,4.76
59,008930,한미사이언스,3880000000000.0,2020-09-29,3.52,73.45,140.0,51.59,-5.44
60,088980,맥쿼리인프라,3840000000000.0,2020-09-29,-0.45,-3.93,3.28,-6.38,0.91
61,011070,LG이노텍,3670000000000.0,2020-09-29,5.44,-9.62,42.86,35.37,1.94
62,285130,SK케미칼,3480000000000.0,2020-09-29,-24.55,120.45,286.07,542.48,22.43
63,267250,현대중공업지주,3440000000000.0,2020-09-29,-6.44,-9.73,9.27,-36.99,0.23
64,000720,현대건설,3390000000000.0,2020-09-29,-6.74,-6.6,21.31,-33.52,-0.49
65,034020,두산중공업,3370000000000.0,2020-09-29,2.31,186.63,270.47,96.73,15.82
66,010140,삼성중공업,3360000000000.0,2020-09-29,1.53,-9.81,41.2,-31.58,-5.25
67,011780,금호석유,3350000000000.0,2020-09-29,12.13,53.2,87.71,58.05,21.36
68,012750,에스원,3320000000000.0,2020-09-29,-2.34,2.1,9.1,-8.76,-5.83
69,003490,대한항공,3280000000000.0,2020-09-29,5.9,8.02,18.95,-2.21,7.69
70,004020,현대제철,3280000000000.0,2020-09-29,-3.91,22.69,37.82,-36.52,19.92
71,029780,삼성카드,3270000000000.0,2020-09-29,-3.26,3.87,-2.42,-15.95,6.74
72,128940,한미약품,3240000000000.0,2020-09-29,-12.76,11.63,10.5,-0.18,-1.28
73,005830,DB손해보험,3200000000000.0,2020-09-29,1.92,9.44,37.6,-13.41,0.0
74,011790,SKC,3120000000000.0,2020-09-29,-12.82,35.62,115.58,110.93,-10.48
75,012510,더존비즈온,3100000000000.0,2020-09-29,4.71,1.95,35.71,62.02,-2.39
76,004990,롯데지주,3000000000000.0,2020-09-29,-6.38,-9.21,17.94,-21.54,1.05
77,008770,호텔신라,2990000000000.0,2020-09-29,7.49,15.3,7.33,-12.33,-1.18
78,003410,쌍용양회,2960000000000.0,2020-09-29,4.82,14.88,26.1,-2.81,-4.6
