순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,181000000000000.0,2016-04-29,-3.49,8.26,-6.04,-10.11,2.97
2,015760,한국전력,39700000000000.0,2016-04-29,3.34,17.49,19.77,29.56,1.29
3,005380,현대차,31600000000000.0,2016-04-29,-7.42,7.89,-6.51,-16.08,-5.23
4,012330,현대모비스,25400000000000.0,2016-04-29,4.2,0.77,9.22,8.77,-1.92
5,028260,삼성물산,24800000000000.0,2016-04-29,-9.66,-12.08,-16.03,-21.32,-8.4
6,090430,아모레퍼시픽,23800000000000.0,2016-04-29,5.57,0.49,6.82,4.89,1.35
7,035420,NAVER,22300000000000.0,2016-04-29,5.78,7.8,14.36,-0.29,3.4
8,032830,삼성생명,21900000000000.0,2016-04-29,-4.37,-0.45,0.46,4.29,-5.94
9,005490,POSCO,21000000000000.0,2016-04-29,11.86,34.73,28.27,-6.6,-13.31
10,000660,SK하이닉스,20500000000000.0,2016-04-29,-2.6,3.11,-10.49,-39.98,1.78
11,055550,신한지주,19800000000000.0,2016-04-29,1.33,8.29,-1.88,-7.93,-4.67
12,051910,LG화학,19700000000000.0,2016-04-29,-8.19,0.51,-5.71,7.61,-7.41
13,000270,기아차,19400000000000.0,2016-04-29,-4.2,6.09,-12.59,-5.52,-3.24
14,033780,KT&G,16900000000000.0,2016-04-29,11.82,18.84,7.89,28.66,2.03
15,017670,SK텔레콤,16600000000000.0,2016-04-29,-2.6,-1.44,-15.05,-28.6,5.1
16,034730,SK,15800000000000.0,2016-04-29,-2.4,-5.08,-16.73,-11.64,4.46
17,051900,LG생활건강,15700000000000.0,2016-04-29,6.22,1.61,7.82,18.89,1.69
18,096770,SK이노베이션,14300000000000.0,2016-04-29,-6.63,18.32,31.36,33.05,4.84
19,000810,삼성화재,14000000000000.0,2016-04-29,-0.84,-1.17,-8.82,2.26,-7.3
20,105560,KB금융,13400000000000.0,2016-04-29,7.57,13.91,-2.38,-15.12,-3.3
21,002790,아모레G,13400000000000.0,2016-04-29,15.07,13.13,0.6,3.07,-3.57
22,018260,삼성에스디에스,13200000000000.0,2016-04-29,-1.45,-23.02,-38.0,-35.9,6.45
23,003550,LG,11800000000000.0,2016-04-29,0.29,-7.6,1.79,1.04,-4.55
24,011170,롯데케미칼,10000000000000.0,2016-04-29,-15.58,6.36,4.84,14.03,0.0
25,010950,S-Oil,9810000000000.0,2016-04-29,-8.8,11.38,25.14,18.18,0.69
26,066570,LG전자,9520000000000.0,2016-04-29,-5.83,0.52,9.81,-4.9,-4.47
27,010130,고려아연,9350000000000.0,2016-04-29,1.75,13.65,2.91,1.95,-3.03
28,035250,강원랜드,9120000000000.0,2016-04-29,-0.23,3.52,0.35,13.13,-1.64
29,009540,현대중공업,8820000000000.0,2016-04-29,7.91,26.09,18.97,-20.27,-8.62
30,023530,롯데쇼핑,8570000000000.0,2016-04-29,4.82,14.77,16.99,4.41,-14.71
31,034220,LG디스플레이,8550000000000.0,2016-04-29,-7.01,9.13,9.88,-21.51,7.95
32,004020,현대제철,8390000000000.0,2016-04-29,11.52,28.76,17.57,-20.58,-20.83
33,030200,KT,7980000000000.0,2016-04-29,3.21,12.11,1.83,-1.13,5.07
34,008930,한미사이언스,7930000000000.0,2016-04-29,-13.1,-13.1,1.99,221.76,9.93
35,006400,삼성SDI,7840000000000.0,2016-04-29,13.43,21.93,2.7,-3.39,-5.26
36,021240,코웨이,7600000000000.0,2016-04-29,3.03,1.13,12.81,6.94,4.46
