"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 06- 01","65.20","66.31","67.24","64.83","449.49M","-1.30%"
"2017- 05- 01","66.06","63.99","66.38","63.91","460.29M","3.54%"
"2017- 04- 01","63.80","62.19","64.08","61.35","384.67M","2.42%"
"2017- 03- 01","62.29","60.75","62.65","60.25","452.06M","3.23%"
"2017- 02- 01","60.34","60.00","60.93","59.48","291.62M","1.19%"
"2017- 01- 01","59.63","57.95","60.33","57.85","456.64M","3.29%"
"2016- 12- 01","57.73","56.73","59.25","56.40","421.63M","1.66%"
"2016- 11- 01","56.79","57.96","57.98","56.10","393.18M","-1.78%"
"2016- 10- 01","57.82","58.97","59.35","56.99","303.86M","-2.22%"
"2016- 09- 01","59.13","58.62","60.16","57.33","485.52M","1.34%"
"2016- 08- 01","58.35","57.86","59.35","56.85","351.66M","0.55%"
"2016- 07- 01","58.03","55.84","58.15","53.77","451.89M","3.96%"
"2016- 06- 01","55.82","58.10","59.74","51.93","817.08M","-4.39%"
"2016- 05- 01","58.38","58.90","59.07","56.67","491.05M","-0.09%"
"2016- 04- 01","58.43","55.99","60.16","55.23","427.48M","2.22%"
"2016- 03- 01","57.16","54.41","58.06","54.27","476.95M","6.58%"
"2016- 02- 01","53.63","55.02","55.58","50.94","598.86M","-3.33%"
"2016- 01- 01","55.48","57.82","57.85","51.52","683.85M","-5.52%"
"2015- 12- 01","58.72","61.14","61.33","57.65","646.49M","-3.18%"
"2015- 11- 01","60.65","61.44","61.82","59.19","377.60M","-0.75%"
"2015- 10- 01","61.11","57.67","62.19","56.99","396.43M","6.61%"
"2015- 09- 01","57.32","58.25","61.02","55.88","504.65M","-4.42%"
"2015- 08- 01","59.97","64.85","65.43","56.51","544.26M","-7.43%"
"2015- 07- 01","64.78","64.23","65.61","61.12","421.32M","2.03%"
"2015- 06- 01","63.49","66.80","67.72","63.26","416.74M","-4.73%"
"2015- 05- 01","66.64","66.86","68.52","65.85","343.28M","0.20%"
"2015- 04- 01","66.51","64.66","68.06","64.17","336.21M","3.65%"
"2015- 03- 01","64.17","65.08","66.20","62.39","429.92M","-1.43%"
"2015- 02- 01","65.10","61.63","65.35","61.46","351.88M","6.34%"
"2015- 01- 01","61.22","61.05","62.42","58.29","440.44M","0.62%"
"2014- 12- 01","60.84","64.03","64.16","59.78","498.18M","-4.92%"
"2014- 11- 01","63.99","63.52","64.54","62.38","266.22M","0.06%"
"2014- 10- 01","63.95","63.75","63.98","58.61","477.96M","-0.27%"
"2014- 09- 01","64.12","66.91","67.47","63.84","312.22M","-3.88%"
