"날짜","종가","시가","고가","저가","거래량","변동 %"
"2008- 08- 01","61.67","60.27","64.52","58.38","64.98M","2.37%"
"2008- 07- 01","60.24","56.89","63.20","53.19","82.58M","3.12%"
"2008- 06- 01","58.42","66.67","67.42","57.73","10.70M","-11.79%"
"2008- 05- 01","66.23","66.45","68.72","64.51","16.19M","-0.21%"
"2008- 04- 01","66.37","63.74","68.81","63.08","15.84M","6.38%"
"2008- 03- 01","62.39","59.03","65.60","56.24","11.54M","5.67%"
"2008- 02- 01","59.04","61.35","63.62","57.67","16.83M","-3.18%"
"2008- 01- 01","60.98","61.46","63.10","53.33","18.63M","-0.78%"
"2007- 12- 01","61.46","66.26","69.67","60.01","7.90M","-6.95%"
"2007- 11- 01","66.05","71.16","71.32","61.10","6.16M","-9.47%"
"2007- 10- 01","72.96","72.10","76.69","68.76","5.22M","2.10%"
"2007- 09- 01","71.46","69.51","73.45","66.57","4.38M","2.85%"
"2007- 08- 01","69.48","65.01","70.44","63.02","8.11M","6.74%"
"2007- 07- 01","65.09","71.21","74.31","64.11","3.50M","-8.26%"
"2007- 06- 01","70.95","79.24","79.75","69.14","3.68M","-10.13%"
"2007- 05- 01","78.95","79.50","79.83","73.20","4.34M","-0.38%"
"2007- 04- 01","79.25","79.30","81.75","78.45","2.18M","-0.13%"
"2007- 03- 01","79.35","80.40","81.80","76.30","3.72M","-2.52%"
"2007- 02- 01","81.40","83.83","87.44","80.08","5.09M","-2.82%"
"2007- 01- 01","83.76","77.34","83.94","75.43","2.98M","8.78%"
"2006- 12- 01","77.00","80.20","81.15","74.97","2.72M","-3.74%"
"2006- 11- 01","79.99","76.52","80.20","72.69","2.39M","4.78%"
"2006- 10- 01","76.34","72.13","76.80","71.30","1.59M","6.19%"
"2006- 09- 01","71.89","71.59","73.59","70.26","1.39M","0.86%"
"2006- 08- 01","71.28","68.61","71.64","67.34","1.99M","3.48%"
"2006- 07- 01","68.88","66.72","69.14","66.10","2.18M","3.89%"
"2006- 06- 01","66.30","64.00","67.05","63.70","1.44M","3.85%"
"2006- 05- 01","63.84","65.99","66.63","61.69","1.63M","-2.70%"
"2006- 04- 01","65.61","68.15","68.27","63.46","1.06M","-3.40%"
"2006- 03- 01","67.92","66.20","69.71","64.88","1.78M","4.11%"
"2006- 02- 01","65.24","64.15","66.03","62.29","2.00M","1.86%"
"2006- 01- 01","64.05","59.94","64.38","59.16","7.42M","7.54%"
"2005- 12- 01","59.56","61.33","62.45","59.46","826.70K","-2.60%"
"2005- 11- 01","61.15","58.71","62.16","56.87","711.10K","4.16%"
"2005- 10- 01","58.71","60.56","60.56","55.04","1.35M","-2.88%"
"2005- 09- 01","60.45","60.58","62.09","58.25","805.00K","0.18%"
"2005- 08- 01","60.34","63.10","63.45","57.42","1.25M","-4.05%"
"2005- 07- 01","62.89","58.71","63.10","58.68","918.20K","7.14%"
"2005- 06- 01","58.70","56.80","60.09","56.62","696.50K","3.45%"
"2005- 05- 01","56.74","55.00","57.76","54.17","985.70K","3.52%"
"2005- 04- 01","54.81","52.59","54.81","51.12","689.70K","5.77%"
"2005- 03- 01","51.82","53.25","55.53","51.13","695.00K","-2.87%"
"2005- 02- 01","53.35","51.90","55.11","51.70","577.80K","3.17%"
"2005- 01- 01","51.71","56.75","56.75","51.27","951.20K","-8.56%"
"2004- 12- 01","56.55","55.35","57.60","55.33","611.90K","2.45%"
"2004- 11- 01","55.20","53.20","56.22","52.89","663.20K","3.95%"
"2004- 10- 01","53.10","50.35","53.43","50.25","411.10K","5.67%"
