"날짜","종가","시가","고가","저가","거래량","변동 %"
"2010- 08- 01","36.81","40.77","41.66","35.43","13.34M","-6.74%"
"2010- 07- 01","39.47","33.02","40.76","32.47","14.73M","24.00%"
"2010- 06- 01","31.83","32.62","36.93","29.85","7.22M","-5.21%"
"2010- 05- 01","33.58","39.56","39.84","31.50","13.54M","-15.24%"
"2010- 04- 01","39.62","42.71","45.29","37.63","6.38M","-6.20%"
"2010- 03- 01","42.24","40.27","44.43","40.10","4.89M","4.30%"
"2010- 02- 01","40.50","43.92","45.02","38.88","3.40M","-6.01%"
"2010- 01- 01","43.09","49.09","50.16","42.99","1.79M","-10.30%"
"2009- 12- 01","48.04","51.82","52.47","47.72","2.40M","-6.08%"
"2009- 11- 01","51.15","48.70","52.67","47.65","2.03M","5.51%"
"2009- 10- 01","48.48","49.54","52.34","47.90","2.84M","-3.10%"
"2009- 09- 01","50.03","47.05","51.49","45.09","2.76M","4.75%"
"2009- 08- 01","47.76","45.70","48.38","43.56","1.81M","5.52%"
"2009- 07- 01","45.26","40.68","45.36","37.66","2.47M","12.50%"
"2009- 06- 01","40.23","40.11","41.03","37.90","1.56M","0.93%"
"2009- 05- 01","39.86","34.78","39.86","34.71","2.13M","14.80%"
"2009- 04- 01","34.72","29.85","35.28","29.84","2.94M","15.62%"
"2009- 03- 01","30.03","26.68","31.98","24.33","3.24M","8.37%"
"2009- 02- 01","27.71","30.24","32.75","26.94","2.37M","-11.53%"
"2009- 01- 01","31.32","37.70","38.44","29.62","4.21M","-17.21%"
"2008- 12- 01","37.83","32.80","40.72","31.84","3.04M","10.39%"
"2008- 11- 01","34.27","34.85","38.85","28.63","3.29M","-3.33%"
"2008- 10- 01","35.45","46.10","47.23","29.25","5.25M","-23.71%"
"2008- 09- 01","46.47","50.52","52.68","43.80","4.85M","-7.13%"
"2008- 08- 01","50.04","52.90","53.53","48.42","3.18M","-6.29%"
"2008- 07- 01","53.40","53.58","54.86","50.85","5.45M","-1.33%"
"2008- 06- 01","54.12","61.34","61.34","54.12","5.38M","-13.31%"
"2008- 05- 01","62.43","62.23","65.34","61.56","7.78M","-0.45%"
"2008- 04- 01","62.71","61.78","64.29","61.00","14.67M","2.12%"
"2008- 03- 01","61.41","57.06","62.72","55.62","10.27M","6.99%"
"2008- 02- 01","57.40","57.72","59.20","53.41","8.54M","0.28%"
"2008- 01- 01","57.24","64.06","64.30","51.41","10.51M","-10.07%"
"2007- 12- 01","63.65","68.19","69.20","62.60","6.55M","-6.16%"
"2007- 11- 01","67.83","66.60","71.85","65.76","9.11M","0.24%"
"2007- 10- 01","67.67","60.33","67.94","60.12","13.23M","11.30%"
"2007- 09- 01","60.80","57.69","60.90","55.49","5.71M","4.59%"
"2007- 08- 01","58.13","58.88","61.26","54.19","7.44M","-0.46%"
"2007- 07- 01","58.40","58.60","61.89","57.45","4.33M","0.45%"
"2007- 06- 01","58.14","60.38","60.61","56.65","5.29M","-2.79%"
"2007- 05- 01","59.81","57.06","60.00","56.28","5.49M","5.54%"
"2007- 04- 01","56.67","56.78","59.74","56.48","4.34M","0.44%"
"2007- 03- 01","56.42","52.65","56.56","51.17","4.65M","4.19%"
"2007- 02- 01","54.15","55.00","56.88","53.01","5.61M","-1.72%"
"2007- 01- 01","55.10","54.52","55.11","52.34","6.18M","2.80%"
"2006- 12- 01","53.60","53.10","54.78","52.20","4.79M","0.94%"
"2006- 11- 01","53.10","51.01","53.60","50.30","4.35M","5.09%"
"2006- 10- 01","50.53","47.07","50.72","46.81","6.62M","7.33%"
"2006- 09- 01","47.08","44.76","47.30","44.00","1.82M","4.74%"
"2006- 08- 01","44.95","43.27","45.20","42.90","1.69M","3.33%"
"2006- 07- 01","43.50","42.30","43.65","39.90","1.07M","2.81%"
