"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 04- 01","290.48","247.98","294.88","243.90","2.82B","12.70%"
"2020- 03- 01","257.75","298.21","313.84","218.26","5.93B","-13.00%"
"2020- 02- 01","296.26","323.35","339.08","285.54","2.11B","-7.92%"
"2020- 01- 01","321.73","323.54","332.95","320.36","1.40B","-0.04%"
"2019- 12- 01","321.86","314.59","323.80","307.13","1.29B","2.40%"
"2019- 11- 01","314.31","304.92","315.48","304.74","1.04B","3.62%"
"2019- 10- 01","303.33","297.74","304.55","284.82","1.41B","2.21%"
"2019- 09- 01","296.77","290.57","302.63","289.27","1.33B","1.48%"
"2019- 08- 01","292.45","297.60","300.87","281.72","2.04B","-1.67%"
"2019- 07- 01","297.43","296.68","302.23","294.33","1.14B","1.51%"
"2019- 06- 01","293.00","275.31","296.31","273.09","1.34B","6.44%"
"2019- 05- 01","275.27","294.72","294.95","275.24","1.85B","-6.38%"
"2019- 04- 01","294.02","284.70","294.45","284.40","1.21B","4.09%"
"2019- 03- 01","282.48","280.44","285.18","272.42","1.68B","1.36%"
"2019- 02- 01","278.68","270.15","281.31","267.83","1.37B","3.24%"
"2019- 01- 01","269.93","245.98","270.47","243.67","2.05B","8.01%"
"2018- 12- 01","249.92","280.28","280.40","233.76","3.10B","-9.33%"
"2018- 11- 01","275.65","271.60","281.22","263.07","2.02B","1.85%"
"2018- 10- 01","270.63","292.11","293.21","259.85","3.02B","-6.91%"
"2018- 09- 01","290.72","289.84","293.94","286.71","1.23B","0.14%"
"2018- 08- 01","290.31","281.56","291.74","279.16","1.31B","3.19%"
"2018- 07- 01","281.33","269.51","284.37","269.24","1.27B","3.70%"
"2018- 06- 01","271.28","272.41","279.48","268.49","1.60B","0.13%"
"2018- 05- 01","270.94","263.87","274.25","259.05","1.61B","2.43%"
"2018- 04- 01","264.51","262.55","271.30","254.67","2.00B","0.52%"
"2018- 03- 01","263.15","271.41","280.41","257.83","2.34B","-3.13%"
"2018- 02- 01","271.65","281.07","283.06","252.92","2.92B","-3.64%"
"2018- 01- 01","281.90","267.84","286.63","267.40","2.00B","5.64%"
"2017- 12- 01","266.86","264.76","268.60","260.76","1.72B","0.70%"
"2017- 11- 01","265.01","258.04","266.05","255.63","1.37B","3.06%"
"2017- 10- 01","257.15","251.49","257.89","251.29","1.32B","2.36%"
"2017- 09- 01","251.23","247.92","251.32","244.95","1.29B","1.51%"
"2017- 08- 01","247.49","247.46","248.91","241.83","1.56B","0.29%"
"2017- 07- 01","246.77","242.88","248.00","240.34","1.06B","2.06%"
"2017- 06- 01","241.80","241.97","245.01","239.96","1.57B","0.15%"
"2017- 05- 01","241.44","238.68","242.08","235.43","1.49B","1.41%"
"2017- 04- 01","238.08","235.80","239.53","232.51","1.55B","0.99%"
"2017- 03- 01","235.74","238.39","240.32","231.61","1.92B","-0.31%"
