"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 04- 01","15.38","15.62","16.35","15.26","192.18M","-0.19%"
"2018- 03- 01","15.41","15.33","15.90","15.19","164.57M","-0.32%"
"2018- 02- 01","15.46","16.16","16.27","15.26","168.36M","-5.44%"
"2018- 01- 01","16.35","16.13","16.64","15.79","188.80M","2.25%"
"2017- 12- 01","15.99","15.42","16.15","14.74","164.06M","3.09%"
"2017- 11- 01","15.51","15.95","16.41","15.40","155.31M","-1.77%"
"2017- 10- 01","15.79","15.75","16.49","15.42","145.53M","0.32%"
"2017- 09- 01","15.74","16.71","17.14","15.71","143.66M","-5.47%"
"2017- 08- 01","16.65","15.83","16.68","15.27","172.96M","4.72%"
"2017- 07- 01","15.90","15.37","15.96","14.44","164.28M","1.21%"
"2017- 06- 01","15.71","16.16","16.80","15.50","131.20M","-4.15%"
"2017- 05- 01","16.39","16.22","16.52","15.21","168.65M","0.55%"
"2017- 04- 01","16.30","17.21","17.59","16.25","144.31M","-5.51%"
"2017- 03- 01","17.25","17.34","17.49","15.94","145.86M","-0.69%"
"2017- 02- 01","17.37","16.54","17.53","16.45","113.41M","4.45%"
"2017- 01- 01","16.63","15.25","16.69","15.19","149.36M","10.06%"
"2016- 12- 01","15.11","15.51","16.34","14.85","181.25M","-3.51%"
"2016- 11- 01","15.66","17.37","17.87","15.34","269.60M","-7.72%"
"2016- 10- 01","16.97","18.10","18.11","16.23","209.05M","-6.76%"
"2016- 09- 01","18.20","17.74","19.12","17.69","189.77M","2.71%"
"2016- 08- 01","17.72","19.45","19.71","17.60","208.35M","-8.42%"
"2016- 07- 01","19.35","18.28","19.45","18.28","298.78M","8.31%"
"2016- 06- 01","17.86","15.19","17.90","15.04","237.86M","17.61%"
"2016- 05- 01","15.19","16.94","16.95","15.17","180.24M","-10.54%"
"2016- 04- 01","16.98","14.24","17.09","14.09","237.27M","15.67%"
"2016- 03- 01","14.68","14.21","15.28","14.01","210.98M","3.38%"
"2016- 02- 01","14.20","13.64","15.20","13.56","148.67M","4.49%"
"2016- 01- 01","13.59","13.47","13.88","13.10","99.61M","3.03%"
"2015- 12- 01","13.19","13.52","13.94","13.04","128.69M","-1.86%"
"2015- 11- 01","13.44","14.66","14.75","13.36","93.74M","-9.19%"
"2015- 10- 01","14.80","13.98","15.60","13.83","131.16M","6.71%"
"2015- 09- 01","13.87","13.99","14.62","13.64","95.88M","-0.86%"
"2015- 08- 01","13.99","14.05","14.92","13.35","129.67M","-0.64%"
"2015- 07- 01","14.08","14.91","15.15","13.73","151.68M","-6.32%"
"2015- 06- 01","15.03","16.24","16.42","14.80","142.25M","-6.00%"
"2015- 05- 01","15.99","15.35","16.96","15.25","114.71M","3.63%"
"2015- 04- 01","15.43","16.00","16.57","14.93","126.91M","-3.14%"
"2015- 03- 01","15.93","15.86","16.41","14.63","145.42M","0.38%"
"2015- 02- 01","15.87","16.40","16.92","15.40","133.26M","-4.05%"
"2015- 01- 01","16.54","14.96","17.69","14.89","192.12M","9.83%"
"2014- 12- 01","15.06","15.26","16.49","14.87","200.88M","1.55%"
"2014- 11- 01","14.83","15.41","16.00","14.64","183.57M","-4.32%"
"2014- 10- 01","15.50","16.45","17.09","15.21","168.84M","-5.20%"
"2014- 09- 01","16.35","18.45","18.58","16.18","176.51M","-12.61%"
"2014- 08- 01","18.71","19.68","19.72","18.54","108.18M","-4.44%"
"2014- 07- 01","19.58","20.31","20.64","19.50","131.38M","-3.31%"
"2014- 06- 01","20.25","18.06","20.33","17.98","141.72M","12.01%"
"2014- 05- 01","18.08","18.20","19.08","17.91","116.25M","-2.06%"
"2014- 04- 01","18.46","19.01","19.45","18.32","126.32M","-3.05%"
