"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 01- 01","120.10","118.41","123.14","118.18","201.20M","0.81%"
"2016- 12- 01","119.13","118.51","120.62","116.80","224.75M","-0.92%"
"2016- 11- 01","120.24","130.16","132.11","119.25","250.53M","-8.39%"
"2016- 10- 01","131.25","137.68","137.77","130.06","170.30M","-4.55%"
"2016- 09- 01","137.51","138.62","140.42","133.03","197.03M","-1.69%"
"2016- 08- 01","139.87","139.78","140.86","137.32","153.04M","-1.19%"
"2016- 07- 01","141.56","140.81","143.62","136.99","182.80M","1.92%"
"2016- 06- 01","138.90","130.63","140.13","130.11","206.28M","6.71%"
"2016- 05- 01","130.16","128.66","132.32","127.80","149.59M","0.60%"
"2016- 04- 01","129.38","130.98","132.99","127.12","140.75M","-0.94%"
"2016- 03- 01","130.61","130.82","131.09","127.21","170.32M","-0.28%"
"2016- 02- 01","130.98","126.79","135.25","126.29","219.93M","2.89%"
"2016- 01- 01","127.30","121.93","127.92","120.66","201.41M","5.57%"
"2015- 12- 01","120.58","121.26","124.10","118.99","194.66M","-0.72%"
"2015- 11- 01","121.45","121.78","122.18","118.00","123.26M","-1.08%"
"2015- 10- 01","122.78","124.08","126.21","121.66","181.57M","-0.62%"
"2015- 09- 01","123.54","121.64","124.29","118.55","198.34M","1.75%"
"2015- 08- 01","121.42","122.32","128.92","121.19","198.87M","-0.91%"
"2015- 07- 01","122.53","115.82","122.90","115.39","189.79M","4.32%"
"2015- 06- 01","117.46","122.11","122.38","114.88","238.98M","-4.28%"
"2015- 05- 01","122.71","124.73","125.04","118.13","215.30M","-2.57%"
"2015- 04- 01","125.95","131.33","132.48","124.51","139.26M","-3.63%"
"2015- 03- 01","130.69","129.00","132.76","122.97","186.21M","0.90%"
"2015- 02- 01","129.53","136.70","137.92","125.92","202.57M","-6.33%"
"2015- 01- 01","138.28","126.29","138.50","126.15","197.98M","9.82%"
"2014- 12- 01","125.92","122.68","127.72","120.13","148.70M","2.80%"
"2014- 11- 01","122.49","118.90","122.67","118.21","97.57M","2.72%"
"2014- 10- 01","119.25","116.89","127.68","116.82","232.30M","2.56%"
"2014- 09- 01","116.27","117.28","117.38","112.73","177.32M","-2.34%"
"2014- 08- 01","119.05","113.58","119.43","113.05","178.64M","4.45%"
"2014- 07- 01","113.98","112.50","116.07","110.34","159.65M","0.41%"
"2014- 06- 01","113.52","113.04","113.82","110.74","164.29M","-0.51%"
