"날짜","종가","시가","고가","저가","거래량","변동 %"
"2012- 06- 01","63.36","60.32","64.60","58.84","39.54M","2.52%"
"2012- 05- 01","61.80","73.48","75.24","60.32","46.59M","-16.53%"
"2012- 04- 01","74.04","80.32","83.76","72.72","43.00M","-9.49%"
"2012- 03- 01","81.80","76.92","86.20","74.36","66.82M","8.26%"
"2012- 02- 01","75.56","73.20","79.60","73.08","40.71M","4.54%"
"2012- 01- 01","72.28","74.40","79.08","71.56","39.58M","0.00%"
"2011- 12- 01","72.28","79.96","80.60","69.92","42.87M","-7.66%"
"2011- 11- 01","78.28","77.84","82.60","72.04","44.40M","-5.14%"
"2011- 10- 01","82.52","75.96","92.06","71.96","55.72M","6.12%"
"2011- 09- 01","77.76","100.60","103.20","74.20","59.49M","-23.61%"
"2011- 08- 01","101.80","126.20","126.31","93.40","118.28M","-19.09%"
"2011- 07- 01","125.82","137.04","139.28","124.16","60.32M","-8.85%"
"2011- 06- 01","138.04","131.08","140.76","128.12","61.18M","4.04%"
"2011- 05- 01","132.68","143.00","143.40","132.44","40.60M","-6.96%"
"2011- 04- 01","142.60","150.76","156.72","142.44","52.95M","-4.78%"
"2011- 03- 01","149.76","152.48","158.48","141.04","68.20M","-0.50%"
"2011- 02- 01","150.52","157.52","166.16","150.24","77.12M","-3.64%"
"2011- 01- 01","156.20","150.88","159.56","147.44","79.79M","5.43%"
"2010- 12- 01","148.16","143.08","162.24","141.72","98.65M","6.50%"
"2010- 11- 01","139.12","133.96","153.16","130.04","82.06M","2.32%"
"2010- 10- 01","135.96","127.08","139.40","122.48","52.96M","8.77%"
"2010- 09- 01","125.00","122.96","137.32","122.80","53.35M","3.92%"
"2010- 08- 01","120.28","145.92","147.76","119.08","61.38M","-16.12%"
"2010- 07- 01","143.40","141.68","151.00","138.48","41.18M","1.04%"
"2010- 06- 01","141.92","157.20","164.28","141.80","45.69M","-11.92%"
"2010- 05- 01","161.12","182.20","182.72","150.20","75.13M","-10.87%"
"2010- 04- 01","180.76","196.36","202.72","180.56","49.38M","-7.19%"
"2010- 03- 01","194.76","188.20","200.12","186.52","35.83M","3.49%"
"2010- 02- 01","188.20","189.28","202.16","185.92","30.78M","-0.04%"
"2010- 01- 01","188.28","200.28","204.84","187.72","28.87M","-5.63%"
"2009- 12- 01","199.52","179.12","204.60","178.40","27.25M","12.62%"
"2009- 11- 01","177.16","182.40","194.40","177.04","22.43M","-3.00%"
"2009- 10- 01","182.64","173.92","192.24","168.96","33.68M","3.75%"
"2009- 09- 01","176.04","188.28","196.72","174.24","28.00M","-5.48%"
"2009- 08- 01","186.24","200.32","215.60","185.72","33.78M","-5.81%"
"2009- 07- 01","197.72","206.64","219.84","192.04","33.94M","-2.93%"
"2009- 06- 01","203.68","217.52","239.15","200.12","46.01M","-3.27%"
"2009- 05- 01","210.56","200.76","229.68","195.00","30.70M","6.75%"
"2009- 04- 01","197.24","171.28","200.60","170.60","20.60M","12.99%"
"2009- 03- 01","174.56","189.60","195.00","172.48","32.65M","-9.40%"
"2009- 02- 01","192.68","187.88","199.44","176.04","25.36M","0.77%"
"2009- 01- 01","191.20","149.04","192.40","148.24","33.04M","26.69%"
"2008- 12- 01","150.92","189.32","189.44","142.04","19.68M","-22.05%"
"2008- 11- 01","193.60","258.68","259.60","192.80","3.78M","-24.73%"
"2008- 10- 01","257.20","242.80","259.64","219.72","1.96M","3.13%"
"2008- 09- 01","249.40","264.88","265.00","223.44","1.50M","-4.75%"
"2008- 08- 01","261.84","278.40","285.97","257.60","807.25K","-5.21%"
"2008- 07- 01","276.23","271.44","289.16","265.04","1.15M","0.71%"
"2008- 06- 01","274.28","290.00","300.00","272.96","883.97K","-5.71%"
