"날짜","종가","시가","고가","저가","거래량","변동 %"
"2016- 12- 01","13.63","12.92","14.29","12.65","254.18M","5.96%"
"2016- 11- 01","12.86","11.65","13.12","10.92","315.69M","11.05%"
"2016- 10- 01","11.58","12.17","12.31","11.39","302.70M","-5.62%"
"2016- 09- 01","12.27","12.35","12.66","11.47","354.38M","-0.55%"
"2016- 08- 01","12.34","12.35","12.74","11.90","274.45M","0.11%"
"2016- 07- 01","12.33","11.09","12.40","10.72","264.51M","11.13%"
"2016- 06- 01","11.09","11.01","11.55","9.50","352.45M","-0.33%"
"2016- 05- 01","11.13","10.72","11.26","10.05","283.74M","4.65%"
"2016- 04- 01","10.63","10.35","11.36","10.15","304.43M","0.81%"
"2016- 03- 01","10.55","8.91","10.75","8.83","417.00M","21.50%"
"2016- 02- 01","8.68","8.64","9.14","7.16","571.72M","-1.68%"
"2016- 01- 01","8.83","9.89","10.12","7.20","725.37M","-15.38%"
"2015- 12- 01","10.44","11.25","11.50","9.74","451.76M","-6.26%"
"2015- 11- 01","11.13","11.11","11.66","10.14","303.82M","0.81%"
"2015- 10- 01","11.04","8.77","11.30","8.36","448.06M","26.79%"
"2015- 09- 01","8.71","8.89","10.21","8.09","652.20M","-8.64%"
"2015- 08- 01","9.53","11.74","11.88","7.17","556.75M","-18.87%"
"2015- 07- 01","11.75","11.37","12.22","10.77","363.07M","6.17%"
"2015- 06- 01","11.07","11.94","12.20","10.96","342.40M","-6.23%"
"2015- 05- 01","11.80","11.57","12.28","11.12","269.40M","3.43%"
"2015- 04- 01","11.41","11.11","12.09","10.81","329.91M","2.59%"
"2015- 03- 01","11.12","11.77","11.98","10.71","392.11M","-5.37%"
"2015- 02- 01","11.75","10.11","12.02","9.77","295.11M","17.48%"
"2015- 01- 01","10.00","11.19","11.27","9.90","536.80M","-9.47%"
"2014- 12- 01","11.05","11.10","11.62","9.74","404.41M","-1.64%"
"2014- 11- 01","11.23","10.40","11.34","10.12","245.23M","8.34%"
"2014- 10- 01","10.37","9.73","10.39","7.62","700.78M","6.03%"
"2014- 09- 01","9.78","10.28","10.52","9.63","272.54M","-4.49%"
"2014- 08- 01","10.24","9.07","10.26","8.78","285.18M","11.95%"
"2014- 07- 01","9.15","9.64","10.04","9.14","265.01M","-4.44%"
"2014- 06- 01","9.57","9.06","9.69","8.92","232.79M","6.16%"
"2014- 05- 01","9.02","8.43","9.04","8.14","293.01M","6.62%"
"2014- 04- 01","8.46","8.40","8.68","7.56","474.56M","1.66%"
"2014- 03- 01","8.32","7.94","8.50","7.82","571.00M","2.14%"
"2014- 02- 01","8.14","7.14","8.26","6.62","565.61M","13.65%"
"2014- 01- 01","7.17","7.93","8.04","7.01","583.68M","-10.72%"
"2013- 12- 01","8.03","7.48","8.03","7.01","599.87M","7.54%"
"2013- 11- 01","7.46","6.89","7.56","6.74","431.81M","8.87%"
"2013- 10- 01","6.85","6.04","7.07","5.65","646.06M","13.76%"
"2013- 09- 01","6.03","5.67","6.56","5.52","482.93M","9.54%"
"2013- 08- 01","5.50","6.20","6.31","5.45","661.65M","-9.21%"
"2013- 07- 01","6.06","5.31","6.20","5.21","840.84M","16.41%"
"2013- 06- 01","5.20","5.53","5.73","4.79","1.07B","-5.26%"
"2013- 05- 01","5.49","5.11","6.09","4.99","732.43M","6.80%"
"2013- 04- 01","5.14","4.89","5.17","4.58","999.49M","5.45%"
"2013- 03- 01","4.88","4.34","4.91","4.28","594.37M","11.02%"
"2013- 02- 01","4.39","4.33","4.55","4.14","673.11M","3.56%"
"2013- 01- 01","4.24","3.88","4.35","3.85","766.11M","15.39%"
"2012- 12- 01","3.68","3.64","3.85","3.45","927.86M","2.80%"
"2012- 11- 01","3.58","3.57","3.73","3.06","967.03M","1.01%"
"2012- 10- 01","3.54","3.81","4.02","3.48","979.04M","-5.96%"
"2012- 09- 01","3.77","3.50","4.04","3.43","849.18M","7.52%"
"2012- 08- 01","3.50","3.34","3.66","3.11","892.49M","6.53%"
