"날짜","종가","시가","고가","저가","거래량","변동 %"
"2016- 01- 01","23.73","30.10","30.27","18.81","353.98M","-25.31%"
"2015- 12- 01","31.76","38.01","38.40","29.65","231.59M","-15.36%"
"2015- 11- 01","37.53","34.43","38.44","32.47","178.46M","9.16%"
"2015- 10- 01","34.38","29.64","35.99","27.85","217.68M","16.54%"
"2015- 09- 01","29.50","32.96","37.92","27.78","204.78M","-15.22%"
"2015- 08- 01","34.79","42.97","43.52","29.60","261.98M","-18.91%"
"2015- 07- 01","42.91","45.63","47.15","39.28","191.44M","-3.99%"
"2015- 06- 01","44.69","44.75","49.50","43.03","201.38M","1.79%"
"2015- 05- 01","43.91","41.63","45.67","40.29","203.93M","6.18%"
"2015- 04- 01","41.35","44.75","47.83","40.76","202.34M","-7.90%"
"2015- 03- 01","44.90","42.85","46.69","39.97","238.73M","4.87%"
"2015- 02- 01","42.81","36.60","43.67","34.99","239.60M","18.13%"
"2015- 01- 01","36.24","40.90","41.40","35.05","368.06M","-10.43%"
"2014- 12- 01","40.47","37.47","42.28","33.92","310.98M","6.74%"
"2014- 11- 01","37.91","37.99","39.90","35.67","284.13M","0.25%"
"2014- 10- 01","37.81","31.67","38.19","26.75","506.45M","19.29%"
"2014- 09- 01","31.70","38.76","39.57","31.69","342.75M","-17.33%"
"2014- 08- 01","38.35","33.40","38.74","32.23","290.92M","14.81%"
"2014- 07- 01","33.40","41.08","42.83","33.35","402.60M","-17.84%"
"2014- 06- 01","40.65","35.19","40.75","33.38","335.00M","16.24%"
"2014- 05- 01","34.97","34.22","35.88","30.27","377.04M","1.58%"
"2014- 04- 01","34.42","39.35","41.19","31.55","364.73M","-11.84%"
"2014- 03- 01","39.05","39.24","43.34","36.50","358.71M","-2.82%"
"2014- 02- 01","40.19","35.01","41.49","30.70","361.42M","13.90%"
"2014- 01- 01","35.28","38.42","40.58","34.25","364.94M","-8.87%"
"2013- 12- 01","38.72","37.47","39.29","32.69","313.64M","4.00%"
"2013- 11- 01","37.22","33.55","37.91","31.50","298.41M","11.45%"
"2013- 10- 01","33.40","31.25","35.67","28.17","523.71M","6.51%"
"2013- 09- 01","31.36","27.18","32.10","25.85","341.13M","20.09%"
"2013- 08- 01","26.11","29.77","30.56","25.93","432.34M","-9.83%"
"2013- 07- 01","28.96","23.95","30.08","23.95","376.54M","23.00%"
"2013- 06- 01","23.55","24.57","25.67","21.28","554.04M","-3.24%"
"2013- 05- 01","24.33","21.60","26.34","20.20","375.16M","11.48%"
"2013- 04- 01","21.83","22.23","22.37","18.59","395.10M","-1.84%"
"2013- 03- 01","22.24","19.19","22.56","18.73","511.09M","13.72%"
"2013- 02- 01","19.56","19.34","21.09","18.49","537.13M","2.52%"
"2013- 01- 01","19.08","17.14","19.52","16.97","511.29M","19.31%"
"2012- 12- 01","15.99","14.78","16.19","14.09","613.66M","10.81%"
"2012- 11- 01","14.43","14.45","15.04","11.56","911.82M","1.10%"
"2012- 10- 01","14.27","15.69","16.39","13.73","770.72M","-7.19%"
"2012- 09- 01","15.38","14.09","17.25","13.76","625.65M","9.45%"
"2012- 08- 01","14.05","13.02","14.90","11.75","719.01M","10.17%"
"2012- 07- 01","12.75","13.66","14.65","11.78","780.56M","-5.31%"
"2012- 06- 01","13.47","11.05","13.56","10.39","1.17B","13.99%"
"2012- 05- 01","11.81","14.72","15.48","11.12","1.26B","-19.51%"
"2012- 04- 01","14.68","15.45","16.27","13.04","1.06B","-5.91%"
"2012- 03- 01","15.60","14.81","16.67","13.22","1.22B","6.71%"
"2012- 02- 01","14.62","14.04","15.92","13.90","1.29B","6.79%"
"2012- 01- 01","13.69","12.05","14.14","10.98","1.45B","22.12%"
