"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 09- 01","1,561.60","1,839.20","1,872.00","1,434.40","903.79K","-11.75%"
"2019- 08- 01","1,769.60","1,551.20","2,040.00","1,483.20","1.25M","14.02%"
"2019- 07- 01","1,552.00","1,620.80","1,648.80","1,408.00","517.38K","-9.35%"
"2019- 06- 01","1,712.00","1,999.20","2,065.60","1,661.60","359.29K","-14.64%"
"2019- 05- 01","2,005.60","1,672.80","2,188.80","1,659.94","788.35K","18.70%"
"2019- 04- 01","1,689.60","1,904.80","1,925.52","1,635.20","431.45K","-12.07%"
"2019- 03- 01","1,921.60","2,012.00","2,276.40","1,850.40","703.42K","-6.97%"
"2019- 02- 01","2,065.60","2,324.80","2,368.79","1,944.80","372.08K","-11.42%"
"2019- 01- 01","2,332.00","3,201.60","3,212.00","2,328.80","377.15K","-24.50%"
"2018- 12- 01","3,088.80","2,108.00","3,421.77","2,095.20","412.68K","36.09%"
"2018- 11- 01","2,269.60","2,478.40","2,656.80","2,079.03","394.74K","-8.34%"
"2018- 10- 01","2,476.00","1,712.00","2,777.60","1,701.60","1.11M","41.07%"
"2018- 09- 01","1,755.20","1,927.20","2,065.60","1,728.00","388.54K","-8.35%"
"2018- 08- 01","1,915.20","2,044.80","2,246.40","1,834.40","547.46K","-7.50%"
"2018- 07- 01","2,070.40","2,560.00","2,588.80","1,990.40","417.95K","-15.20%"
"2018- 06- 01","2,441.60","2,344.00","2,673.60","2,043.20","404.73K","-0.13%"
"2018- 05- 01","2,444.80","2,770.40","2,905.60","2,212.00","346.23K","-10.98%"
"2018- 04- 01","2,746.40","3,222.40","3,560.80","2,630.40","507.10K","-12.31%"
"2018- 03- 01","3,132.00","2,928.80","3,460.80","2,532.80","720.22K","6.70%"
"2018- 02- 01","2,935.20","2,000.00","3,747.20","1,859.60","1.09M","47.94%"
"2018- 01- 01","1,984.00","1,842.40","2,122.40","1,699.20","419.48K","7.13%"
"2017- 12- 01","1,852.00","2,144.80","2,400.00","1,814.40","310.50K","-12.74%"
"2017- 11- 01","2,122.40","2,232.00","2,464.00","2,059.20","293.02K","-5.79%"
"2017- 10- 01","2,252.80","2,587.20","2,588.80","2,228.80","307.96K","-13.43%"
"2017- 09- 01","2,602.40","3,049.60","3,372.00","2,597.60","309.50K","-15.42%"
"2017- 08- 01","3,076.80","2,945.60","3,744.80","2,907.20","610.84K","3.17%"
"2017- 07- 01","2,982.40","3,340.80","3,638.40","2,904.00","242.37K","-12.32%"
"2017- 06- 01","3,401.60","3,555.20","3,769.60","3,248.00","167.61K","-5.43%"
"2017- 05- 01","3,596.80","3,964.80","4,291.20","3,542.40","175.02K","-10.15%"
"2017- 04- 01","4,003.20","4,217.60","4,900.80","3,993.60","136.84K","-5.01%"
"2017- 03- 01","4,214.40","4,707.20","4,873.60","4,080.00","175.65K","-14.26%"
"2017- 02- 01","4,915.20","5,078.40","5,177.60","4,472.00","166.34K","-5.07%"
"2017- 01- 01","5,177.60","6,528.00","6,572.80","5,044.80","177.95K","-23.89%"
"2016- 12- 01","6,803.20","7,424.00","7,859.20","6,300.80","157.47K","-8.52%"
"2016- 11- 01","7,436.80","9,116.80","10,224.00","7,305.60","171.14K","-18.23%"
"2016- 10- 01","9,094.40","9,158.40","9,753.60","8,080.00","137.20K","0.32%"
"2016- 09- 01","9,065.60","9,587.20","11,283.20","8,787.20","234.51K","-5.88%"
"2016- 08- 01","9,632.00","10,732.80","11,369.60","9,491.20","235.72K","-10.95%"
"2016- 07- 01","10,816.00","14,560.00","15,011.84","10,736.00","102.53K","-26.20%"
"2016- 06- 01","14,656.00","14,608.00","18,944.00","13,344.00","110.50K","2.00%"
"2016- 05- 01","14,368.00","17,440.00","18,080.00","14,112.00","58.50K","-19.10%"
"2016- 04- 01","17,760.00","19,264.00","20,496.00","15,968.00","47.25K","-4.97%"
"2016- 03- 01","18,688.00","25,712.00","26,000.00","18,225.60","40.02K","-29.04%"
"2016- 02- 01","26,336.00","25,744.00","32,704.00","25,008.00","34.11K","2.94%"
"2016- 01- 01","25,584.00","23,008.00","31,552.00","21,768.00","71.74K","19.95%"
"2015- 12- 01","21,328.00","19,744.00","25,824.00","18,864.00","35.57K","6.73%"
"2015- 11- 01","19,984.00","20,032.00","23,456.00","18,864.00","21.19K","-0.32%"
"2015- 10- 01","20,048.00","27,328.00","28,288.00","19,136.00","31.22K","-26.64%"
