날짜,종가
2002-04-30,26.74
2002-03-31,30.39
2002-02-28,28.46
2002-01-31,32.45
2001-12-31,32.79
2001-11-30,33.41
2001-10-31,28.57
2001-09-30,24.42
2001-08-31,30.87
2001-07-31,35.19
2001-06-30,38.51
2001-05-31,37.69
2001-04-30,38.89
2001-03-31,32.99
2001-02-28,39.98
2001-01-31,54.18
2000-12-31,49.19
2000-11-30,53.07
2000-10-31,68.85
2000-09-30,74.78
2000-08-31,85.63
2000-07-31,75.36
2000-06-30,78.73
2000-05-31,70.04
2000-04-30,79.84
2000-03-31,92.27
2000-02-29,89.95
2000-01-31,75.57
1999-12-31,77.0
1999-11-30,61.93
1999-10-31,55.4
1999-09-30,50.72
1999-08-31,50.29
1999-07-31,47.69
1999-06-30,48.56
1999-05-31,43.84
1999-04-30,45.27
1999-03-31,44.21
