"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 04- 01","182.20","194.00","198.40","172.51","1.11M","-6.71%"
"2018- 03- 01","195.30","180.20","196.99","175.95","1.18M","8.26%"
"2018- 02- 01","180.40","198.90","199.30","170.60","1.84M","-9.57%"
"2018- 01- 01","199.50","219.00","219.39","194.10","1.14M","-9.77%"
"2017- 12- 01","221.10","216.50","230.10","205.33","923.80K","4.69%"
"2017- 11- 01","211.20","208.30","222.69","206.20","706.63K","1.73%"
"2017- 10- 01","207.60","210.00","216.20","197.80","1.97M","-0.53%"
"2017- 09- 01","208.70","223.10","234.60","204.80","1.12M","-7.29%"
"2017- 08- 01","225.10","200.50","228.00","200.50","669.34K","10.13%"
"2017- 07- 01","204.40","210.10","214.90","198.30","671.06K","-2.43%"
"2017- 06- 01","209.50","203.40","227.67","203.40","673.80K","1.90%"
"2017- 05- 01","205.60","193.40","207.10","184.90","1.04M","5.17%"
"2017- 04- 01","195.50","187.20","208.50","186.70","1.03M","4.43%"
"2017- 03- 01","187.20","181.60","193.30","168.70","994.22K","-2.35%"
"2017- 02- 01","191.70","180.80","195.00","177.65","925.68K","4.41%"
"2017- 01- 01","183.60","177.40","198.80","175.90","1.20M","1.49%"
"2016- 12- 01","180.90","177.20","186.66","169.10","1.26M","-0.99%"
"2016- 11- 01","182.70","236.20","246.00","179.70","1.01M","-23.91%"
"2016- 10- 01","240.10","279.50","279.50","234.30","517.49K","-13.32%"
"2016- 09- 01","277.00","285.00","295.80","250.80","649.41K","-4.78%"
"2016- 08- 01","290.90","291.50","297.52","276.23","944.45K","-3.58%"
"2016- 07- 01","301.70","298.52","315.77","272.78","1.07M","6.07%"
"2016- 06- 01","284.42","239.02","292.60","236.55","972.86K","21.23%"
"2016- 05- 01","234.63","228.15","247.07","223.30","806.67K","1.86%"
"2016- 04- 01","230.35","239.85","250.65","218.50","1.54M","-2.39%"
"2016- 03- 01","236.00","238.80","239.05","219.05","2.16M","-0.64%"
"2016- 02- 01","237.52","217.35","262.88","215.04","1.99M","8.71%"
"2016- 01- 01","218.50","192.80","222.13","187.43","1.40M","17.74%"
"2015- 12- 01","185.57","190.50","203.20","179.32","1.19M","-2.41%"
"2015- 11- 01","190.15","192.38","193.90","174.65","968.29K","-2.71%"
"2015- 10- 01","195.45","202.95","213.05","190.60","1.45M","-1.73%"
"2015- 09- 01","198.90","191.15","202.44","176.56","1.43M","5.10%"
"2015- 08- 01","189.25","194.82","226.77","188.84","1.68M","-2.75%"
"2015- 07- 01","194.60","165.75","195.98","162.75","1.75M","13.40%"
"2015- 06- 01","171.60","194.27","195.50","160.65","2.09M","-12.49%"
"2015- 05- 01","196.10","207.80","209.23","175.23","2.68M","-7.91%"
"2015- 04- 01","212.95","242.77","248.65","205.48","1.69M","-10.30%"
"2015- 03- 01","237.40","230.20","249.43","198.65","2.17M","2.57%"
"2015- 02- 01","231.45","274.02","281.30","213.38","2.24M","-17.87%"
"2015- 01- 01","281.80","216.88","283.38","216.00","1.86M","31.01%"
"2014- 12- 01","215.10","198.80","223.49","186.57","1.48M","9.38%"
"2014- 11- 01","196.65","180.13","197.25","177.02","1.02M","9.08%"
"2014- 10- 01","180.27","170.70","222.45","170.13","1.98M","8.06%"
"2014- 09- 01","166.82","171.80","172.15","152.23","1.76M","-6.65%"
"2014- 08- 01","178.70","155.57","180.18","154.00","1.64M","14.42%"
"2014- 07- 01","156.18","150.57","164.82","142.07","1.29M","1.61%"
"2014- 06- 01","153.70","152.13","154.73","142.75","1.06M","-1.00%"
"2014- 05- 01","155.25","142.90","159.75","141.55","1.10M","8.79%"
"2014- 04- 01","142.70","132.43","146.23","128.40","823.75K","5.96%"
"2014- 03- 01","134.68","134.32","139.32","122.23","841.67K","1.76%"
"2014- 02- 01","132.35","129.75","135.23","121.92","680.16K","1.63%"
"2014- 01- 01","130.23","108.55","130.88","108.55","827.16K","19.47%"
"2013- 12- 01","109.00","114.88","116.28","106.75","568.56K","-6.01%"
"2013- 11- 01","115.97","124.90","125.08","108.43","1.14M","-8.20%"
"2013- 10- 01","126.33","120.50","130.12","114.95","1.42M","4.12%"
"2013- 09- 01","121.33","115.75","124.42","108.08","1.19M","1.36%"
"2013- 08- 01","119.70","121.97","125.92","107.25","1.48M","-4.47%"
"2013- 07- 01","125.30","133.75","137.68","119.17","765.22K","-7.40%"
"2013- 06- 01","135.32","149.70","161.07","126.09","1.43M","-10.51%"
"2013- 05- 01","151.22","191.60","195.12","146.22","872.78K","-19.65%"
"2013- 04- 01","188.20","165.50","191.53","165.20","566.57K","14.25%"
"2013- 03- 01","164.72","169.97","171.47","152.60","500.65K","-1.85%"
"2013- 02- 01","167.82","165.10","172.65","155.75","674.82K","3.39%"
"2013- 01- 01","162.32","173.32","177.05","157.65","707.75K","-9.59%"
"2012- 12- 01","179.53","190.85","201.88","173.35","594.83K","-7.90%"
"2012- 11- 01","194.93","185.90","206.40","175.97","589.37K","3.91%"
"2012- 10- 01","187.60","191.53","194.80","172.77","879.11K","-2.13%"
"2012- 09- 01","191.68","205.55","208.93","165.00","1.01M","-7.87%"
"2012- 08- 01","208.05","213.62","223.50","175.70","766.70K","-4.61%"
"2012- 07- 01","218.10","197.78","231.25","197.13","487.78K","11.43%"
"2012- 06- 01","195.72","215.05","222.50","190.90","1.12M","-5.78%"
"2012- 05- 01","207.72","162.95","214.62","157.40","1.28M","28.90%"
"2012- 04- 01","161.15","144.97","165.87","135.70","1.15M","14.37%"
"2012- 03- 01","140.90","157.85","165.47","132.10","1.53M","-13.09%"
"2012- 02- 01","162.12","172.65","173.00","150.88","1.09M","-7.95%"
