"날짜","종가","시가","고가","저가","거래량","변동 %"
"2006- 08- 01","38.69","36.62","38.85","36.09","2.28B","4.77%"
"2006- 07- 01","36.93","38.70","38.82","35.37","2.46B","-4.30%"
"2006- 06- 01","38.59","38.73","39.81","36.99","3.05B","-0.13%"
"2006- 05- 01","38.64","41.72","42.10","38.05","2.71B","-7.25%"
"2006- 04- 01","41.66","41.95","42.85","41.20","1.76B","-0.17%"
"2006- 03- 01","41.73","41.02","42.10","40.00","2.19B","2.00%"
"2006- 02- 01","40.91","41.56","41.97","40.07","1.65B","-2.13%"
"2006- 01- 01","41.80","40.46","43.11","39.97","1.97B","3.93%"
"2005- 12- 01","40.22","41.32","42.11","40.17","1.42B","-2.02%"
"2005- 11- 01","41.05","38.58","41.82","38.53","1.72B","6.10%"
"2005- 10- 01","38.69","39.36","39.69","37.16","2.28B","-1.50%"
"2005- 09- 01","39.28","38.80","39.72","38.06","1.68B","1.24%"
"2005- 08- 01","38.80","39.46","39.95","38.08","1.74B","-1.50%"
"2005- 07- 01","39.39","36.69","39.74","36.38","1.64B","7.59%"
"2005- 06- 01","36.61","37.85","38.50","36.53","1.95B","-3.40%"
"2005- 05- 01","37.90","34.94","38.09","34.72","1.89B","8.85%"
"2005- 04- 01","34.82","36.65","36.90","34.19","2.35B","-4.34%"
"2005- 03- 01","36.40","37.20","38.11","35.77","2.15B","-1.75%"
"2005- 02- 01","37.05","37.32","38.30","36.53","1.78B","-0.48%"
"2005- 01- 01","37.23","39.88","40.10","36.29","2.22B","-6.29%"
"2004- 12- 01","39.73","39.04","40.49","37.04","1.87B","2.03%"
"2004- 11- 01","38.94","36.81","39.46","36.63","1.98B","6.02%"
"2004- 10- 01","36.73","35.28","37.07","35.04","2.26B","5.00%"
"2004- 09- 01","34.98","33.77","35.68","33.64","1.96B","3.31%"
"2004- 08- 01","33.86","34.45","34.86","32.20","2.02B","-2.51%"
"2004- 07- 01","34.73","37.48","37.48","33.54","2.27B","-7.53%"
"2004- 06- 01","37.56","36.09","37.72","35.65","1.81B","3.24%"
"2004- 05- 01","36.38","34.84","36.38","33.95","2.43B","5.11%"
"2004- 04- 01","34.61","35.64","37.33","34.56","2.22B","-2.97%"
"2004- 03- 01","35.67","36.51","37.01","33.85","2.51B","-2.01%"
"2004- 02- 01","36.40","37.03","37.79","35.73","1.73B","-1.36%"
"2004- 01- 01","36.90","36.49","38.82","36.05","1.76B","1.68%"
"2003- 12- 01","36.29","35.54","36.47","33.97","1.75B","3.04%"
"2003- 11- 01","35.22","35.26","36.01","33.57","1.50B","0.57%"
"2003- 10- 01","35.02","32.46","35.83","32.27","1.92B","8.52%"
"2003- 09- 01","32.27","33.33","34.70","32.21","1.91B","-2.89%"
"2003- 08- 01","33.23","31.54","33.30","29.79","1.42B","4.99%"
"2003- 07- 01","31.65","29.56","32.60","29.12","1.82B","6.17%"
"2003- 06- 01","29.81","29.94","31.32","28.53","1.80B","0.54%"
"2003- 05- 01","29.65","27.31","29.73","27.06","1.53B","8.53%"
"2003- 04- 01","27.32","25.32","27.93","25.13","1.42B","8.71%"
"2003- 03- 01","25.13","25.15","27.25","23.43","1.67B","0.36%"
"2003- 02- 01","25.04","24.41","25.25","23.21","1.28B","2.92%"
"2003- 01- 01","24.33","24.60","27.34","23.90","1.52B","0.29%"
"2002- 12- 01","24.26","28.29","28.66","24.17","1.40B","-12.07%"
"2002- 11- 01","27.59","24.26","28.16","24.03","1.67B","12.89%"
"2002- 10- 01","24.44","20.81","24.92","19.67","2.13B","18.53%"
"2002- 09- 01","20.62","22.95","24.24","20.39","1.67B","-11.80%"
"2002- 08- 01","23.38","23.63","26.09","21.20","2.05B","-1.52%"
"2002- 07- 01","23.74","25.86","26.43","21.54","2.67B","-8.62%"
"2002- 06- 01","25.98","29.87","30.11","24.28","2.12B","-13.11%"
"2002- 05- 01","29.90","31.52","33.47","28.29","2.15B","-5.32%"
"2002- 04- 01","31.58","35.63","36.73","30.43","1.76B","-12.01%"
"2002- 03- 01","35.89","33.99","39.01","33.93","1.56B","6.75%"
"2002- 02- 01","33.62","38.22","38.99","32.94","1.60B","-12.29%"
"2002- 01- 01","38.33","39.39","42.40","36.68","1.58B","-1.03%"
"2001- 12- 01","38.73","39.11","43.04","38.26","1.28B","-1.87%"
"2001- 11- 01","39.47","34.28","40.78","33.62","1.72B","16.98%"
"2001- 10- 01","33.74","28.72","36.89","27.72","2.16B","16.95%"
"2001- 09- 01","28.85","36.35","37.33","27.07","1.30B","-20.87%"
"2001- 08- 01","36.46","42.44","43.80","35.58","1.30B","-12.29%"
"2001- 07- 01","41.57","45.44","46.26","39.13","1.20B","-8.62%"
"2001- 06- 01","45.49","45.33","49.26","41.07","1.36B","2.18%"
"2001- 05- 01","44.52","45.98","51.71","43.85","1.39B","-3.09%"
"2001- 04- 01","45.94","38.99","49.21","33.44","1.64B","17.89%"
"2001- 03- 01","38.97","46.75","50.42","37.82","1.73B","-17.49%"
"2001- 02- 01","47.23","64.25","65.30","46.64","1.22B","-26.20%"
"2001- 01- 01","64.00","58.29","68.80","51.91","1.20B","10.15%"
"2000- 12- 01","58.10","63.76","74.43","54.00","1.09B","-7.32%"
"2000- 11- 01","62.69","79.94","83.73","60.22","936.32M","-22.91%"
"2000- 10- 01","81.32","89.83","89.83","73.28","903.58M","-7.95%"
"2000- 09- 01","88.34","102.52","103.03","86.59","510.71M","-12.66%"
"2000- 08- 01","101.15","89.39","101.52","82.92","378.31M","13.63%"
"2000- 07- 01","89.02","93.06","101.59","85.32","381.76M","-4.28%"
"2000- 06- 01","93.00","84.79","99.25","83.61","470.08M","12.40%"
"2000- 05- 01","82.74","95.30","96.42","71.91","562.56M","-12.27%"
"2000- 04- 01","94.31","107.26","108.62","77.64","677.88M","-13.47%"
"2000- 03- 01","108.99","106.75","119.94","100.53","721.11M","2.58%"
