"날짜","종가","시가","고가","저가","거래량","변동 %"
"2012- 03- 01","88.97","90.33","90.60","86.27","1.33M","-1.13%"
"2012- 02- 01","89.99","85.90","91.18","85.81","1.57M","6.42%"
"2012- 01- 01","84.56","79.00","85.00","77.70","941.73K","9.01%"
"2011- 12- 01","77.57","82.59","83.98","75.74","1.68M","-6.91%"
"2011- 11- 01","83.33","82.97","87.23","76.30","1.08M","-2.83%"
"2011- 10- 01","85.76","78.00","90.82","74.25","881.89K","9.32%"
"2011- 09- 01","78.45","91.75","92.13","77.31","1.50M","-14.93%"
"2011- 08- 01","92.22","102.61","102.76","79.35","2.60M","-8.95%"
"2011- 07- 01","101.28","102.57","104.29","98.99","1.16M","-1.41%"
"2011- 06- 01","102.73","104.84","104.98","97.00","910.74K","-2.08%"
"2011- 05- 01","104.91","107.52","107.84","99.60","781.29K","-2.12%"
"2011- 04- 01","107.18","102.23","107.39","100.88","830.88K","5.15%"
"2011- 03- 01","101.93","101.00","102.36","91.36","1.82M","1.34%"
"2011- 02- 01","100.58","99.86","101.86","97.45","1.02M","1.74%"
"2011- 01- 01","98.86","100.64","101.40","96.75","1.48M","-0.76%"
"2010- 12- 01","99.62","95.26","100.61","95.14","1.64M","6.66%"
"2010- 11- 01","93.40","96.50","100.11","92.52","1.17M","-2.72%"
"2010- 10- 01","96.01","92.88","97.45","91.60","1.32M","4.68%"
"2010- 09- 01","91.72","83.03","92.68","83.01","877.96K","12.33%"
"2010- 08- 01","81.65","84.89","86.26","79.75","659.80K","-1.90%"
"2010- 07- 01","83.23","76.16","83.85","75.02","1.06M","10.40%"
"2010- 06- 01","75.39","75.84","81.66","73.32","1.82M","-0.80%"
"2010- 05- 01","76.00","86.64","87.34","71.51","1.98M","-12.02%"
"2010- 04- 01","86.38","86.55","89.52","84.85","792.86K","1.02%"
"2010- 03- 01","85.51","79.56","85.94","79.56","913.71K","7.55%"
"2010- 02- 01","79.51","79.50","81.89","75.47","840.14K","0.45%"
"2010- 01- 01","79.15","82.72","87.59","78.76","1.06M","-3.14%"
"2009- 12- 01","81.72","82.61","84.66","80.48","704.52K","0.13%"
"2009- 11- 01","81.61","78.98","85.63","77.72","1.34M","4.43%"
"2009- 10- 01","78.15","79.97","86.34","76.67","1.96M","-2.71%"
"2009- 09- 01","80.33","74.14","82.79","73.04","1.63M","6.96%"
"2009- 08- 01","75.10","73.65","76.52","70.24","594.53K","4.98%"
"2009- 07- 01","71.54","66.74","71.83","62.84","593.35K","8.74%"
"2009- 06- 01","65.79","67.59","69.43","62.77","837.17K","-1.20%"
"2009- 05- 01","66.59","57.53","66.60","57.34","1.23M","16.76%"
