"날짜","종가","시가","고가","저가","거래량","변동 %"
"2005- 11- 01","107.56","107.00","108.35","106.07","4.09M","0.27%"
"2005- 10- 01","107.27","109.20","109.20","106.96","5.42M","-1.97%"
"2005- 09- 01","109.43","111.58","111.73","109.14","2.85M","-2.26%"
"2005- 08- 01","111.96","110.06","111.98","108.85","4.32M","1.09%"
"2005- 07- 01","110.75","111.84","111.90","110.15","3.37M","-1.20%"
"2005- 06- 01","112.10","110.99","112.55","110.14","4.42M","0.83%"
"2005- 05- 01","111.18","110.57","111.28","108.65","3.76M","0.23%"
"2005- 04- 01","110.92","109.54","111.42","108.12","3.22M","1.21%"
"2005- 03- 01","109.59","111.02","111.80","108.05","1.85M","-1.64%"
"2005- 02- 01","111.42","112.63","113.80","111.30","2.41M","-1.31%"
"2005- 01- 01","112.90","111.71","113.02","111.35","4.10M","1.23%"
"2004- 12- 01","111.53","110.52","112.76","109.82","3.20M","0.61%"
"2004- 11- 01","110.85","112.29","112.71","110.56","3.54M","-1.60%"
"2004- 10- 01","112.65","111.22","113.16","110.50","2.41M","0.80%"
"2004- 09- 01","111.76","111.56","112.95","109.84","2.45M","-0.08%"
"2004- 08- 01","111.85","108.74","112.00","108.14","2.02M","2.67%"
"2004- 07- 01","108.94","107.22","109.50","107.10","2.08M","1.15%"
"2004- 06- 01","107.70","107.29","107.98","105.80","2.17M","-0.28%"
"2004- 05- 01","108.00","108.85","109.15","105.13","2.97M","-0.92%"
"2004- 04- 01","109.00","113.90","113.90","108.62","2.38M","-4.25%"
"2004- 03- 01","113.84","112.93","115.00","111.79","2.41M","0.60%"
"2004- 02- 01","113.16","111.80","113.51","111.14","1.55M","1.11%"
"2004- 01- 01","111.92","110.57","113.87","109.65","2.87M","1.22%"
"2003- 12- 01","110.57","109.00","112.00","108.70","6.97M","0.46%"
"2003- 11- 01","110.06","110.30","111.56","108.11","1.80M","-0.08%"
"2003- 10- 01","110.15","111.80","112.00","109.05","3.90M","-1.91%"
"2003- 09- 01","112.29","106.89","112.33","106.81","3.38M","3.80%"
"2003- 08- 01","108.18","106.70","108.74","105.77","1.83M","0.77%"
"2003- 07- 01","107.35","114.20","114.35","107.00","5.16M","-6.35%"
"2003- 06- 01","114.63","114.75","117.96","113.81","2.58M","-0.80%"
"2003- 05- 01","115.55","112.10","115.80","111.22","7.18M","3.12%"
"2003- 04- 01","112.05","109.80","112.28","108.57","4.87M","1.68%"
"2003- 03- 01","110.20","110.60","111.06","107.57","4.74M","-0.26%"
"2003- 02- 01","110.49","107.75","110.78","107.75","3.44M","1.55%"
"2003- 01- 01","108.80","108.97","109.36","107.01","6.87M","-0.81%"
"2002- 12- 01","109.69","105.78","110.10","105.30","4.21M","3.00%"
"2002- 11- 01","106.49","105.73","107.93","102.58","4.27M","0.23%"
"2002- 10- 01","106.25","106.90","107.05","101.90","6.84M","-1.02%"
"2002- 09- 01","107.35","105.90","108.23","105.20","4.74M","1.56%"
"2002- 08- 01","105.70","102.40","106.00","102.10","2.63M","3.64%"
